OKRSEK,STRANA,HLASY,batch
6,1,246,12
6,2,118,12
6,3,10,12
6,4,46,12
6,5,157,12
6,6,7,12
6,7,7,12
5,1,37,15
5,2,126,15
5,3,10,15
5,4,85,15
5,5,166,15
5,6,26,15
5,7,8,15
7,1,342,17
7,2,258,17
7,3,181,17
7,4,192,17
7,5,172,17
7,6,434,17
7,7,51,17
4,1,101,17
4,2,20,17
4,3,34,17
4,4,30,17
4,5,98,17
4,6,31,17
4,7,0,17
8,1,108,22
8,2,83,22
8,3,74,22
8,4,100,22
8,5,101,22
8,6,3,22
8,7,12,22
3,1,1258,37
3,2,866,37
3,3,173,37
3,4,441,37
3,5,271,37
3,6,76,37
3,7,49,37
2,1,3422,44
2,2,2321,44
2,3,835,44
2,4,720,44
2,5,797,44
2,6,298,44
2,7,147,44
1,1,4226,45
1,2,2366,45
1,3,807,45
1,4,1149,45
1,5,1020,45
1,6,284,45
1,7,201,45
