OKRSEK,STRANA,HLASY,batch
9,1,586,22
9,2,456,22
9,3,222,22
9,4,250,22
9,5,378,22
9,6,124,22
9,7,439,22
9,8,328,22
9,9,325,22
1,1,1076,24
1,2,888,24
1,3,1283,24
1,4,923,24
1,5,449,24
1,6,202,24
1,7,829,24
1,8,180,24
1,9,91,24
8,1,1197,28
8,2,669,28
8,3,881,28
8,4,923,28
8,5,256,28
8,6,324,28
8,7,345,28
8,8,190,28
8,9,255,28
11,1,507,30
11,2,323,30
11,3,64,30
11,4,152,30
11,5,198,30
11,6,138,30
11,7,747,30
11,8,34,30
11,9,70,30
2,1,1388,45
2,2,694,45
2,3,1466,45
2,4,716,45
2,5,537,45
2,6,331,45
2,7,783,45
2,8,225,45
2,9,194,45
3,1,2207,50
3,2,630,50
3,3,1746,50
3,4,1102,50
3,5,1006,50
3,6,494,50
3,7,1614,50
3,8,444,50
3,9,220,50
4,1,3555,52
4,2,1193,52
4,3,2090,52
4,4,1607,52
4,5,964,52
4,6,1082,52
4,7,1431,52
4,8,509,52
4,9,250,52
10,1,1810,53
10,2,1001,53
10,3,1910,53
10,4,1650,53
10,5,898,53
10,6,589,53
10,7,1788,53
10,8,516,53
10,9,545,53
7,1,1458,56
7,2,629,56
7,3,1155,56
7,4,1009,56
7,5,574,56
7,6,468,56
7,7,1433,56
7,8,740,56
7,9,134,56
5,1,2952,71
5,2,879,71
5,3,974,71
5,4,1245,71
5,5,418,71
5,6,452,71
5,7,1157,71
5,8,613,71
5,9,311,71
6,1,1614,78
6,2,729,78
6,3,1229,78
6,4,1137,78
6,5,317,78
6,6,663,78
6,7,1468,78
6,8,430,78
6,9,268,78
