OKRSEK,STRANA,HLASY,batch
7,1,716,38
7,2,334,38
7,3,567,38
7,4,631,38
7,5,1602,38
7,6,521,38
7,7,1227,38
7,8,1213,38
7,9,460,38
7,10,1065,38
1,1,528,41
1,2,382,41
1,3,628,41
1,4,466,41
1,5,948,41
1,6,483,41
1,7,730,41
1,8,893,41
1,9,598,41
1,10,855,41
8,1,573,42
8,2,45,42
8,3,433,42
8,4,312,42
8,5,550,42
8,6,236,42
8,7,408,42
8,8,1028,42
8,9,170,42
8,10,932,42
5,1,405,43
5,2,236,43
5,3,416,43
5,4,298,43
5,5,983,43
5,6,319,43
5,7,577,43
5,8,684,43
5,9,254,43
5,10,632,43
9,1,934,45
9,2,564,45
9,3,964,45
9,4,707,45
9,5,1911,45
9,6,635,45
9,7,1802,45
9,8,1754,45
9,9,485,45
9,10,889,45
10,1,698,48
10,2,158,48
10,3,575,48
10,4,651,48
10,5,800,48
10,6,476,48
10,7,855,48
10,8,996,48
10,9,390,48
10,10,815,48
4,1,896,56
4,2,458,56
4,3,830,56
4,4,493,56
4,5,1661,56
4,6,909,56
4,7,1418,56
4,8,1261,56
4,9,367,56
4,10,1309,56
2,1,772,57
2,2,613,57
2,3,1162,57
2,4,788,57
2,5,1428,57
2,6,538,57
2,7,878,57
2,8,1274,57
2,9,404,57
2,10,1392,57
6,1,363,59
6,2,96,59
6,3,861,59
6,4,400,59
6,5,774,59
6,6,310,59
6,7,846,59
6,8,788,59
6,9,321,59
6,10,481,59
3,1,914,60
3,2,450,60
3,3,1223,60
3,4,757,60
3,5,1981,60
3,6,472,60
3,7,1732,60
3,8,1287,60
3,9,506,60
3,10,1820,60
