OKRSEK,STRANA,HLASY,batch
6,1,140,9
6,2,77,9
6,3,21,9
6,4,57,9
6,5,2,9
6,6,51,9
6,7,5,9
8,1,781,18
8,2,168,18
8,3,361,18
8,4,261,18
8,5,9,18
8,6,173,18
8,7,4,18
4,1,149,18
4,2,87,18
4,3,233,18
4,4,114,18
4,5,12,18
4,6,90,18
4,7,2,18
5,1,275,19
5,2,179,19
5,3,116,19
5,4,181,19
5,5,16,19
5,6,57,19
5,7,8,19
7,1,318,19
7,2,75,19
7,3,168,19
7,4,118,19
7,5,47,19
7,6,64,19
7,7,10,19
1,1,2513,33
1,2,595,33
1,3,672,33
1,4,620,33
1,5,122,33
1,6,493,33
1,7,33,33
3,1,3247,33
3,2,704,33
3,3,600,33
3,4,790,33
3,5,104,33
3,6,633,33
3,7,40,33
2,1,2544,39
2,2,458,39
2,3,587,39
2,4,485,39
2,5,60,39
2,6,493,39
2,7,34,39
