OKRSEK,STRANA,HLASY,batch
5,1,318,20
5,2,215,20
5,3,222,20
5,4,214,20
5,5,664,20
5,6,331,20
5,7,54,20
8,1,58,21
8,2,77,21
8,3,565,21
8,4,76,21
8,5,87,21
8,6,298,21
8,7,47,21
3,1,334,25
3,2,842,25
3,3,1581,25
3,4,491,25
3,5,977,25
3,6,972,25
3,7,558,25
7,1,66,29
7,2,59,29
7,3,203,29
7,4,48,29
7,5,604,29
7,6,98,29
7,7,37,29
1,1,452,35
1,2,1024,35
1,3,1971,35
1,4,679,35
1,5,1090,35
1,6,1258,35
1,7,570,35
2,1,196,35
2,2,725,35
2,3,1526,35
2,4,655,35
2,5,1412,35
2,6,1290,35
2,7,260,35
6,1,16,39
6,2,54,39
6,3,50,39
6,4,75,39
6,5,163,39
6,6,251,39
6,7,351,39
4,1,351,41
4,2,814,41
4,3,1893,41
4,4,583,41
4,5,1184,41
4,6,1483,41
4,7,360,41
