OKRSEK,STRANA,HLASY,batch
10,1,297,16
10,2,236,16
10,3,901,16
10,4,285,16
1,1,897,20
1,2,741,20
1,3,5089,20
1,4,1420,20
11,1,167,22
11,2,810,22
11,3,3940,22
11,4,279,22
2,1,1508,25
2,2,688,25
2,3,4071,25
2,4,963,25
4,1,836,25
4,2,706,25
4,3,3159,25
4,4,1166,25
9,1,744,26
9,2,471,26
9,3,1566,26
9,4,514,26
6,1,748,26
6,2,805,26
6,3,5333,26
6,4,1299,26
5,1,638,27
5,2,775,27
5,3,4750,27
5,4,1252,27
8,1,303,30
8,2,549,30
8,3,1906,30
8,4,260,30
3,1,1050,30
3,2,711,30
3,3,5943,30
3,4,1049,30
7,1,1584,33
7,2,1488,33
7,3,5705,33
7,4,2178,33
