OKRSEK,STRANA,HLASY,batch
10,1,44,32
10,2,81,32
10,3,515,32
10,4,30,32
10,5,258,32
10,6,692,32
8,1,110,35
8,2,323,35
8,3,257,35
8,4,39,35
8,5,460,35
8,6,256,35
3,1,187,43
3,2,538,43
3,3,760,43
3,4,128,43
3,5,957,43
3,6,408,43
7,1,103,44
7,2,171,44
7,3,547,44
7,4,113,44
7,5,613,44
7,6,676,44
9,1,268,44
9,2,211,44
9,3,547,44
9,4,70,44
9,5,1033,44
9,6,193,44
5,1,76,49
5,2,98,49
5,3,369,49
5,4,19,49
5,5,176,49
5,6,225,49
4,1,287,53
4,2,250,53
4,3,361,53
4,4,43,53
4,5,481,53
4,6,1308,53
2,1,289,55
2,2,714,55
2,3,995,55
2,4,249,55
2,5,1057,55
2,6,1070,55
1,1,367,60
1,2,719,60
1,3,1058,60
1,4,289,60
1,5,1101,60
1,6,1372,60
6,1,79,61
6,2,113,61
6,3,467,61
6,4,56,61
6,5,510,61
6,6,914,61
