OKRSEK,STRANA,HLASY,batch
9,1,37,10
9,2,192,10
9,3,118,10
9,4,35,10
9,5,32,10
9,6,237,10
8,1,86,13
8,2,58,13
8,3,41,13
8,4,521,13
8,5,463,13
8,6,284,13
11,1,130,22
11,2,302,22
11,3,404,22
11,4,308,22
11,5,453,22
11,6,171,22
3,1,335,24
3,2,412,24
3,3,575,24
3,4,580,24
3,5,765,24
3,6,1560,24
2,1,276,28
2,2,180,28
2,3,439,28
2,4,536,28
2,5,872,28
2,6,1493,28
6,1,465,30
6,2,617,30
6,3,635,30
6,4,773,30
6,5,1302,30
6,6,2454,30
7,1,413,30
7,2,612,30
7,3,725,30
7,4,884,30
7,5,1908,30
7,6,2765,30
10,1,363,32
10,2,275,32
10,3,604,32
10,4,731,32
10,5,582,32
10,6,500,32
4,1,712,33
4,2,1450,33
4,3,451,33
4,4,507,33
4,5,894,33
4,6,1507,33
5,1,942,39
5,2,650,39
5,3,696,39
5,4,1192,39
5,5,1399,39
5,6,2882,39
1,1,424,68
1,2,678,68
1,3,512,68
1,4,1277,68
1,5,809,68
1,6,937,68
