OKRSEK,STRANA,HLASY,batch
21004,1,52,69
21004,2,622,69
21004,3,115,69
21004,4,298,69
21004,5,1585,69
21004,6,575,69
21004,7,132,69
21004,8,2084,69
21004,9,424,69
21004,10,55,69
21004,11,2202,69
21007,1,64,71
21007,2,53,71
21007,3,524,71
21007,4,224,71
21007,5,1728,71
21007,6,748,71
21007,7,53,71
21007,8,1361,71
21007,9,184,71
21007,10,392,71
21007,11,1764,71
21006,1,46,73
21006,2,205,73
21006,3,131,73
21006,4,274,73
21006,5,1462,73
21006,6,439,73
21006,7,60,73
21006,8,1674,73
21006,9,538,73
21006,10,274,73
21006,11,1923,73
21001,1,73,78
21001,2,668,78
21001,3,219,78
21001,4,163,78
21001,5,1254,78
21001,6,579,78
21001,7,32,78
21001,8,3373,78
21001,9,953,78
21001,10,83,78
21001,11,1748,78
21008,1,71,82
21008,2,272,82
21008,3,237,82
21008,4,205,82
21008,5,1760,82
21008,6,1111,82
21008,7,66,82
21008,8,1551,82
21008,9,783,82
21008,10,214,82
21008,11,2044,82
21003,1,5,84
21003,2,423,84
21003,3,120,84
21003,4,471,84
21003,5,1439,84
21003,6,334,84
21003,7,33,84
21003,8,1808,84
21003,9,459,84
21003,10,107,84
21003,11,1716,84
21002,1,58,97
21002,2,813,97
21002,3,284,97
21002,4,410,97
21002,5,1323,97
21002,6,420,97
21002,7,246,97
21002,8,3178,97
21002,9,915,97
21002,10,175,97
21002,11,3532,97
21005,1,103,110
21005,2,638,110
21005,3,194,110
21005,4,273,110
21005,5,1311,110
21005,6,605,110
21005,7,447,110
21005,8,2816,110
21005,9,581,110
21005,10,112,110
21005,11,2615,110
