OKRSEK,STRANA,HLASY,batch
5,1,99,38
5,2,521,38
5,3,16,38
5,4,17,38
5,5,86,38
5,6,29,38
5,7,122,38
5,8,63,38
5,9,156,38
5,10,256,38
2,1,89,39
2,2,192,39
2,3,67,39
2,4,29,39
2,5,84,39
2,6,82,39
2,7,196,39
2,8,36,39
2,9,144,39
2,10,298,39
4,1,47,46
4,2,205,46
4,3,14,46
4,4,18,46
4,5,19,46
4,6,13,46
4,7,186,46
4,8,35,46
4,9,80,46
4,10,192,46
3,1,56,58
3,2,90,58
3,3,21,58
3,4,129,58
3,5,19,58
3,6,22,58
3,7,169,58
3,8,80,58
3,9,79,58
3,10,238,58
1,1,523,80
1,2,757,80
1,3,1045,80
1,4,614,80
1,5,786,80
1,6,269,80
1,7,637,80
1,8,358,80
1,9,579,80
1,10,1873,80
