OKRSEK,STRANA,HLASY,batch
6,1,421,18
6,2,45,18
6,3,53,18
6,4,96,18
6,5,294,18
6,6,10,18
6,7,83,18
6,8,52,18
6,9,135,18
6,1,421,59
6,2,45,59
6,3,77,59
6,4,96,59
6,5,294,59
6,6,10,59
6,7,83,59
6,8,52,59
6,9,135,59
3,1,935,60
3,2,343,60
3,3,212,60
3,4,226,60
3,5,648,60
3,6,26,60
3,7,486,60
3,8,291,60
3,9,462,60
4,1,1689,61
4,2,586,61
4,3,271,61
4,4,283,61
4,5,864,61
4,6,50,61
4,7,747,61
4,8,406,61
4,9,531,61
1,1,968,62
1,2,332,62
1,3,289,62
1,4,383,62
1,5,608,62
1,6,24,62
1,7,866,62
1,8,360,62
1,9,766,62
2,1,730,62
2,2,230,62
2,3,156,62
2,4,279,62
2,5,435,62
2,6,15,62
2,7,484,62
2,8,318,62
2,9,470,62
5,1,1221,66
5,2,382,66
5,3,262,66
5,4,483,66
5,5,699,66
5,6,34,66
5,7,964,66
5,8,402,66
5,9,780,66
