OKRSEK,STRANA,HLASY,batch
10,1,495,37
10,2,545,37
10,3,1906,37
10,4,484,37
10,5,198,37
10,6,381,37
10,7,1604,37
10,8,640,37
7,1,231,39
7,2,613,39
7,3,1342,39
7,4,461,39
7,5,142,39
7,6,491,39
7,7,1078,39
7,8,710,39
11,1,327,42
11,2,394,42
11,3,934,42
11,4,318,42
11,5,155,42
11,6,659,42
11,7,1915,42
11,8,556,42
2,1,228,44
2,2,347,44
2,3,1820,44
2,4,530,44
2,5,197,44
2,6,321,44
2,7,1390,44
2,8,677,44
4,1,366,45
4,2,451,45
4,3,1460,45
4,4,395,45
4,5,119,45
4,6,359,45
4,7,1925,45
4,8,612,45
3,1,234,46
3,2,566,46
3,3,1201,46
3,4,385,46
3,5,262,46
3,6,394,46
3,7,1798,46
3,8,570,46
9,1,321,48
9,2,335,48
9,3,1733,48
9,4,561,48
9,5,103,48
9,6,453,48
9,7,1542,48
9,8,914,48
1,1,853,52
1,2,746,52
1,3,1726,52
1,4,415,52
1,5,601,52
1,6,1125,52
1,7,3914,52
1,8,1425,52
5,1,483,63
5,2,722,63
5,3,2203,63
5,4,481,63
5,5,339,63
5,6,805,63
5,7,2257,63
5,8,582,63
6,1,663,68
6,2,708,68
6,3,1753,68
6,4,596,68
6,5,648,68
6,6,504,68
6,7,3770,68
6,8,657,68
8,1,458,69
8,2,506,69
8,3,1613,69
8,4,558,69
8,5,247,69
8,6,436,69
8,7,2062,69
8,8,922,69
