OKRSEK,STRANA,HLASY,batch
44002,1,1370,87
44002,2,881,87
44002,3,267,87
44002,4,173,87
44002,5,833,87
44002,6,610,87
44002,7,1204,87
44003,1,1498,96
44003,2,686,96
44003,3,292,96
44003,4,381,96
44003,5,761,96
44003,6,652,96
44003,7,884,96
44003,1,1598,121
44003,2,686,121
44003,3,292,121
44003,4,381,121
44003,5,761,121
44003,6,652,121
44003,7,884,121
44004,1,2512,142
44004,2,1578,142
44004,3,274,142
44004,4,306,142
44004,5,821,142
44004,6,897,142
44004,7,1364,142
44001,1,2550,162
44001,2,2736,162
44001,3,343,162
44001,4,579,162
44001,5,1408,162
44001,6,593,162
44001,7,2117,162
