OKRSEK,STRANA,HLASY,batch
10,1,110,18
10,2,283,18
10,3,121,18
10,4,263,18
10,5,357,18
10,6,539,18
10,7,495,18
9,1,124,19
9,2,280,19
9,3,446,19
9,4,291,19
9,5,176,19
9,6,1062,19
9,7,2142,19
7,1,669,31
7,2,1563,31
7,3,796,31
7,4,593,31
7,5,1049,31
7,6,526,31
7,7,879,31
3,1,738,33
3,2,1451,33
3,3,1068,33
3,4,704,33
3,5,914,33
3,6,658,33
3,7,980,33
8,1,706,35
8,2,1273,35
8,3,435,35
8,4,643,35
8,5,636,35
8,6,860,35
8,7,1523,35
4,1,521,37
4,2,858,37
4,3,1326,37
4,4,477,37
4,5,896,37
4,6,687,37
4,7,1060,37
1,1,421,39
1,2,1105,39
1,3,595,39
1,4,598,39
1,5,1043,39
1,6,1265,39
1,7,1294,39
6,1,601,43
6,2,889,43
6,3,382,43
6,4,755,43
6,5,1368,43
6,6,1844,43
6,7,1569,43
2,1,662,48
2,2,1021,48
2,3,439,48
2,4,1207,48
2,5,1232,48
2,6,1301,48
2,7,2224,48
5,1,471,53
5,2,805,53
5,3,907,53
5,4,731,53
5,5,1246,53
5,6,959,53
5,7,1571,53
