OKRSEK,STRANA,HLASY,batch
9,1,995,38
9,2,849,38
9,3,681,38
9,4,908,38
9,5,708,38
9,6,1575,38
9,7,83,38
9,8,1246,38
9,9,376,38
5,1,739,52
5,2,1022,52
5,3,807,52
5,4,908,52
5,5,380,52
5,6,1471,52
5,7,167,52
5,8,982,52
5,9,741,52
7,1,963,53
7,2,836,53
7,3,598,53
7,4,1029,53
7,5,438,53
7,6,1065,53
7,7,57,53
7,8,796,53
7,9,466,53
4,1,759,58
4,2,1176,58
4,3,365,58
4,4,912,58
4,5,359,58
4,6,1314,58
4,7,131,58
4,8,1233,58
4,9,264,58
1,1,772,61
1,2,817,61
1,3,822,61
1,4,657,61
1,5,386,61
1,6,1545,61
1,7,81,61
1,8,1054,61
1,9,413,61
6,1,1025,62
6,2,1296,62
6,3,638,62
6,4,923,62
6,5,523,62
6,6,1331,62
6,7,123,62
6,8,1278,62
6,9,422,62
8,1,907,66
8,2,1193,66
8,3,1321,66
8,4,1091,66
8,5,581,66
8,6,1797,66
8,7,131,66
8,8,1720,66
8,9,487,66
2,1,744,69
2,2,878,69
2,3,769,69
2,4,1060,69
2,5,942,69
2,6,1383,69
2,7,182,69
2,8,1385,69
2,9,555,69
3,1,751,77
3,2,1150,77
3,3,1223,77
3,4,1487,77
3,5,603,77
3,6,1360,77
3,7,165,77
3,8,1385,77
3,9,749,77
