OKRSEK,STRANA,HLASY,batch
10,1,20,5
10,2,4,5
10,3,7,5
10,4,21,5
10,5,2,5
10,6,22,5
10,7,36,5
10,8,37,5
10,9,3,5
10,10,61,5
9,1,77,12
9,2,71,12
9,3,135,12
9,4,75,12
9,5,62,12
9,6,231,12
9,7,642,12
9,8,46,12
9,9,50,12
9,10,24,12
11,1,89,16
11,2,81,16
11,3,201,16
11,4,124,16
11,5,35,16
11,6,507,16
11,7,283,16
11,8,150,16
11,9,53,16
11,10,61,16
8,1,118,20
8,2,71,20
8,3,348,20
8,4,199,20
8,5,115,20
8,6,597,20
8,7,489,20
8,8,98,20
8,9,42,20
8,10,124,20
13,1,314,23
13,2,21,23
13,3,43,23
13,4,40,23
13,5,5,23
13,6,122,23
13,7,269,23
13,8,77,23
13,9,34,23
13,10,18,23
12,1,270,26
12,2,245,26
12,3,326,26
12,4,276,26
12,5,94,26
12,6,772,26
12,7,793,26
12,8,141,26
12,9,26,26
12,10,210,26
4,1,287,30
4,2,329,30
4,3,267,30
4,4,170,30
4,5,130,30
4,6,773,30
4,7,672,30
4,8,115,30
4,9,51,30
4,10,190,30
2,1,221,39
2,2,139,39
2,3,170,39
2,4,129,39
2,5,86,39
2,6,616,39
2,7,287,39
2,8,122,39
2,9,73,39
2,10,38,39
1,1,391,42
1,2,131,42
1,3,273,42
1,4,185,42
1,5,44,42
1,6,783,42
1,7,581,42
1,8,206,42
1,9,100,42
1,10,123,42
5,1,170,43
5,2,154,43
5,3,231,43
5,4,125,43
5,5,79,43
5,6,383,43
5,7,445,43
5,8,81,43
5,9,86,43
5,10,180,43
3,1,247,44
3,2,116,44
3,3,244,44
3,4,209,44
3,5,182,44
3,6,791,44
3,7,873,44
3,8,271,44
3,9,182,44
3,10,258,44
7,1,143,49
7,2,98,49
7,3,310,49
7,4,139,49
7,5,184,49
7,6,894,49
7,7,543,49
7,8,190,49
7,9,54,49
7,10,56,49
6,1,173,49
6,2,103,49
6,3,378,49
6,4,292,49
6,5,160,49
6,6,565,49
6,7,727,49
6,8,264,49
6,9,94,49
6,10,190,49
