OKRSEK,STRANA,HLASY,batch
16004,1,566,55
16004,2,93,55
16004,3,1656,55
16004,4,139,55
16004,5,276,55
16007,1,785,58
16007,2,223,58
16007,3,4333,58
16007,4,207,58
16007,5,488,58
16001,1,413,67
16001,2,183,67
16001,3,3477,67
16001,4,190,67
16001,5,258,67
16006,1,673,81
16006,2,278,81
16006,3,4905,81
16006,4,175,81
16006,5,549,81
16003,1,601,84
16003,2,240,84
16003,3,2652,84
16003,4,180,84
16003,5,239,84
16002,1,1017,93
16002,2,210,93
16002,3,5111,93
16002,4,288,93
16002,5,789,93
16005,1,1253,103
16005,2,114,103
16005,3,5724,103
16005,4,240,103
16005,5,603,103
16008,1,568,110
16008,2,124,110
16008,3,4990,110
16008,4,130,110
16008,5,454,110
