OKRSEK,STRANA,HLASY,batch
15,1,156,24
15,2,120,24
15,3,43,24
15,4,60,24
15,5,198,24
15,6,34,24
15,7,804,24
13,1,114,25
13,2,70,25
13,3,184,25
13,4,148,25
13,5,338,25
13,6,234,25
13,7,717,25
14,1,282,28
14,2,7,28
14,3,11,28
14,4,16,28
14,5,81,28
14,6,28,28
14,7,355,28
5,1,707,40
5,2,628,40
5,3,795,40
5,4,591,40
5,5,1082,40
5,6,359,40
5,7,2738,40
3,1,676,42
3,2,636,42
3,3,630,42
3,4,332,42
3,5,827,42
3,6,278,42
3,7,3121,42
2,1,764,43
2,2,763,43
2,3,839,43
2,4,465,43
2,5,607,43
2,6,429,43
2,7,3276,43
7,1,790,44
7,2,605,44
7,3,994,44
7,4,754,44
7,5,1558,44
7,6,359,44
7,7,2799,44
6,1,1050,45
6,2,592,45
6,3,703,45
6,4,917,45
6,5,1315,45
6,6,443,45
6,7,2738,45
9,1,624,45
9,2,407,45
9,3,935,45
9,4,832,45
9,5,1165,45
9,6,469,45
9,7,2764,45
12,1,479,47
12,2,360,47
12,3,893,47
12,4,467,47
12,5,1002,47
12,6,215,47
12,7,3173,47
11,1,301,50
11,2,362,50
11,3,451,50
11,4,343,50
11,5,830,50
11,6,164,50
11,7,2114,50
1,1,984,53
1,2,1044,53
1,3,1532,53
1,4,866,53
1,5,1703,53
1,6,490,53
1,7,4660,53
8,1,743,54
8,2,484,54
8,3,879,54
8,4,850,54
8,5,930,54
8,6,370,54
8,7,2441,54
4,1,560,54
4,2,705,54
4,3,756,54
4,4,214,54
4,5,706,54
4,6,197,54
4,7,2983,54
10,1,456,59
10,2,482,59
10,3,397,59
10,4,480,59
10,5,1213,59
10,6,564,59
10,7,2143,59
