OKRSEK,STRANA,HLASY,batch
4,1,0,3
4,2,0,3
4,3,0,3
4,4,0,3
4,5,23,3
4,6,1,3
4,7,137,3
4,8,1,3
4,9,0,3
3,1,0,7
3,2,0,7
3,3,25,7
3,4,0,7
3,5,46,7
3,6,1,7
3,7,67,7
3,8,141,7
3,9,69,7
7,1,307,17
7,2,16,17
7,3,505,17
7,4,158,17
7,5,539,17
7,6,285,17
7,7,640,17
7,8,428,17
7,9,89,17
11,1,86,19
11,2,6,19
11,3,80,19
11,4,130,19
11,5,3,19
11,6,238,19
11,7,317,19
11,8,5,19
11,9,82,19
17,1,535,20
17,2,49,20
17,3,390,20
17,4,576,20
17,5,350,20
17,6,552,20
17,7,1634,20
17,8,735,20
17,9,747,20
1,1,327,20
1,2,13,20
1,3,270,20
1,4,191,20
1,5,317,20
1,6,332,20
1,7,889,20
1,8,295,20
1,9,383,20
16,1,346,20
16,2,30,20
16,3,340,20
16,4,279,20
16,5,589,20
16,6,526,20
16,7,1648,20
16,8,827,20
16,9,407,20
22,1,632,22
22,2,152,22
22,3,361,22
22,4,380,22
22,5,100,22
22,6,1091,22
22,7,1886,22
22,8,578,22
22,9,363,22
12,1,296,23
12,2,27,23
12,3,176,23
12,4,283,23
12,5,125,23
12,6,477,23
12,7,1562,23
12,8,659,23
12,9,364,23
23,1,739,25
23,2,108,25
23,3,189,25
23,4,601,25
23,5,373,25
23,6,733,25
23,7,1780,25
23,8,763,25
23,9,741,25
5,1,212,26
5,2,107,26
5,3,305,26
5,4,127,26
5,5,939,26
5,6,108,26
5,7,633,26
5,8,391,26
5,9,296,26
18,1,209,26
18,2,40,26
18,3,156,26
18,4,318,26
18,5,121,26
18,6,332,26
18,7,1441,26
18,8,512,26
18,9,354,26
28,1,276,28
28,2,54,28
28,3,247,28
28,4,115,28
28,5,171,28
28,6,866,28
28,7,642,28
28,8,232,28
28,9,261,28
27,1,1042,28
27,2,127,28
27,3,378,28
27,4,770,28
27,5,80,28
27,6,1337,28
27,7,2005,28
27,8,706,28
27,9,691,28
13,1,163,29
13,2,61,29
13,3,255,29
13,4,159,29
13,5,168,29
13,6,581,29
13,7,1369,29
13,8,494,29
13,9,554,29
24,1,604,30
24,2,60,30
24,3,278,30
24,4,649,30
24,5,120,30
24,6,1159,30
24,7,2336,30
24,8,584,30
24,9,1152,30
15,1,437,30
15,2,45,30
15,3,323,30
15,4,441,30
15,5,315,30
15,6,634,30
15,7,1549,30
15,8,799,30
15,9,718,30
14,1,336,33
14,2,93,33
14,3,281,33
14,4,380,33
14,5,234,33
14,6,904,33
14,7,1870,33
14,8,1235,33
14,9,714,33
19,1,633,34
19,2,50,34
19,3,300,34
19,4,386,34
19,5,195,34
19,6,959,34
19,7,1981,34
19,8,598,34
19,9,727,34
20,1,728,36
20,2,34,36
20,3,297,36
20,4,340,36
20,5,217,36
20,6,691,36
20,7,1702,36
20,8,497,36
20,9,463,36
8,1,930,36
8,2,112,36
8,3,288,36
8,4,387,36
8,5,253,36
8,6,885,36
8,7,2126,36
8,8,727,36
8,9,649,36
25,1,840,36
25,2,185,36
25,3,365,36
25,4,680,36
25,5,135,36
25,6,1197,36
25,7,2397,36
25,8,973,36
25,9,1115,36
9,1,575,36
9,2,94,36
9,3,272,36
9,4,287,36
9,5,100,36
9,6,1130,36
9,7,2082,36
9,8,463,36
9,9,438,36
21,1,346,38
21,2,48,38
21,3,243,38
21,4,383,38
21,5,169,38
21,6,689,38
21,7,1439,38
21,8,681,38
21,9,428,38
6,1,443,41
6,2,21,41
6,3,391,41
6,4,207,41
6,5,626,41
6,6,356,41
6,7,1212,41
6,8,793,41
6,9,326,41
10,1,354,45
10,2,51,45
10,3,271,45
10,4,236,45
10,5,106,45
10,6,493,45
10,7,1678,45
10,8,345,45
10,9,453,45
2,1,169,46
2,2,4,46
2,3,332,46
2,4,69,46
2,5,713,46
2,6,53,46
2,7,689,46
2,8,113,46
2,9,148,46
26,1,839,48
26,2,166,48
26,3,278,48
26,4,637,48
26,5,113,48
26,6,598,48
26,7,1607,48
26,8,454,48
26,9,1013,48
