OKRSEK,STRANA,HLASY,batch
18011,1,1029,68
18011,2,588,68
18011,3,619,68
18011,4,348,68
18011,5,415,68
18011,6,1297,68
18011,7,1989,68
18011,8,749,68
18012,1,1432,71
18012,2,144,71
18012,3,992,71
18012,4,187,71
18012,5,91,71
18012,6,647,71
18012,7,2366,71
18012,8,648,71
18008,1,1224,73
18008,2,334,73
18008,3,499,73
18008,4,247,73
18008,5,264,73
18008,6,1286,73
18008,7,1911,73
18008,8,973,73
18010,1,1730,85
18010,2,425,85
18010,3,281,85
18010,4,324,85
18010,5,489,85
18010,6,1362,85
18010,7,2378,85
18010,8,438,85
18003,1,2405,88
18003,2,371,88
18003,3,1014,88
18003,4,341,88
18003,5,174,88
18003,6,1299,88
18003,7,3560,88
18003,8,1479,88
18007,1,1465,91
18007,2,418,91
18007,3,625,91
18007,4,258,91
18007,5,402,91
18007,6,1596,91
18007,7,2497,91
18007,8,1065,91
18006,1,1347,102
18006,2,276,102
18006,3,752,102
18006,4,274,102
18006,5,233,102
18006,6,929,102
18006,7,2539,102
18006,8,1310,102
18002,1,2109,106
18002,2,297,106
18002,3,1059,106
18002,4,549,106
18002,5,338,106
18002,6,1175,106
18002,7,3467,106
18002,8,1601,106
18001,1,2345,119
18001,2,236,119
18001,3,778,119
18001,4,139,119
18001,5,167,119
18001,6,864,119
18001,7,3055,119
18001,8,799,119
18009,1,1522,122
18009,2,359,122
18009,3,666,122
18009,4,262,122
18009,5,354,122
18009,6,929,122
18009,7,2260,122
18009,8,1500,122
18005,1,1303,132
18005,2,420,132
18005,3,546,132
18005,4,320,132
18005,5,294,132
18005,6,1162,132
18005,7,2791,132
18005,8,965,132
18004,1,1938,134
18004,2,321,134
18004,3,538,134
18004,4,300,134
18004,5,258,134
18004,6,1417,134
18004,7,3498,134
18004,8,1608,134
