OKRSEK,STRANA,HLASY,batch
2,1,1335,20
2,2,281,20
2,3,146,20
2,4,197,20
2,5,502,20
2,6,1516,20
2,7,1907,20
2,8,4985,20
2,9,881,20
2,10,1148,20
2,11,133,20
3,1,644,22
3,2,52,22
3,3,413,22
3,4,495,22
3,5,630,22
3,6,1693,22
3,7,3141,22
3,8,3205,22
3,9,944,22
3,10,1123,22
3,11,121,22
15,1,542,22
15,2,135,22
15,3,305,22
15,4,271,22
15,5,362,22
15,6,547,22
15,7,1123,22
15,8,1082,22
15,9,4,22
15,10,97,22
15,11,34,22
24,1,1258,25
24,2,210,25
24,3,184,25
24,4,161,25
24,5,374,25
24,6,1470,25
24,7,788,25
24,8,2741,25
24,9,930,25
24,10,311,25
24,11,78,25
39,1,1085,26
39,2,102,26
39,3,266,26
39,4,338,26
39,5,404,26
39,6,2171,26
39,7,3547,26
39,8,2581,26
39,9,528,26
39,10,1240,26
39,11,6,26
48,1,946,26
48,2,95,26
48,3,919,26
48,4,225,26
48,5,496,26
48,6,1485,26
48,7,2976,26
48,8,2326,26
48,9,335,26
48,10,786,26
48,11,62,26
55,1,739,28
55,2,30,28
55,3,765,28
55,4,259,28
55,5,304,28
55,6,1288,28
55,7,3997,28
55,8,2459,28
55,9,267,28
55,10,1538,28
55,11,59,28
85,1,387,29
85,2,52,29
85,3,465,29
85,4,496,29
85,5,544,29
85,6,1421,29
85,7,3667,29
85,8,2160,29
85,9,356,29
85,10,1107,29
85,11,65,29
38,1,532,29
38,2,100,29
38,3,943,29
38,4,409,29
38,5,273,29
38,6,1330,29
38,7,3058,29
38,8,2160,29
38,9,205,29
38,10,893,29
38,11,66,29
40,1,258,30
40,2,11,30
40,3,613,30
40,4,658,30
40,5,123,30
40,6,1118,30
40,7,1524,30
40,8,2896,30
40,9,637,30
40,10,596,30
40,11,117,30
63,1,1120,30
63,2,92,30
63,3,282,30
63,4,122,30
63,5,623,30
63,6,755,30
63,7,1451,30
63,8,3013,30
