OKRSEK,STRANA,HLASY,batch
8,1,15,9
8,2,2,9
8,3,6,9
8,4,91,9
8,5,127,9
8,6,50,9
8,7,20,9
8,8,79,9
8,9,3,9
4,1,387,20
4,2,211,20
4,3,313,20
4,4,1529,20
4,5,73,20
4,6,321,20
4,7,91,20
4,8,349,20
4,9,264,20
9,1,63,22
9,2,38,22
9,3,98,22
9,4,333,22
9,5,1,22
9,6,84,22
9,7,18,22
9,8,48,22
9,9,93,22
10,1,255,22
10,2,179,22
10,3,254,22
10,4,1063,22
10,5,191,22
10,6,254,22
10,7,57,22
10,8,208,22
10,9,195,22
12,1,298,28
12,2,125,28
12,3,149,28
12,4,995,28
12,5,68,28
12,6,168,28
12,7,71,28
12,8,251,28
12,9,130,28
1,1,234,30
1,2,338,30
1,3,306,30
1,4,1659,30
1,5,103,30
1,6,441,30
1,7,172,30
1,8,558,30
1,9,223,30
11,1,252,31
11,2,84,31
11,3,151,31
11,4,991,31
11,5,25,31
11,6,249,31
11,7,53,31
11,8,211,31
11,9,63,31
5,1,573,39
5,2,399,39
5,3,362,39
5,4,2796,39
5,5,175,39
5,6,794,39
5,7,403,39
5,8,696,39
5,9,403,39
6,1,321,43
6,2,296,43
6,3,237,43
6,4,1415,43
6,5,121,43
6,6,574,43
6,7,565,43
6,8,472,43
6,9,222,43
2,1,765,46
2,2,456,46
2,3,543,46
2,4,2698,46
2,5,181,46
2,6,796,46
2,7,202,46
2,8,958,46
2,9,511,46
7,1,469,55
7,2,270,55
7,3,454,55
7,4,2351,55
7,5,138,55
7,6,654,55
7,7,156,55
7,8,845,55
7,9,524,55
3,1,472,67
3,2,192,67
3,3,396,67
3,4,2285,67
3,5,141,67
3,6,350,67
3,7,231,67
3,8,677,67
3,9,324,67
