OKRSEK,STRANA,HLASY,batch
7,1,413,38
7,2,962,38
7,3,1079,38
7,4,1314,38
7,5,523,38
7,6,420,38
7,7,1081,38
7,8,297,38
7,9,561,38
11,1,1072,49
11,2,1803,49
11,3,2777,49
11,4,1648,49
11,5,1123,49
11,6,876,49
11,7,1171,49
11,8,179,49
11,9,674,49
9,1,838,52
9,2,1633,52
9,3,1598,52
9,4,1705,52
9,5,898,52
9,6,791,52
9,7,1742,52
9,8,286,52
9,9,592,52
8,1,963,55
8,2,876,55
8,3,1316,55
8,4,903,55
8,5,859,55
8,6,684,55
8,7,1648,55
8,8,195,55
8,9,574,55
3,1,1547,55
3,2,1018,55
3,3,2409,55
3,4,1797,55
3,5,653,55
3,6,1082,55
3,7,1938,55
3,8,260,55
3,9,967,55
12,1,1102,55
12,2,580,55
12,3,2962,55
12,4,888,55
12,5,767,55
12,6,306,55
12,7,1590,55
12,8,246,55
12,9,384,55
10,1,895,61
10,2,834,61
10,3,1547,61
10,4,1071,61
10,5,922,61
10,6,877,61
10,7,2148,61
10,8,240,61
10,9,715,61
4,1,1100,67
4,2,1185,67
4,3,1559,67
4,4,1716,67
4,5,1214,67
4,6,907,67
4,7,1675,67
4,8,206,67
4,9,535,67
6,1,821,68
6,2,909,68
6,3,2853,68
6,4,1704,68
6,5,1189,68
6,6,1343,68
6,7,1575,68
6,8,341,68
6,9,384,68
13,1,840,69
13,2,578,69
13,3,5432,69
13,4,1653,69
13,5,820,69
13,6,747,69
13,7,1430,69
13,8,232,69
13,9,396,69
14,1,670,73
14,2,860,73
14,3,5881,73
14,4,859,73
14,5,909,73
14,6,534,73
14,7,734,73
14,8,131,73
14,9,295,73
1,1,1959,74
1,2,2214,74
1,3,1496,74
1,4,1847,74
1,5,820,74
1,6,1105,74
1,7,1828,74
1,8,226,74
1,9,613,74
2,1,2728,81
2,2,1812,81
2,3,2397,81
2,4,3427,81
2,5,1012,81
2,6,1243,81
2,7,1722,81
2,8,125,81
2,9,732,81
5,1,1614,87
5,2,1450,87
5,3,2460,87
5,4,1855,87
5,5,1173,87
5,6,956,87
5,7,1928,87
5,8,207,87
5,9,556,87
