OKRSEK,STRANA,HLASY,batch
1,1,1740,46
1,2,676,46
1,3,157,46
1,4,281,46
1,5,622,46
1,6,966,46
1,7,1280,46
1,8,718,46
1,9,14,46
2,1,2668,61
2,2,841,61
2,3,475,61
2,4,777,61
2,5,1609,61
2,6,826,61
2,7,1445,61
2,8,1293,61
2,9,36,61
5,1,3597,67
5,2,1009,67
5,3,367,67
5,4,711,67
5,5,3689,67
5,6,1409,67
5,7,1510,67
5,8,1489,67
5,9,43,67
4,1,3515,67
4,2,1041,67
4,3,338,67
4,4,459,67
4,5,2260,67
4,6,922,67
4,7,1780,67
4,8,1597,67
4,9,30,67
3,1,2917,83
3,2,716,83
3,3,514,83
3,4,395,83
3,5,1562,83
3,6,841,83
3,7,1661,83
3,8,1551,83
3,9,45,83
