OKRSEK,STRANA,HLASY,batch
27016,1,356,35
27016,2,440,35
27016,3,945,35
27016,4,1525,35
27016,5,708,35
27016,6,336,35
27016,7,333,35
27016,8,1881,35
27016,9,1568,35
27011,1,287,41
27011,2,316,41
27011,3,561,41
27011,4,1323,41
27011,5,685,41
27011,6,424,41
27011,7,719,41
27011,8,1456,41
27011,9,1416,41
27013,1,216,44
27013,2,185,44
27013,3,534,44
27013,4,1181,44
27013,5,1106,44
27013,6,308,44
27013,7,705,44
27013,8,1359,44
27013,9,2056,44
27005,1,281,47
27005,2,828,47
27005,3,630,47
27005,4,1092,47
27005,5,595,47
27005,6,445,47
27005,7,732,47
27005,8,377,47
27005,9,1045,47
27003,1,268,49
27003,2,336,49
27003,3,876,49
27003,4,1300,49
27003,5,732,49
27003,6,763,49
27003,7,453,49
27003,8,1467,49
27003,9,1669,49
27017,1,218,50
27017,2,829,50
27017,3,1468,50
27017,4,1176,50
27017,5,763,50
27017,6,330,50
27017,7,255,50
27017,8,855,50
27017,9,850,50
27025,1,218,54
27025,2,627,54
27025,3,869,54
27025,4,1019,54
27025,5,929,54
27025,6,584,54
27025,7,796,54
27025,8,959,54
27025,9,921,54
27014,1,444,55
27014,2,178,55
27014,3,868,55
27014,4,1626,55
27014,5,1248,55
27014,6,669,55
27014,7,1365,55
27014,8,1347,55
27014,9,2205,55
27004,1,158,55
27004,2,378,55
27004,3,611,55
27004,4,1556,55
27004,5,550,55
27004,6,462,55
27004,7,426,55
27004,8,629,55
27004,9,905,55
27002,1,198,58
27002,2,428,58
27002,3,605,58
27002,4,829,58
27002,5,483,58
27002,6,291,58
27002,7,254,58
27002,8,1165,58
27002,9,855,58
27006,1,471,59
27006,2,264,59
27006,3,749,59
27006,4,1350,59
27006,5,1129,59
27006,6,509,59
27006,7,838,59
27006,8,1374,59
27006,9,2041,59
27008,1,468,61
27008,2,48,61
27008,3,815,61
27008,4,1259,61
27008,5,546,61
27008,6,748,61
27008,7,897,61
27008,8,1313,61
27008,9,1683,61
27018,1,349,62
27018,2,424,62
27018,3,1010,62
27018,4,1915,62
27018,5,823,62
27018,6,532,62
27018,7,452,62
27018,8,1390,62
27018,9,1738,62
27022,1,236,62
27022,2,547,62
27022,3,831,62
27022,4,1322,62
27022,5,531,62
27022,6,312,62
27022,7,779,62
27022,8,704,62
27022,9,842,62
27021,1,206,64
27021,2,571,64
27021,3,729,64
27021,4,1976,64
27021,5,1768,64
27021,6,484,64
27021,7,429,64
27021,8,1269,64
27021,9,1578,64
27007,1,504,68
27007,2,150,68
27007,3,674,68
27007,4,1158,68
27007,5,1063,68
27007,6,695,68
27007,7,991,68
27007,8,1173,68
27007,9,1713,68
27010,1,355,68
27010,2,318,68
27010,3,810,68
27010,4,485,68
27010,5,871,68
27010,6,1178,68
27010,7,1512,68
27010,8,892,68
27010,9,1073,68
27001,1,32,71
27001,2,554,71
27001,3,1393,71
27001,4,1195,71
27001,5,547,71
27001,6,533,71
27001,7,299,71
27001,8,789,71
27001,9,1247,71
27023,1,132,73
27023,2,556,73
27023,3,1085,73
27023,4,1864,73
27023,5,503,73
27023,6,197,73
27023,7,431,73
27023,8,963,73
27023,9,1385,73
27020,1,304,75
27020,2,493,75
27020,3,941,75
27020,4,1949,75
27020,5,1057,75
27020,6,472,75
27020,7,399,75
27020,8,1208,75
27020,9,1516,75
27012,1,433,77
27012,2,279,77
27012,3,986,77
27012,4,1241,77
27012,5,561,77
27012,6,591,77
27012,7,583,77
27012,8,1051,77
27012,9,1314,77
27009,1,394,78
27009,2,102,78
27009,3,910,78
27009,4,1226,78
27009,5,652,78
27009,6,488,78
27009,7,789,78
27009,8,2779,78
27009,9,1604,78
27024,1,116,80
27024,2,469,80
27024,3,1390,80
27024,4,1096,80
27024,5,632,80
27024,6,375,80
27024,7,419,80
27024,8,1458,80
27024,9,964,80
27019,1,446,84
27019,2,436,84
27019,3,1056,84
27019,4,1366,84
27019,5,830,84
27019,6,627,84
27019,7,684,84
27019,8,1270,84
27019,9,922,84
27015,1,385,91
27015,2,223,91
27015,3,594,91
27015,4,964,91
27015,5,1054,91
27015,6,348,91
27015,7,884,91
27015,8,1073,91
27015,9,1592,91
