OKRSEK,STRANA,HLASY,batch
8,1,122,17
8,2,730,17
8,3,283,17
8,4,31,17
8,5,44,17
8,6,263,17
6,1,892,21
6,2,2685,21
6,3,600,21
6,4,372,21
6,5,426,21
6,6,1096,21
3,1,1168,23
3,2,2908,23
3,3,862,23
3,4,174,23
3,5,593,23
3,6,883,23
7,1,1738,24
7,2,3757,24
7,3,649,24
7,4,245,24
7,5,503,24
7,6,1401,24
5,1,1236,39
5,2,2529,39
5,3,781,39
5,4,277,39
5,5,532,39
5,6,1138,39
4,1,1663,42
4,2,2146,42
4,3,1148,42
4,4,227,42
4,5,238,42
4,6,1398,42
2,1,2780,42
2,2,3514,42
2,3,1775,42
2,4,242,42
2,5,598,42
2,6,1129,42
1,1,3048,53
1,2,4285,53
1,3,2739,53
1,4,321,53
1,5,480,53
1,6,1422,53
