KODZASTUP,N_OKRSEK,KRAJ,MANDATY,NAZEVZAST,OKRES,POCOBYV,N_STRANA,type
551007,19,6200,27,Brno-Královo Pole,6202,24015,8,rt
551031,45,6200,35,Brno-sever,6202,41743,9,rt
551040,3,3100,9,Dřešín,3106,319,2,rt
551058,19,6200,29,Brno-Židenice,6202,18999,10,rt
551066,7,6200,21,Brno-Černovice,6202,6692,9,rt
551074,9,6200,19,Brno-jih,6202,7529,8,rt
551082,13,6200,21,Brno-Bohunice,6202,12373,8,rt
551091,12,6200,21,Brno-Starý Lískovec,6202,12006,5,rt
551104,2,3100,7,Hoslovice,3106,163,3,rt
551112,9,6200,19,Brno-Nový Lískovec,6202,9709,5,rt
551147,11,6200,21,Brno-Kohoutovice,6202,11912,10,rt
551155,2,3100,7,Chrášťovice,3106,254,11,rt
551171,4,6200,15,Brno-Jundrov,6202,4292,4,rt
551180,4,3100,9,Kadov,3106,371,4,rt
551198,24,6200,27,Brno-Bystrc,6202,23235,7,rt
551228,6,6200,17,Brno-Komín,6202,7316,7,rt
551236,4,6200,15,Brno-Medlánky,6202,5297,6,rt
551244,14,6200,23,Brno-Řečkovice a Mokrá Hora,6202,13819,6,rt
551252,4,6200,15,Brno-Maloměřice a Obřany,6202,5510,6,rt
551279,10,6200,21,Brno-Vinohrady,6202,11643,8,rt
551287,19,6200,29,Brno-Líšeň,6202,24979,8,rt
551295,8,6200,21,Brno-Slatina,6202,9151,8,rt
551309,5,6200,17,Brno-Tuřany,6202,5146,7,rt
551317,3,6200,15,Brno-Chrlice,6202,3187,3,rt
551325,2,6200,15,Brno-Bosonohy,6202,2432,6,rt
551333,3,3100,9,Libějovice,3106,466,2,rt
551350,2,3100,7,Lnáře,3106,673,2,rt
551368,4,6200,11,Brno-Žebětín,6202,5247,3,rt
551376,2,6200,7,Brno-Ivanovice,6202,1833,4,rt
551627,2,3100,7,Předmíř,3106,300,9,rt
551643,2,3100,9,Přešťovice,3106,484,2,rt
551678,3,3100,13,Radošovice,3106,623,5,rt
551716,2,3100,11,Sedlice,3106,1261,2,rt
551775,2,3100,7,Strašice,3106,175,8,rt
551791,4,3100,11,Střelské Hoštice,3106,896,4,rt
551821,2,8100,7,Tvrdkov,8101,239,2,rt
551856,3,3100,9,Štěkeň,3106,822,2,rt
551953,11,3100,21,Vodňany,3106,6848,7,rt
551961,2,3100,11,Volenice,3106,559,4,rt
551970,5,3100,15,Volyně,3106,2952,6,rt
552046,41,3100,27,Tábor,3107,33410,9,rt
552054,7,3100,15,Bechyně,3107,4876,6,rt
552372,4,7100,15,Medlov,7102,1626,2,rt
552461,3,3100,15,Chotoviny,3107,1804,4,rt
552470,2,3100,9,Choustník,3107,486,13,rt
552496,3,3100,15,Chýnov,3107,2459,4,rt
552534,5,3100,15,Jistebnice,3107,2077,6,rt
552666,2,3100,11,Malšice,3107,1827,6,rt
552704,3,3100,15,Mladá Vožice,3107,2670,3,rt
552739,4,8100,15,Horní Suchá,8103,4433,3,rt
552801,5,3100,15,Opařany,3107,1365,3,rt
552828,4,3100,15,Planá nad Lužnicí,3107,4296,4,rt
553069,8,3100,21,Sezimovo Ústí,3107,7018,4,rt
553077,3,3100,9,Skalice,3107,516,4,rt
553085,2,3100,9,Skopytce,3107,159,11,rt
553131,9,3100,21,Soběslav,3107,6830,8,rt
553239,2,3100,15,Tučapy,3107,798,4,rt
553271,7,3100,21,Veselí nad Lužnicí,3107,6317,8,rt
553301,2,7100,7,Hradec-Nová Ves,7101,373,4,rt
553417,2,3100,15,Želeč,3107,1008,2,rt
553425,12,3200,21,Domažlice,3201,10749,10,rt
553441,2,3200,15,Bělá nad Radbuzou,3201,1731,5,rt
553450,5,3200,11,Blížejov,3201,1569,3,rt
553531,2,3200,7,Černíkov,3202,366,8,rt
553549,3,3200,11,Česká Kubice,3201,864,4,rt
553654,6,3200,15,Holýšov,3204,5075,6,rt
553671,7,3200,15,Horšovský Týn,3201,4839,8,rt
553689,2,3200,13,Hostouň,3201,1226,3,rt
553697,2,4200,15,Trmice,4207,3251,8,rt
553786,10,3200,15,Kdyně,3201,5088,6,rt
553913,2,3200,15,Meclov,3201,1199,2,rt
553948,2,3200,11,Milavče,3201,590,2,rt
554014,3,8100,15,Návsí,8102,3817,7,rt
554111,2,3200,15,Poběžovice,3201,1512,2,rt
554227,6,8100,15,Vítkovice,8106,7699,12,rt
554235,3,8100,15,Stará Bělá,8106,4139,3,rt
554260,3,3200,7,Srbice,3201,391,14,rt
554286,9,8100,15,Mariánské Hory a Hulváky,8106,11320,13,rt
554294,5,3200,15,Staňkov,3201,3307,3,rt
554308,2,8100,15,Petřkovice,8106,3245,3,rt
554430,2,8100,15,Michálkovice,8106,3433,4,rt
554481,32,4100,29,Cheb,4101,30420,9,rt
554499,14,4100,23,Aš,4101,12483,7,rt
554529,6,4100,15,Františkovy Lázně,4101,5187,6,rt
554537,6,8100,21,Radvanice a Bartovice,8106,6321,5,rt
554553,3,4100,15,Hranice,4101,2057,3,rt
554561,2,8100,15,Krásné Pole,8106,2764,5,rt
554588,4,8100,15,Polanka nad Odrou,8106,5039,4,rt
554634,2,4100,9,Luby,4101,2086,3,rt
554642,17,4100,21,Mariánské Lázně,4101,12237,9,rt
554669,4,8100,15,Hrabová,8106,3850,5,rt
554685,3,8100,17,Svinov,8106,4300,6,rt
554782,1123,1100,65,Praha hl.m.,1100,1275406,22,rt
554791,184,3200,47,Plzeň,3203,168733,14,rt
554804,97,4200,37,Ústí nad Labem,4207,90378,13,rt
554821,268,8100,55,Ostrava,8106,279791,14,rt
554901,2,7100,9,Křelov-Břuchotín,7102,1749,2,rt
554928,4,8100,17,Vendryně,8102,4479,7,rt
554961,50,4100,35,Karlovy Vary,4102,45500,13,rt
555088,79,8100,43,Havířov,8103,69084,10,rt
555096,5,5300,15,Pardubice IV,5302,5130,5,rt
555100,6,5300,15,Pardubice VI,5302,6194,7,rt
555118,6,5300,15,Pardubice VII,5302,6240,6,rt
555126,19,5300,15,Pardubice II,5302,16178,7,rt
555134,92,5300,39,Pardubice,5302,88520,9,rt
555215,3,4100,15,Jáchymov,4102,2315,5,rt
555223,2,4200,9,Velké Chvojno,4207,850,4,rt
555380,13,4100,15,Nejdek,4102,7608,8,rt
555398,4,4100,15,Nová Role,4102,4125,8,rt
555428,14,4100,21,Ostrov,4102,15822,11,rt
555533,2,4100,7,Sadov,4102,1265,4,rt
555584,2,4100,9,Stráž nad Ohří,4102,577,5,rt
555631,3,4100,15,Teplá,4101,2909,5,rt
555657,3,4100,15,Toužim,4102,3582,7,rt
555738,2,4100,7,Vojkovice,4102,598,2,rt
555762,2,4100,9,Žlutice,4102,2195,7,rt
555771,28,3200,27,Klatovy,3202,21587,9,rt
555797,3,3200,15,Běšiny,3202,820,2,rt
555835,5,3200,9,Bolešiny,3202,761,2,rt
555894,2,3200,5,Budětice,3202,296,3,rt
555941,3,3200,9,Čachrov,3202,498,3,rt
556041,3,3200,15,Dešenice,3202,694,3,rt
556254,11,3200,17,Horažďovice,3202,5113,3,rt
556301,5,3200,15,Hrádek,3202,1357,4,rt
556335,5,3200,15,Chanovice,3202,769,5,rt
556386,2,3200,11,Chudenín,3202,613,6,rt
556467,8,3200,15,Kolinec,3202,1437,3,rt
556629,2,3200,9,Malý Bor,3202,512,2,rt
556718,5,3200,13,Mochtín,3202,1135,3,rt
556734,3,3200,9,Myslív,3202,419,2,rt
556751,7,3200,15,Nalžovské Hory,3202,1161,2,rt
556831,6,3200,13,Nýrsko,3202,4806,5,rt
556882,2,5300,15,Rabštejnská Lhota,5301,838,2,rt
556891,7,5100,15,Liberec-Vratislavice nad Nisou,5103,8596,3,rt
556921,2,3200,9,Petrovice u Sušice,3202,608,16,rt
556955,8,3200,13,Plánice,3202,1631,6,rt
557005,5,3200,9,Předslav,3202,815,3,rt
557030,2,2100,7,Skorkov,2107,639,2,rt
557064,15,5300,15,Pardubice III,5302,13971,8,rt
557072,18,5300,15,Pardubice V,5302,15136,8,rt
557153,11,3200,21,Sušice,3202,10662,9,rt
557366,4,3200,15,Velhartice,3202,849,6,rt
557382,3,3200,9,Velký Bor,3202,567,3,rt
557455,3,3200,9,Vrhaveč,3202,873,2,rt
557528,3,3200,13,Železná Ruda,3202,1573,4,rt
557536,4,3200,11,Žihobce,3202,572,5,rt
557587,8,3200,15,Blovice,3204,4114,5,rt
557650,5,3200,11,Čížkov,3204,646,17,rt
557668,2,3200,15,Dnešice,3204,821,2,rt
557676,5,3200,17,Dobřany,3204,6128,4,rt
557722,2,3200,7,Horšice,3204,421,11,rt
557749,2,3200,7,Hradiště,3204,218,2,rt
557781,4,3200,15,Chlumčany,3204,2390,3,rt
557838,5,3200,15,Chotěšov,3204,2934,3,rt
557846,3,3200,9,Chválenice,3203,779,3,rt
557862,7,3200,15,Kasejovice,3204,1300,3,rt
557871,2,3200,7,Kbel,3204,280,9,rt
557951,5,3200,7,Letiny,3204,662,3,rt
558052,5,3200,9,Mileč,3204,349,2,rt
558061,5,3200,11,Mladý Smolivec,3204,680,5,rt
558109,3,3200,15,Nepomuk,3204,3550,6,rt
558125,7,3200,15,Neurazy,3204,729,5,rt
558184,2,3200,9,Oselce,3204,348,3,rt
558249,8,3200,15,Přeštice,3204,6645,7,rt
558303,5,3200,11,Řenče,3204,904,2,rt
558346,2,3200,11,Soběkury,3204,609,2,rt
558362,8,3200,15,Spálené Poříčí,3204,2868,4,rt
558371,5,3200,17,Starý Plzenec,3203,5204,4,rt
558389,4,3200,15,Stod,3204,3531,2,rt
558427,3,3200,15,Šťáhlavy,3203,2865,3,rt
558486,2,3200,9,Útušice,3204,692,2,rt
558591,2,3200,7,Zemětice,3204,307,9,rt
558630,3,3200,11,Žinkovy,3204,846,2,rt
558770,2,3200,7,Dobříč,3205,425,2,rt
558851,2,3200,15,Dýšina,3203,1807,2,rt
558869,2,3200,15,Heřmanova Huť,3205,1812,3,rt
558877,3,3200,11,Horní Bělá,3205,599,2,rt
558885,4,3200,17,Horní Bříza,3205,4091,4,rt
558966,2,3200,11,Chrást,3203,1872,2,rt
559008,4,3200,15,Kaznějov,3205,3016,2,rt
559075,6,3200,15,Kralovice,3205,3410,8,rt
559202,3,3200,13,Manětín,3205,1128,4,rt
559211,2,3200,15,Město Touškov,3205,2186,5,rt
559300,9,3200,19,Nýřany,3205,6891,4,rt
559351,8,3200,15,Plasy,3205,2827,6,rt
559521,5,3200,17,Třemošná,3205,5053,2,rt
559580,3,3200,19,Vejprnice,3205,4424,4,rt
559661,3,3200,15,Zbůch,3205,2570,5,rt
559679,2,3200,11,Zruč-Senec,3205,3455,4,rt
559695,2,3200,15,Žihle,3205,1290,4,rt
559717,12,3200,21,Rokycany,3206,13826,7,rt
559725,6,3200,15,Břasy,3206,2302,2,rt
559750,3,3200,9,Bušovice,3206,614,2,rt
559822,3,3200,15,Hrádek,3206,2728,5,rt
559997,3,3200,15,Mirošov,3206,2234,4,rt
560006,2,3200,9,Mlečice,3206,306,2,rt
560162,3,3200,15,Strašice,3206,2519,5,rt
560260,5,3200,15,Zbiroh,3206,2450,6,rt
560286,19,4100,27,Sokolov,4103,22097,11,rt
560359,5,4100,17,Habartov,4103,4687,6,rt
560367,4,4100,15,Horní Slavkov,4103,5208,6,rt
560383,11,4100,21,Chodov,4103,12683,5,rt
560472,8,4100,17,Kraslice,4103,6537,7,rt
560499,5,4100,15,Kynšperk nad Ohří,4103,4590,8,rt
560537,2,4100,15,Loket,4103,3034,11,rt
560570,4,4100,15,Nové Sedlo,4103,2554,9,rt
560588,2,4100,9,Oloví,4103,1597,3,rt
560600,3,4100,15,Rotava,4103,2809,3,rt
560715,14,3200,21,Tachov,3207,12538,4,rt
560758,3,3200,15,Bor,3207,4403,7,rt
560898,2,3200,7,Hošťka,3207,457,3,rt
560910,2,3200,15,Chodský Újezd,3207,803,3,rt
560928,3,3200,15,Kladruby,3207,1610,6,rt
560952,2,3200,15,Konstantinovy Lázně,3207,896,2,rt
561134,5,3200,15,Planá,3207,5278,7,rt
561151,4,3200,15,Přimda,3207,1486,3,rt
561215,6,3200,15,Stříbro,3207,7430,5,rt
561380,44,5100,25,Česká Lípa,5101,36740,12,rt
561444,3,5100,9,Brniště,5101,1356,3,rt
561479,5,5100,21,Cvikov,5101,4479,9,rt
561495,6,5100,15,Doksy,5101,5081,6,rt
561533,3,5100,11,Dubá,5101,1678,2,rt
561631,7,5100,17,Jablonné v Podještědí,5103,3685,4,rt
561681,5,5100,15,Kamenický Šenov,5101,3923,5,rt
561703,3,3100,9,Člunek,3103,485,2,rt
561711,2,3100,9,Blažejov,3103,459,2,rt
561720,2,5100,15,Kravaře,5101,790,2,rt
561827,2,5100,13,Mařenice,5101,307,2,rt
561835,6,5100,17,Mimoň,5101,6361,6,rt
561860,15,5100,21,Nový Bor,5101,11458,5,rt
562017,3,5100,15,Ralsko,5101,2114,6,rt
562092,3,5100,17,Stráž pod Ralskem,5101,3756,8,rt
562106,2,5100,9,Stružnice,5101,981,2,rt
562262,3,5100,15,Zákupy,5101,2855,4,rt
562297,4,5100,15,Žandov,5101,1917,3,rt
562335,55,4200,27,Děčín,4201,47029,11,rt
562351,3,4200,15,Benešov nad Ploučnicí,4201,3573,7,rt
562394,5,4200,21,Česká Kamenice,4201,5028,4,rt
562441,2,4200,9,Dolní Poustevna,4201,1650,3,rt
562521,3,4200,9,Huntířov,4201,823,2,rt
562564,4,4200,17,Jílové,4201,5062,5,rt
562581,3,4200,15,Jiříkov,4201,3490,6,rt
562611,5,4200,21,Krásná Lípa,4201,3405,3,rt
562751,3,4200,11,Mikulášovice,4201,2076,5,rt
562777,9,4200,23,Rumburk,4201,10679,11,rt
562858,4,4200,15,Šluknov,4201,5721,4,rt
562882,13,4200,21,Varnsdorf,4201,14738,11,rt
562971,40,4200,35,Chomutov,4202,46263,11,rt
563099,13,4200,25,Jirkov,4202,18945,11,rt
563102,12,4200,27,Kadaň,4202,17628,6,rt
563129,11,4200,21,Klášterec nad Ohří,4202,14190,8,rt
563404,3,4200,15,Vejprty,4202,2704,3,rt
563510,49,5100,30,Jablonec nad Nisou,5102,44588,11,rt
563552,3,5100,15,Desná,5102,3057,3,rt
563579,3,5100,11,Frýdštejn,5102,836,14,rt
563609,2,5100,11,Jenišovice,5102,1218,20,rt
563641,3,5100,11,Koberovy,5102,1015,2,rt
563668,3,5100,9,Kořenov,5102,859,4,rt
563692,3,5100,9,Lučany nad Nisou,5102,1911,3,rt
563706,3,5100,11,Malá Skála,5102,1212,2,rt
563749,4,5100,15,Pěnčín,5102,2017,2,rt
563757,2,5100,11,Plavy,5102,1057,5,rt
563811,4,5100,17,Smržovka,5102,3754,4,rt
563820,7,5100,21,Tanvald,5102,5958,5,rt
563838,3,5100,15,Velké Hamry,5102,2637,4,rt
563862,3,5100,9,Zlatá Olešnice,5102,492,2,rt
563871,9,5100,15,Železný Brod,5102,5883,6,rt
563889,87,5100,39,Liberec,5103,102951,10,rt
563901,4,5100,11,Bílá,5103,969,4,rt
563935,2,5100,9,Bulovka,5103,949,5,rt
563960,6,5100,15,Český Dub,5103,2754,2,rt
564028,6,5100,21,Frýdlant,5103,7380,6,rt
564044,4,5100,15,Hejnice,5103,2680,3,rt
564061,2,5100,15,Hodkovice nad Mohelkou,5103,2932,2,rt
564117,5,5100,19,Chrastava,5103,6260,3,rt
564184,2,5100,15,Křižany,5103,837,2,rt
564265,4,5100,17,Nové Město pod Smrkem,5103,3663,8,rt
564371,3,5100,15,Raspenava,5103,2825,6,rt
564397,2,5100,9,Rynoltice,5103,803,2,rt
564451,2,5100,7,Sychrov,5103,226,2,rt
564494,5,5100,15,Višňová,5103,1353,5,rt
564532,2,5100,15,Všelibice,5103,615,3,rt
564567,30,4200,27,Litoměřice,4203,22950,9,rt
564575,2,4200,11,Bechlín,4203,1311,2,rt
564591,3,4200,15,Bohušovice nad Ohří,4203,2454,5,rt
564630,2,2100,7,Sedlice,2111,270,10,rt
564656,7,4200,15,Budyně nad Ohří,4203,2143,4,rt
564893,2,4200,9,Hrobce,4203,705,3,rt
565067,2,4200,9,Krabčice,4203,899,4,rt
565083,4,4200,9,Křešice,4203,1448,3,rt
565121,2,4200,15,Liběšice,4203,1506,3,rt
565164,5,4200,15,Libochovice,4203,3411,3,rt
565229,10,4200,21,Lovosice,4203,8605,5,rt
565253,3,4200,11,Martiněves,4203,812,2,rt
565318,5,4200,15,Mšené-lázně,4203,1819,7,rt
565342,2,4200,7,Nové Dvory,4203,384,2,rt
565415,2,4200,13,Podsedice,4203,656,2,rt
565458,2,4200,7,Prackovice nad Labem,4203,628,2,rt
565555,13,4200,21,Roudnice nad Labem,4203,12506,8,rt
565610,2,4200,9,Snědovice,4203,778,3,rt
565709,12,4200,21,Štětí,4203,8438,9,rt
565717,5,4200,15,Terezín,4203,2812,7,rt
565768,3,4200,15,Třebenice,4203,1892,3,rt
565814,7,4200,15,Úštěk,4203,2854,7,rt
565849,7,4200,15,Velemín,4203,1633,5,rt
565962,3,4200,11,Žitenice,4203,1593,4,rt
565971,21,4200,29,Louny,4204,17760,10,rt
566021,5,4200,11,Blšany,4204,991,5,rt
566152,2,4200,15,Domoušice,4204,647,2,rt
566195,2,4200,9,Hříškov,4204,402,3,rt
566217,3,4200,11,Hřivice,4204,623,7,rt
566284,2,4200,7,Koštice,4204,611,3,rt
566314,5,4200,13,Kryry,4204,2352,10,rt
566357,4,4200,9,Liběšice,4204,765,2,rt
566403,3,4200,7,Lipno,4204,565,3,rt
566438,2,4200,9,Lubenec,4204,1316,4,rt
566454,3,4200,9,Měcholupy,4204,982,4,rt
566519,2,4200,9,Nové Sedlo,4204,591,3,rt
566551,7,4200,15,Peruc,4204,2308,2,rt
566578,2,4200,7,Pnětluky,4204,359,4,rt
566586,3,4200,7,Počedělice,4204,316,4,rt
566616,9,4200,21,Podbořany,4204,6248,7,rt
566624,12,4200,15,Postoloprty,4204,4644,5,rt
566667,3,4200,15,Ročov,4204,553,4,rt
566853,3,4200,9,Tuchořice,4204,667,3,rt
566934,2,4200,11,Vroutek,4204,1833,6,rt
566951,2,4200,9,Výškov,4204,488,5,rt
566977,3,4200,9,Zbrašín,4204,385,4,rt
566985,18,4200,21,Žatec,4204,18570,10,rt
567027,60,4200,45,Most,4205,62866,10,rt
567043,2,4200,15,Bečov,4205,1397,3,rt
567141,2,4200,9,Havraň,4205,621,3,rt
567175,3,4200,11,Horní Jiřetín,4205,2195,4,rt
567256,28,4200,23,Litvínov,4205,22482,9,rt
567264,4,4200,21,Lom,4205,3655,7,rt
567311,4,4200,15,Meziboří,4205,4686,5,rt
567337,3,4200,15,Obrnice,4205,2039,3,rt
567442,47,4200,27,Teplice,4206,48766,6,rt
567451,15,4200,29,Bílina,4206,14420,8,rt
567477,2,4200,11,Bystřany,4206,1895,3,rt
567485,2,4200,9,Bžany,4206,904,4,rt
567507,7,4200,17,Dubí,4206,7805,4,rt
567515,7,4200,21,Duchcov,4206,8589,7,rt
567558,3,4200,15,Hrob,4206,2015,7,rt
567621,5,4200,15,Košťany,4206,3190,5,rt
567639,11,4200,21,Krupka,4206,12365,9,rt
567752,2,4200,15,Novosedlice,4206,2122,2,rt
567761,2,4200,9,Ohníč,4206,713,6,rt
567779,4,4200,21,Osek,4206,4596,5,rt
567787,3,4200,9,Proboštov,4206,2696,3,rt
567892,39,4200,21,Ústí nad Labem-město,4207,34331,12,rt
568007,3,4200,15,Chabařovice,4207,2523,8,rt
568015,4,4200,15,Chlumec,4207,4237,8,rt
568023,2,4200,7,Chuderov,4207,1154,3,rt
568091,2,4200,11,Malé Březno,4207,532,5,rt
568104,4,4200,15,Malečov,4207,850,2,rt
568147,2,4200,11,Petrovice,4207,875,2,rt
568155,3,4200,15,Povrly,4207,2237,3,rt
568201,3,4200,15,Řehlovice,4207,1461,5,rt
568210,2,8100,15,Hať,8105,2518,2,rt
568350,2,4200,15,Velké Březno,4207,2340,5,rt
568414,32,6100,25,Havlíčkův Brod,6101,22879,10,rt
568601,2,6100,9,Dolní Město,6101,925,2,rt
568635,2,6100,15,Golčův Jeníkov,6101,2689,4,rt
568651,3,6100,15,Habry,6101,1313,2,rt
568678,5,6100,15,Herálec,6101,1109,4,rt
568759,14,6100,21,Chotěboř,6101,8995,7,rt
568864,2,8100,15,Doubrava,8103,1211,3,rt
568902,3,6100,9,Kožlí,6101,836,2,rt
568945,3,6100,15,Krucemburk,6101,1583,5,rt
568988,6,6100,15,Ledeč nad Sázavou,6101,4808,6,rt
569011,4,6100,9,Leština u Světlé,6101,542,2,rt
569038,3,6100,15,Lípa,6101,1160,2,rt
569186,5,6100,15,Okrouhlice,6101,1372,3,rt
569321,3,6100,15,Přibyslav,6101,3957,5,rt
569356,2,7100,15,Česká Ves,7101,2397,3,rt
569445,2,7100,15,Vikýřovice,7105,2281,5,rt
569488,2,6100,7,Slavíkov,6101,284,2,rt
569569,9,6100,21,Světlá nad Sázavou,6101,6335,6,rt
569593,4,6100,15,Štoky,6101,1950,3,rt
569640,3,6100,9,Uhelná Příbram,6101,500,4,rt
569691,3,6100,11,Věž,6101,816,5,rt
569712,2,6100,11,Vilémov,6101,964,2,rt
569780,3,6100,15,Ždírec nad Doubravou,6101,3083,4,rt
569810,85,5200,37,Hradec Králové,5201,90596,15,rt
569887,3,5200,11,Boharyně,5201,604,4,rt
569984,3,5200,9,Dolní Přím,5201,743,16,rt
570109,7,5200,21,Chlumec nad Cidlinou,5201,5561,5,rt
570192,2,5200,7,Králíky,5201,394,5,rt
570397,3,5200,9,Měník,5201,595,4,rt
570451,6,5200,15,Nechanice,5201,2349,6,rt
570478,3,5200,9,Nepolisy,5201,1004,3,rt
570508,10,5200,25,Nový Bydžov,5201,6982,8,rt
570656,3,5200,11,Praskačka,5201,1078,15,rt
570826,3,2100,17,Kosmonosy,2107,4755,4,rt
570869,5,5200,15,Smidary,5201,1527,2,rt
570877,3,5200,15,Smiřice,5201,2969,3,rt
570931,3,5200,15,Stěžery,5201,2106,2,rt
571041,8,5200,21,Třebechovice pod Orebem,5201,5706,6,rt
571083,4,5200,9,Vinary,5201,464,3,rt
571091,6,5200,15,Všestary,5201,1759,2,rt
571164,29,5300,27,Chrudim,5301,22773,10,rt
571326,2,2100,7,Lichoceves,2110,396,4,rt
571385,7,5300,21,Heřmanův Městec,5301,4721,4,rt
571393,15,5300,21,Hlinsko,5301,9416,5,rt
571466,2,5300,9,Horka,5301,417,9,rt
571491,3,5300,11,Hrochův Týnec,5301,2051,3,rt
571539,5,5300,15,Chrast,5301,3138,6,rt
571547,2,5300,15,Chroustovice,5301,1232,2,rt
571563,2,5300,9,Jenišovice,5301,434,3,rt
571571,2,5300,9,Kameničky,5301,792,2,rt
571661,4,5300,15,Krouna,5301,1425,4,rt
571776,6,5300,15,Luže,5301,2590,6,rt
571831,2,5300,11,Miřetice,5301,1289,3,rt
571873,4,5300,15,Morašice,5301,750,2,rt
571903,2,5300,9,Načešice,5301,652,2,rt
572080,4,5300,15,Proseč,5301,2068,3,rt
572152,3,5300,9,Raná,5301,346,2,rt
572161,3,5300,15,Ronov nad Doubravou,5301,1746,2,rt
572179,4,5300,15,Rosice,5301,1383,3,rt
572209,3,5300,7,Řepníky,5304,385,7,rt
572225,3,5300,15,Seč,5301,1738,3,rt
572241,14,5300,19,Skuteč,5301,5022,7,rt
572268,6,5300,21,Slatiňany,5301,4102,6,rt
572411,4,5300,15,Třemošnice,5301,3021,5,rt
572551,4,5300,7,Vysočina,5301,696,4,rt
572659,16,5200,21,Jičín,5202,15871,12,rt
572781,2,5200,9,Cerekvice nad Bystřicí,5202,777,4,rt
572829,3,5200,9,Dětenice,5202,711,4,rt
572900,4,5200,7,Holín,5202,599,2,rt
572926,6,5200,21,Hořice,5202,8274,5,rt
573060,5,5200,15,Kopidlno,5202,2136,7,rt
573094,7,5200,15,Lázně Bělohrad,5202,3625,5,rt
573108,2,5200,9,Libáň,5202,1900,4,rt
573205,2,5200,9,Mladějov,5202,513,3,rt
573248,14,5200,21,Nová Paka,5202,8857,4,rt
573272,2,5200,11,Ostroměř,5202,1335,2,rt
573469,2,5200,9,Slatiny,5202,554,17,rt
573493,2,5200,15,Sobotka,5202,2318,3,rt
573507,5,5200,9,Stará Paka,5202,2083,3,rt
573655,3,5200,7,Úbislavice,5202,453,5,rt
573663,2,5200,7,Údrnice,5202,313,9,rt
573701,2,5200,11,Valdice,5202,1357,2,rt
573868,25,5200,27,Náchod,5203,19220,9,rt
573922,7,5200,23,Broumov,5203,7145,6,rt
573965,12,5200,25,Červený Kostelec,5203,8229,6,rt
573990,6,5200,21,Česká Skalice,5203,4945,3,rt
574040,2,5200,7,Heřmanice,5203,445,2,rt
574082,8,5200,21,Hronov,5203,6032,4,rt
574121,18,5200,21,Jaroměř,5203,12260,8,rt
574201,2,5100,7,Horka u Staré Paky,5104,230,2,rt
574252,7,5200,13,Meziměstí,5203,2334,2,rt
574279,12,5200,21,Nové Město nad Metují,5203,9132,7,rt
574341,5,5200,21,Police nad Metují,5203,3961,4,rt
574406,2,5200,9,Rychnovek,5203,641,3,rt
574481,3,5200,11,Studnice,5203,1138,3,rt
574538,3,5200,11,Teplice nad Metují,5203,1580,5,rt
574546,3,5200,7,Kramolna,5203,1077,2,rt
574716,22,5300,15,Pardubice I,5302,20373,9,rt
574767,3,5300,15,Lázně Bohdaneč,5302,3438,6,rt
574899,3,5300,15,Dašice,5302,2261,7,rt
574911,4,5300,15,Dolní Roveň,5302,2064,8,rt
574988,9,5300,21,Holice,5302,6542,4,rt
574996,2,5300,15,Horní Jelení,5302,2070,6,rt
575071,3,5300,15,Chvaletice,5302,2910,7,rt
575178,4,5300,11,Kladruby nad Labem,5302,606,2,rt
575399,5,5300,15,Moravany,5302,1822,4,rt
575429,3,5300,15,Opatovice nad Labem,5302,2652,3,rt
575445,2,5300,15,Ostřetín,5302,914,2,rt
575500,14,5300,21,Přelouč,5302,9315,7,rt
575577,2,5300,15,Rokytno,5302,917,4,rt
575640,8,5300,15,Sezemice,5302,4062,4,rt
575704,2,5300,15,Staré Hradiště,5302,1898,3,rt
576026,2,5300,9,Zdechovice,5302,638,3,rt
576051,2,5300,7,Živanice,5302,976,2,rt
576069,14,5200,21,Rychnov nad Kněžnou,5204,10717,6,rt
576107,2,5200,11,Bílý Újezd,5204,718,3,rt
576212,2,5200,15,České Meziříčí,5204,1969,6,rt
576263,4,5200,9,Dobré,5204,849,3,rt
576271,12,5200,15,Dobruška,5204,6518,7,rt
576361,7,5200,21,Kostelec nad Orlicí,5204,6090,6,rt
576450,3,5200,9,Liberk,5204,675,5,rt
576590,4,5200,15,Opočno,5204,3053,6,rt
576778,2,5200,15,Skuhrov nad Bělou,5204,1116,4,rt
576808,2,5200,15,Solnice,5204,2186,2,rt
576824,3,5200,15,Trnov,5204,749,2,rt
576859,8,5200,17,Týniště nad Orlicí,5204,6001,6,rt
576883,6,5200,15,Vamberk,5204,4530,5,rt
576891,6,5200,15,Voděrady,5204,724,2,rt
576964,10,5100,21,Semily,5104,8120,5,rt
576981,4,5100,15,Benecko,5104,1090,2,rt
577120,2,5100,11,Horní Branná,5104,1879,2,rt
577154,2,5100,15,Chuchelna,5104,1000,2,rt
577162,4,5100,15,Jablonec nad Jizerou,5104,1576,4,rt
577197,5,5100,17,Jilemnice,5104,5352,8,rt
577235,2,5100,13,Košťálov,5104,1636,3,rt
577308,7,5100,17,Lomnice nad Popelkou,5104,5486,6,rt
577375,2,5100,7,Levínská Olešnice,5104,336,3,rt
577456,2,5100,15,Rokytnice nad Jizerou,5104,2537,4,rt
577545,2,5100,7,Stružinec,5104,700,4,rt
577553,2,5100,15,Studenec,5104,1844,2,rt
577596,2,5100,9,Tatobity,5104,587,2,rt
