OKRSEK,STRANA,HLASY,batch
13,1,61,9
13,2,88,9
13,3,43,9
13,4,100,9
13,5,230,9
13,6,30,9
15,1,51,20
15,2,238,20
15,3,7,20
15,4,122,20
15,5,417,20
15,6,173,20
12,1,74,21
12,2,153,21
12,3,56,21
12,4,118,21
12,5,191,21
12,6,68,21
16,1,70,25
16,2,205,25
16,3,80,25
16,4,136,25
16,5,152,25
16,6,208,25
11,1,170,27
11,2,204,27
11,3,148,27
11,4,981,27
11,5,333,27
11,6,362,27
14,1,74,28
14,2,245,28
14,3,213,28
14,4,601,28
14,5,255,28
14,6,342,28
4,1,157,33
4,2,289,33
4,3,99,33
4,4,345,33
4,5,528,33
4,6,518,33
2,1,556,33
2,2,1022,33
2,3,272,33
2,4,1334,33
2,5,1507,33
2,6,1543,33
6,1,290,38
6,2,706,38
6,3,279,38
6,4,1275,38
6,5,1104,38
6,6,947,38
8,1,798,47
8,2,2149,47
8,3,873,47
8,4,2485,47
8,5,2989,47
8,6,2618,47
3,1,391,49
3,2,732,49
3,3,190,49
3,4,849,49
3,5,1161,49
3,6,1036,49
5,1,766,51
5,2,1091,51
5,3,348,51
5,4,1642,51
5,5,1582,51
5,6,1790,51
7,1,516,52
7,2,1187,52
7,3,402,52
7,4,1819,52
7,5,2190,52
7,6,1691,52
1,1,1017,60
1,2,2045,60
1,3,862,60
1,4,2883,60
1,5,2693,60
1,6,2797,60
10,1,179,61
10,2,649,61
10,3,275,61
10,4,837,61
10,5,1081,61
10,6,913,61
9,1,1087,64
9,2,1105,64
9,3,578,64
9,4,1558,64
9,5,2185,64
9,6,1580,64
