OKRSEK,STRANA,HLASY,batch
10,1,1264,19
10,2,67,19
10,3,161,19
10,4,437,19
10,5,199,19
10,6,401,19
10,7,245,19
10,8,1319,19
10,9,332,19
10,10,218,19
10,11,265,19
11,1,1556,25
11,2,390,25
11,3,232,25
11,4,521,25
11,5,296,25
11,6,515,25
11,7,170,25
11,8,839,25
11,9,337,25
11,10,229,25
11,11,162,25
9,1,1027,34
9,2,4965,34
9,3,181,34
9,4,457,34
9,5,796,34
9,6,93,34
9,7,64,34
9,8,313,34
9,9,50,34
9,10,29,34
9,11,263,34
1,1,3223,34
1,2,135,34
1,3,630,34
1,4,739,34
1,5,311,34
1,6,504,34
1,7,347,34
1,8,938,34
1,9,377,34
1,10,354,34
1,11,199,34
8,1,1003,37
8,2,4183,37
8,3,329,37
8,4,447,37
8,5,1421,37
8,6,310,37
8,7,123,37
8,8,291,37
8,9,89,37
8,10,115,37
8,11,282,37
12,1,2209,38
12,2,277,38
12,3,424,38
12,4,563,38
12,5,392,38
12,6,409,38
12,7,186,38
12,8,1160,38
12,9,262,38
12,10,152,38
12,11,197,38
7,1,4129,40
7,2,224,40
7,3,1111,40
7,4,1196,40
7,5,586,40
7,6,693,40
7,7,280,40
7,8,1070,40
7,9,545,40
7,10,261,40
7,11,414,40
5,1,6797,42
5,2,185,42
5,3,1369,42
5,4,681,42
5,5,1126,42
5,6,1037,42
5,7,307,42
5,8,934,42
5,9,524,42
5,10,162,42
5,11,206,42
2,1,2837,43
2,2,256,43
2,3,825,43
2,4,604,43
2,5,584,43
2,6,461,43
2,7,436,43
2,8,1254,43
2,9,199,43
2,10,327,43
2,11,305,43
6,1,2730,51
6,2,159,51
6,3,985,51
6,4,486,51
6,5,305,51
6,6,777,51
6,7,898,51
6,8,1252,51
6,9,210,51
6,10,278,51
6,11,413,51
4,1,5203,51
4,2,168,51
4,3,1429,51
4,4,442,51
4,5,318,51
4,6,560,51
4,7,204,51
4,8,1254,51
4,9,292,51
4,10,208,51
4,11,333,51
3,1,3546,61
3,2,236,61
3,3,739,61
3,4,751,61
3,5,444,61
3,6,920,61
3,7,478,61
3,8,1433,61
3,9,312,61
3,10,495,61
3,11,379,61
