OKRSEK,STRANA,HLASY,batch
5,1,107,30
5,2,102,30
5,3,62,30
5,4,783,30
5,5,165,30
5,6,186,30
5,7,0,30
5,8,493,30
5,9,124,30
5,10,20,30
4,1,568,50
4,2,475,50
4,3,301,50
4,4,1415,50
4,5,379,50
4,6,289,50
4,7,0,50
4,8,1154,50
4,9,203,50
4,10,335,50
1,1,601,50
1,2,631,50
1,3,465,50
1,4,2563,50
1,5,942,50
1,6,472,50
1,7,0,50
1,8,1816,50
1,9,289,50
1,10,474,50
2,1,835,53
2,2,354,53
2,3,430,53
2,4,2370,53
2,5,523,53
2,6,232,53
2,7,0,53
2,8,1965,53
2,9,792,53
2,10,375,53
3,1,951,56
3,2,555,56
3,3,616,56
3,4,2321,56
3,5,832,56
3,6,474,56
3,7,0,56
3,8,1628,56
3,9,603,56
3,10,521,56
