OKRSEK,STRANA,HLASY,batch
10,1,148,21
10,2,22,21
10,3,68,21
10,4,7,21
10,5,26,21
10,6,10,21
10,7,527,21
10,8,29,21
10,9,2,21
10,10,31,21
12,1,150,25
12,2,10,25
12,3,150,25
12,4,137,25
12,5,1110,25
12,6,80,25
12,7,410,25
12,8,135,25
12,9,9,25
12,10,15,25
11,1,323,34
11,2,181,34
11,3,465,34
11,4,290,34
11,5,194,34
11,6,363,34
11,7,376,34
11,8,277,34
11,9,70,34
11,10,280,34
9,1,696,43
9,2,427,43
9,3,1442,43
9,4,249,43
9,5,1009,43
9,6,550,43
9,7,392,43
9,8,255,43
9,9,81,43
9,10,300,43
3,1,1300,50
3,2,1118,50
3,3,2091,50
3,4,472,50
3,5,2004,50
3,6,1410,50
3,7,1234,50
3,8,641,50
3,9,129,50
3,10,729,50
6,1,1542,57
6,2,887,57
6,3,2354,57
6,4,1081,57
6,5,1693,57
6,6,1430,57
6,7,1382,57
6,8,1121,57
6,9,165,57
6,10,609,57
1,1,1310,59
1,2,921,59
1,3,2330,59
1,4,859,59
1,5,1725,59
1,6,1993,59
1,7,1247,59
1,8,910,59
1,9,177,59
1,10,683,59
2,1,1369,60
2,2,918,60
2,3,1869,60
2,4,759,60
2,5,2058,60
2,6,745,60
2,7,1020,60
2,8,990,60
2,9,94,60
2,10,848,60
4,1,1247,62
4,2,582,62
4,3,1604,62
4,4,925,62
4,5,1199,62
4,6,1433,62
4,7,1454,62
4,8,548,62
4,9,117,62
4,10,504,62
7,1,1855,66
7,2,718,66
7,3,2102,66
7,4,803,66
7,5,1576,66
7,6,1082,66
7,7,903,66
7,8,996,66
7,9,144,66
7,10,808,66
8,1,1536,78
8,2,1093,78
8,3,2563,78
8,4,1058,78
8,5,1963,78
8,6,1400,78
8,7,1887,78
8,8,895,78
8,9,501,78
8,10,704,78
5,1,2336,81
5,2,1658,81
5,3,3642,81
5,4,1523,81
5,5,2426,81
5,6,1900,81
5,7,1875,81
5,8,739,81
5,9,214,81
5,10,488,81
