id,OKRSEK,KODZASTUP,NAZEVZAST,group,HLASY
554821-19020,19020,554821,Ostrava,1,9348
554821-19021,19021,554821,Ostrava,1,10794
554821-19022,19022,554821,Ostrava,3,10258
554821-19023,19023,554821,Ostrava,3,5009
554821-19024,19024,554821,Ostrava,3,6308
554821-19025,19025,554821,Ostrava,0,6481
554821-19026,19026,554821,Ostrava,0,5190
554821-19027,19027,554821,Ostrava,2,11697
554821-11001,11001,554821,Ostrava,4,16791
554821-11002,11002,554821,Ostrava,4,10415
554821-11003,11003,554821,Ostrava,0,12531
554821-11004,11004,554821,Ostrava,4,10764
554821-11005,11005,554821,Ostrava,1,3524
554821-11006,11006,554821,Ostrava,0,12754
554821-11007,11007,554821,Ostrava,4,10074
554821-11008,11008,554821,Ostrava,0,15296
554821-11009,11009,554821,Ostrava,0,12486
554821-11010,11010,554821,Ostrava,1,8831
554821-11011,11011,554821,Ostrava,0,14736
554821-11012,11012,554821,Ostrava,1,13049
554821-11013,11013,554821,Ostrava,1,10835
554821-11014,11014,554821,Ostrava,0,12577
554821-11015,11015,554821,Ostrava,0,11075
554821-11016,11016,554821,Ostrava,2,11899
554821-11017,11017,554821,Ostrava,2,12703
554821-11018,11018,554821,Ostrava,0,15145
554821-11019,11019,554821,Ostrava,1,12715
554821-11020,11020,554821,Ostrava,1,13535
554821-11021,11021,554821,Ostrava,2,12981
554821-11022,11022,554821,Ostrava,2,11311
554821-11023,11023,554821,Ostrava,2,11681
554821-11024,11024,554821,Ostrava,4,12608
554821-11025,11025,554821,Ostrava,0,12907
554821-11026,11026,554821,Ostrava,2,12017
554821-11027,11027,554821,Ostrava,2,11273
554821-11028,11028,554821,Ostrava,1,10463
554821-11029,11029,554821,Ostrava,4,9689
554821-11030,11030,554821,Ostrava,0,10622
554821-11031,11031,554821,Ostrava,0,8774
554821-11032,11032,554821,Ostrava,2,11956
554821-11033,11033,554821,Ostrava,4,13902
554821-11034,11034,554821,Ostrava,0,10103
554821-11035,11035,554821,Ostrava,1,8444
554821-11036,11036,554821,Ostrava,0,8174
554821-11037,11037,554821,Ostrava,0,12838
554821-11038,11038,554821,Ostrava,2,11435
554821-11039,11039,554821,Ostrava,0,13097
554821-11040,11040,554821,Ostrava,0,14162
554821-11041,11041,554821,Ostrava,3,10308
554821-11042,11042,554821,Ostrava,3,16064
554821-11043,11043,554821,Ostrava,3,13506
554821-11044,11044,554821,Ostrava,0,12151
554821-11045,11045,554821,Ostrava,2,10487
554821-11046,11046,554821,Ostrava,0,14696
554821-11047,11047,554821,Ostrava,3,17063
554821-11048,11048,554821,Ostrava,0,11573
554821-11049,11049,554821,Ostrava,0,13995
554821-11050,11050,554821,Ostrava,0,13151
554821-11051,11051,554821,Ostrava,0,14267
554821-11052,11052,554821,Ostrava,2,10886
554821-11053,11053,554821,Ostrava,1,10454
554821-11054,11054,554821,Ostrava,2,11039
554821-11055,11055,554821,Ostrava,0,11072
554821-11056,11056,554821,Ostrava,0,18494
554821-11057,11057,554821,Ostrava,3,18055
554821-11058,11058,554821,Ostrava,0,15332
554821-11059,11059,554821,Ostrava,0,16638
554821-11060,11060,554821,Ostrava,0,13673
554821-11061,11061,554821,Ostrava,0,14318
554821-11062,11062,554821,Ostrava,0,14172
554821-11063,11063,554821,Ostrava,0,11082
554821-11064,11064,554821,Ostrava,0,10276
554821-11065,11065,554821,Ostrava,1,6198
554821-11066,11066,554821,Ostrava,0,12373
554821-11067,11067,554821,Ostrava,4,9778
554821-11068,11068,554821,Ostrava,2,7792
554821-11069,11069,554821,Ostrava,3,10437
554821-11070,11070,554821,Ostrava,0,8195
554821-11071,11071,554821,Ostrava,1,7073
554821-11072,11072,554821,Ostrava,0,10182
554821-11073,11073,554821,Ostrava,3,16530
554821-11074,11074,554821,Ostrava,2,13573
554821-11075,11075,554821,Ostrava,1,14709
554821-11076,11076,554821,Ostrava,0,9298
554821-11077,11077,554821,Ostrava,2,15590
554821-11078,11078,554821,Ostrava,0,11701
554821-11079,11079,554821,Ostrava,1,18748
554821-11080,11080,554821,Ostrava,1,10005
554821-11081,11081,554821,Ostrava,0,7594
554821-11082,11082,554821,Ostrava,2,8845
554821-11083,11083,554821,Ostrava,1,8755
554821-11084,11084,554821,Ostrava,2,10690
554821-11085,11085,554821,Ostrava,0,10373
554821-11086,11086,554821,Ostrava,3,10062
554821-11087,11087,554821,Ostrava,4,12108
554821-11088,11088,554821,Ostrava,0,11149
554821-11089,11089,554821,Ostrava,0,13357
554821-11090,11090,554821,Ostrava,3,15649
554821-11091,11091,554821,Ostrava,3,19687
554821-11092,11092,554821,Ostrava,0,15958
554821-11093,11093,554821,Ostrava,3,12830
554821-11094,11094,554821,Ostrava,3,17154
554821-11095,11095,554821,Ostrava,3,15473
554821-15001,15001,554821,Ostrava,3,27728
554821-15002,15002,554821,Ostrava,3,13821
554821-15003,15003,554821,Ostrava,2,5568
554821-15004,15004,554821,Ostrava,2,11001
554821-15005,15005,554821,Ostrava,1,9645
554821-15006,15006,554821,Ostrava,0,5941
554821-15007,15007,554821,Ostrava,0,6864
554821-15008,15008,554821,Ostrava,0,7250
554821-15009,15009,554821,Ostrava,0,6198
554821-15010,15010,554821,Ostrava,2,8315
554821-15011,15011,554821,Ostrava,0,8233
554821-15012,15012,554821,Ostrava,3,10800
554821-15013,15013,554821,Ostrava,2,9986
554821-15014,15014,554821,Ostrava,0,9909
554821-15015,15015,554821,Ostrava,1,6880
554821-15016,15016,554821,Ostrava,4,9316
554821-15017,15017,554821,Ostrava,3,9644
554821-15018,15018,554821,Ostrava,1,7632
554821-15019,15019,554821,Ostrava,1,6655
554821-15020,15020,554821,Ostrava,0,10665
554821-15021,15021,554821,Ostrava,2,10659
554821-15022,15022,554821,Ostrava,0,10299
554821-15023,15023,554821,Ostrava,1,9820
554821-15024,15024,554821,Ostrava,0,12222
554821-15025,15025,554821,Ostrava,4,6659
554821-15026,15026,554821,Ostrava,2,12824
554821-15027,15027,554821,Ostrava,0,13723
554821-15028,15028,554821,Ostrava,0,13241
554821-15029,15029,554821,Ostrava,2,10603
554821-15030,15030,554821,Ostrava,1,8255
554821-15031,15031,554821,Ostrava,1,10033
554821-15032,15032,554821,Ostrava,2,11464
554821-15033,15033,554821,Ostrava,0,8351
554821-15034,15034,554821,Ostrava,0,11103
554821-15035,15035,554821,Ostrava,2,9592
554821-15036,15036,554821,Ostrava,0,15531
554821-15037,15037,554821,Ostrava,1,11158
554821-15038,15038,554821,Ostrava,2,9397
554821-15039,15039,554821,Ostrava,1,9859
554821-15040,15040,554821,Ostrava,2,13883
554821-15041,15041,554821,Ostrava,2,13391
554821-15042,15042,554821,Ostrava,2,12672
554821-15043,15043,554821,Ostrava,0,10703
554821-15044,15044,554821,Ostrava,1,13865
554821-15045,15045,554821,Ostrava,2,13609
554821-15046,15046,554821,Ostrava,0,8984
554821-15047,15047,554821,Ostrava,3,12982
554821-15048,15048,554821,Ostrava,0,9769
554821-15049,15049,554821,Ostrava,2,6826
554821-9001,9001,554821,Ostrava,4,48050
554821-23001,23001,554821,Ostrava,0,17974
554821-23002,23002,554821,Ostrava,4,13562
554821-23003,23003,554821,Ostrava,3,7537
554821-23004,23004,554821,Ostrava,4,12792
554821-23005,23005,554821,Ostrava,1,11018
554821-23006,23006,554821,Ostrava,4,9761
554821-20001,20001,554821,Ostrava,3,29456
554821-20002,20002,554821,Ostrava,4,27450
554821-20003,20003,554821,Ostrava,4,28614
554821-17001,17001,554821,Ostrava,0,30207
554821-5001,5001,554821,Ostrava,2,16252
554821-5002,5002,554821,Ostrava,0,7265
554821-5003,5003,554821,Ostrava,0,11574
554821-5004,5004,554821,Ostrava,0,19206
554821-5005,5005,554821,Ostrava,1,16407
554821-5006,5006,554821,Ostrava,0,22627
554821-5007,5007,554821,Ostrava,4,24479
554821-5008,5008,554821,Ostrava,0,25475
554821-5009,5009,554821,Ostrava,0,22009
554821-12001,12001,554821,Ostrava,3,33435
554821-12002,12002,554821,Ostrava,2,28242
554821-4001,4001,554821,Ostrava,3,28594
554821-1001,1001,554821,Ostrava,0,36469
554821-10001,10001,554821,Ostrava,2,10281
554821-16001,16001,554821,Ostrava,3,27069
554821-7001,7001,554821,Ostrava,0,34822
554821-7002,7002,554821,Ostrava,4,15883
554821-18001,18001,554821,Ostrava,0,21014
554821-18002,18002,554821,Ostrava,2,20312
554821-18003,18003,554821,Ostrava,0,11053
554821-18004,18004,554821,Ostrava,2,18286
554821-18005,18005,554821,Ostrava,1,16453
554821-18006,18006,554821,Ostrava,0,18707
554821-3001,3001,554821,Ostrava,0,26268
554821-3002,3002,554821,Ostrava,4,27437
554821-6001,6001,554821,Ostrava,2,26744
554821-14001,14001,554821,Ostrava,3,29288
554821-14002,14002,554821,Ostrava,3,28569
554821-14003,14003,554821,Ostrava,3,28204
554821-14004,14004,554821,Ostrava,0,12377
554821-2001,2001,554821,Ostrava,3,14102
554821-2002,2002,554821,Ostrava,3,16844
554821-2003,2003,554821,Ostrava,2,19000
554821-2004,2004,554821,Ostrava,0,23423
554821-21001,21001,554821,Ostrava,0,29163
554821-21002,21002,554821,Ostrava,0,28728
554821-21003,21003,554821,Ostrava,0,35721
554821-22001,22001,554821,Ostrava,3,44112
554821-13001,13001,554821,Ostrava,0,37215
