id,OKRSEK,KODZASTUP,NAZEVZAST,group,HLASY
554782-3044,3044,554782,Praha hl.m.,4,20446
554782-3045,3045,554782,Praha hl.m.,0,72014
554782-3046,3046,554782,Praha hl.m.,1,25043
554782-3047,3047,554782,Praha hl.m.,1,24285
554782-3048,3048,554782,Praha hl.m.,0,29714
554782-3049,3049,554782,Praha hl.m.,0,28333
554782-3050,3050,554782,Praha hl.m.,1,26369
554782-3051,3051,554782,Praha hl.m.,0,26819
554782-3052,3052,554782,Praha hl.m.,3,17494
554782-4001,4001,554782,Praha hl.m.,2,9548
554782-4002,4002,554782,Praha hl.m.,0,13096
554782-4003,4003,554782,Praha hl.m.,3,20065
554782-4004,4004,554782,Praha hl.m.,4,11646
554782-4005,4005,554782,Praha hl.m.,3,15236
554782-4006,4006,554782,Praha hl.m.,0,14902
554782-4007,4007,554782,Praha hl.m.,3,17453
554782-4008,4008,554782,Praha hl.m.,0,12673
554782-4009,4009,554782,Praha hl.m.,0,12536
554782-4010,4010,554782,Praha hl.m.,0,18899
554782-4011,4011,554782,Praha hl.m.,0,14386
554782-4012,4012,554782,Praha hl.m.,0,17349
554782-4013,4013,554782,Praha hl.m.,3,15830
554782-4014,4014,554782,Praha hl.m.,0,19352
554782-4015,4015,554782,Praha hl.m.,4,19854
554782-4016,4016,554782,Praha hl.m.,0,20796
554782-4017,4017,554782,Praha hl.m.,0,13971
554782-4018,4018,554782,Praha hl.m.,0,15985
554782-4019,4019,554782,Praha hl.m.,4,21714
554782-4020,4020,554782,Praha hl.m.,1,16815
554782-4021,4021,554782,Praha hl.m.,0,19350
554782-4022,4022,554782,Praha hl.m.,0,15521
554782-4023,4023,554782,Praha hl.m.,3,19505
554782-4024,4024,554782,Praha hl.m.,2,17874
554782-4025,4025,554782,Praha hl.m.,0,13767
554782-4026,4026,554782,Praha hl.m.,3,17762
554782-4027,4027,554782,Praha hl.m.,0,18490
554782-4028,4028,554782,Praha hl.m.,2,13936
554782-4029,4029,554782,Praha hl.m.,1,18229
554782-4030,4030,554782,Praha hl.m.,0,19709
554782-4031,4031,554782,Praha hl.m.,1,15415
554782-4032,4032,554782,Praha hl.m.,0,16606
554782-4033,4033,554782,Praha hl.m.,0,19736
554782-4034,4034,554782,Praha hl.m.,3,15533
554782-4035,4035,554782,Praha hl.m.,0,12821
554782-4036,4036,554782,Praha hl.m.,1,25769
554782-4037,4037,554782,Praha hl.m.,1,25026
554782-4038,4038,554782,Praha hl.m.,0,17337
554782-4039,4039,554782,Praha hl.m.,0,11715
554782-4040,4040,554782,Praha hl.m.,1,26232
554782-4041,4041,554782,Praha hl.m.,0,24027
554782-4042,4042,554782,Praha hl.m.,1,18627
554782-4043,4043,554782,Praha hl.m.,2,20545
554782-4044,4044,554782,Praha hl.m.,0,20145
554782-4045,4045,554782,Praha hl.m.,2,13458
554782-4046,4046,554782,Praha hl.m.,0,13140
554782-4047,4047,554782,Praha hl.m.,2,20025
554782-4048,4048,554782,Praha hl.m.,1,21193
554782-4049,4049,554782,Praha hl.m.,2,20465
554782-4050,4050,554782,Praha hl.m.,0,26319
554782-4051,4051,554782,Praha hl.m.,0,21359
554782-4052,4052,554782,Praha hl.m.,0,23572
554782-4053,4053,554782,Praha hl.m.,2,19962
554782-4054,4054,554782,Praha hl.m.,1,20492
554782-4055,4055,554782,Praha hl.m.,1,21342
554782-4056,4056,554782,Praha hl.m.,1,13659
554782-4057,4057,554782,Praha hl.m.,1,16512
554782-4058,4058,554782,Praha hl.m.,0,17049
554782-4059,4059,554782,Praha hl.m.,3,31390
554782-4060,4060,554782,Praha hl.m.,3,27186
554782-4061,4061,554782,Praha hl.m.,2,24490
554782-4062,4062,554782,Praha hl.m.,2,21572
554782-4063,4063,554782,Praha hl.m.,2,23394
554782-4064,4064,554782,Praha hl.m.,0,22806
554782-4065,4065,554782,Praha hl.m.,0,13989
554782-4066,4066,554782,Praha hl.m.,1,13741
554782-4067,4067,554782,Praha hl.m.,2,17250
554782-4068,4068,554782,Praha hl.m.,1,17480
554782-4069,4069,554782,Praha hl.m.,0,19738
554782-4070,4070,554782,Praha hl.m.,0,19899
554782-4071,4071,554782,Praha hl.m.,0,21657
554782-4072,4072,554782,Praha hl.m.,0,16825
554782-4073,4073,554782,Praha hl.m.,0,16977
554782-4074,4074,554782,Praha hl.m.,0,22277
554782-4075,4075,554782,Praha hl.m.,0,18810
554782-4076,4076,554782,Praha hl.m.,0,32520
554782-4077,4077,554782,Praha hl.m.,0,33075
554782-4078,4078,554782,Praha hl.m.,2,22421
554782-4079,4079,554782,Praha hl.m.,0,16109
554782-4080,4080,554782,Praha hl.m.,2,23145
554782-4081,4081,554782,Praha hl.m.,0,14765
554782-4082,4082,554782,Praha hl.m.,1,21631
554782-4083,4083,554782,Praha hl.m.,2,13327
554782-4084,4084,554782,Praha hl.m.,0,16572
554782-4085,4085,554782,Praha hl.m.,1,16390
554782-4086,4086,554782,Praha hl.m.,2,19833
554782-4087,4087,554782,Praha hl.m.,1,15036
554782-4088,4088,554782,Praha hl.m.,2,20286
554782-4089,4089,554782,Praha hl.m.,0,36312
554782-4090,4090,554782,Praha hl.m.,0,25056
554782-4091,4091,554782,Praha hl.m.,2,15342
554782-4092,4092,554782,Praha hl.m.,1,16937
554782-4093,4093,554782,Praha hl.m.,1,19852
554782-4094,4094,554782,Praha hl.m.,0,21231
554782-4095,4095,554782,Praha hl.m.,2,17868
554782-4096,4096,554782,Praha hl.m.,1,20557
554782-4097,4097,554782,Praha hl.m.,3,19776
554782-4098,4098,554782,Praha hl.m.,3,25763
554782-4099,4099,554782,Praha hl.m.,0,20246
554782-4100,4100,554782,Praha hl.m.,3,22168
554782-4101,4101,554782,Praha hl.m.,3,16734
554782-4102,4102,554782,Praha hl.m.,0,31434
554782-4103,4103,554782,Praha hl.m.,4,21722
554782-4104,4104,554782,Praha hl.m.,3,14859
554782-4105,4105,554782,Praha hl.m.,0,21707
554782-4106,4106,554782,Praha hl.m.,0,35366
554782-4107,4107,554782,Praha hl.m.,2,19542
554782-4108,4108,554782,Praha hl.m.,0,19180
554782-4109,4109,554782,Praha hl.m.,3,34774
554782-4110,4110,554782,Praha hl.m.,3,29175
554782-4111,4111,554782,Praha hl.m.,3,29072
554782-4112,4112,554782,Praha hl.m.,3,26357
554782-4113,4113,554782,Praha hl.m.,3,31073
554782-4114,4114,554782,Praha hl.m.,3,19847
554782-4115,4115,554782,Praha hl.m.,0,14413
554782-4116,4116,554782,Praha hl.m.,0,19165
554782-4117,4117,554782,Praha hl.m.,0,12424
554782-4118,4118,554782,Praha hl.m.,0,22456
554782-4119,4119,554782,Praha hl.m.,2,26075
554782-4120,4120,554782,Praha hl.m.,0,22104
554782-4121,4121,554782,Praha hl.m.,1,21346
554782-4122,4122,554782,Praha hl.m.,1,15932
554782-4123,4123,554782,Praha hl.m.,1,17606
554782-4124,4124,554782,Praha hl.m.,1,13805
554782-4125,4125,554782,Praha hl.m.,0,19102
554782-4126,4126,554782,Praha hl.m.,1,21571
554782-4127,4127,554782,Praha hl.m.,0,29930
554782-4128,4128,554782,Praha hl.m.,2,39560
554782-4129,4129,554782,Praha hl.m.,0,19381
554782-4130,4130,554782,Praha hl.m.,4,22834
554782-4131,4131,554782,Praha hl.m.,3,24858
554782-4132,4132,554782,Praha hl.m.,3,8601
554782-5001,5001,554782,Praha hl.m.,3,13474
554782-5002,5002,554782,Praha hl.m.,3,11041
554782-5003,5003,554782,Praha hl.m.,4,10170
554782-5004,5004,554782,Praha hl.m.,0,7754
554782-5005,5005,554782,Praha hl.m.,3,12118
554782-5006,5006,554782,Praha hl.m.,0,12577
554782-5007,5007,554782,Praha hl.m.,0,10418
554782-5008,5008,554782,Praha hl.m.,3,12756
554782-5009,5009,554782,Praha hl.m.,3,14371
554782-5010,5010,554782,Praha hl.m.,0,10924
554782-5011,5011,554782,Praha hl.m.,3,14415
554782-5012,5012,554782,Praha hl.m.,3,16630
554782-5013,5013,554782,Praha hl.m.,3,9672
554782-5014,5014,554782,Praha hl.m.,2,9941
554782-5015,5015,554782,Praha hl.m.,0,10443
554782-5016,5016,554782,Praha hl.m.,3,10218
554782-5017,5017,554782,Praha hl.m.,0,14947
554782-5018,5018,554782,Praha hl.m.,3,15836
554782-5019,5019,554782,Praha hl.m.,0,14620
554782-5020,5020,554782,Praha hl.m.,0,19571
554782-5021,5021,554782,Praha hl.m.,3,17614
554782-5022,5022,554782,Praha hl.m.,0,20329
554782-5023,5023,554782,Praha hl.m.,1,9295
554782-5024,5024,554782,Praha hl.m.,3,25407
554782-5025,5025,554782,Praha hl.m.,4,23115
554782-5026,5026,554782,Praha hl.m.,0,16375
554782-5027,5027,554782,Praha hl.m.,3,21985
554782-5028,5028,554782,Praha hl.m.,0,16046
554782-5029,5029,554782,Praha hl.m.,3,23154
554782-5030,5030,554782,Praha hl.m.,0,14553
554782-5031,5031,554782,Praha hl.m.,4,11934
554782-5032,5032,554782,Praha hl.m.,4,6849
554782-5033,5033,554782,Praha hl.m.,3,17721
554782-5034,5034,554782,Praha hl.m.,3,13509
554782-5035,5035,554782,Praha hl.m.,3,31676
554782-5036,5036,554782,Praha hl.m.,3,26442
554782-5037,5037,554782,Praha hl.m.,3,34954
554782-5038,5038,554782,Praha hl.m.,3,15634
554782-5039,5039,554782,Praha hl.m.,3,13179
554782-5040,5040,554782,Praha hl.m.,0,10610
554782-5041,5041,554782,Praha hl.m.,3,13638
554782-5042,5042,554782,Praha hl.m.,3,9435
554782-5043,5043,554782,Praha hl.m.,0,22791
554782-5044,5044,554782,Praha hl.m.,0,31169
554782-5045,5045,554782,Praha hl.m.,0,20410
554782-5046,5046,554782,Praha hl.m.,0,27495
554782-5047,5047,554782,Praha hl.m.,3,22188
554782-5048,5048,554782,Praha hl.m.,1,16542
554782-5049,5049,554782,Praha hl.m.,0,16131
554782-5050,5050,554782,Praha hl.m.,3,16502
554782-5051,5051,554782,Praha hl.m.,4,22390
554782-5052,5052,554782,Praha hl.m.,3,22152
554782-5053,5053,554782,Praha hl.m.,3,38355
554782-5054,5054,554782,Praha hl.m.,3,30437
554782-5055,5055,554782,Praha hl.m.,3,19935
554782-5056,5056,554782,Praha hl.m.,0,9260
554782-5057,5057,554782,Praha hl.m.,3,9781
554782-5058,5058,554782,Praha hl.m.,0,24036
554782-5059,5059,554782,Praha hl.m.,0,23756
554782-5060,5060,554782,Praha hl.m.,0,28496
554782-5061,5061,554782,Praha hl.m.,3,34180
554782-5062,5062,554782,Praha hl.m.,4,46786
554782-5063,5063,554782,Praha hl.m.,4,28693
554782-5064,5064,554782,Praha hl.m.,0,11980
554782-5065,5065,554782,Praha hl.m.,0,36940
554782-5066,5066,554782,Praha hl.m.,0,40831
554782-5067,5067,554782,Praha hl.m.,0,17852
554782-5068,5068,554782,Praha hl.m.,0,24086
554782-5069,5069,554782,Praha hl.m.,0,22219
554782-5070,5070,554782,Praha hl.m.,0,29951
554782-5071,5071,554782,Praha hl.m.,1,21207
554782-5072,5072,554782,Praha hl.m.,0,27714
554782-5073,5073,554782,Praha hl.m.,0,21873
554782-5074,5074,554782,Praha hl.m.,0,35827
554782-5075,5075,554782,Praha hl.m.,0,23233
554782-5076,5076,554782,Praha hl.m.,4,27656
554782-5077,5077,554782,Praha hl.m.,4,26119
554782-5078,5078,554782,Praha hl.m.,4,22236
554782-5079,5079,554782,Praha hl.m.,0,19250
554782-5080,5080,554782,Praha hl.m.,0,32738
554782-5081,5081,554782,Praha hl.m.,0,31419
554782-6001,6001,554782,Praha hl.m.,4,17314
554782-6002,6002,554782,Praha hl.m.,3,22158
554782-6003,6003,554782,Praha hl.m.,3,24924
554782-6004,6004,554782,Praha hl.m.,3,31268
554782-6005,6005,554782,Praha hl.m.,4,27141
554782-6006,6006,554782,Praha hl.m.,3,21644
554782-6007,6007,554782,Praha hl.m.,4,19088
554782-6008,6008,554782,Praha hl.m.,4,32422
554782-6009,6009,554782,Praha hl.m.,3,29269
554782-6010,6010,554782,Praha hl.m.,4,20331
554782-6011,6011,554782,Praha hl.m.,4,30029
554782-6012,6012,554782,Praha hl.m.,3,18994
554782-6013,6013,554782,Praha hl.m.,3,13553
554782-6014,6014,554782,Praha hl.m.,3,30993
554782-6015,6015,554782,Praha hl.m.,4,25030
554782-6016,6016,554782,Praha hl.m.,3,17663
554782-6017,6017,554782,Praha hl.m.,4,19564
554782-6018,6018,554782,Praha hl.m.,4,19187
554782-6019,6019,554782,Praha hl.m.,3,15419
554782-6020,6020,554782,Praha hl.m.,3,26472
554782-6021,6021,554782,Praha hl.m.,3,20912
554782-6022,6022,554782,Praha hl.m.,0,22035
554782-6023,6023,554782,Praha hl.m.,4,21079
554782-6024,6024,554782,Praha hl.m.,3,31542
554782-6025,6025,554782,Praha hl.m.,3,34687
554782-6026,6026,554782,Praha hl.m.,3,46981
554782-6027,6027,554782,Praha hl.m.,3,23203
554782-6028,6028,554782,Praha hl.m.,3,22361
554782-6029,6029,554782,Praha hl.m.,4,17736
554782-6030,6030,554782,Praha hl.m.,3,27544
554782-6031,6031,554782,Praha hl.m.,3,27616
554782-6032,6032,554782,Praha hl.m.,0,25603
554782-6033,6033,554782,Praha hl.m.,2,18138
554782-6034,6034,554782,Praha hl.m.,0,44941
554782-6035,6035,554782,Praha hl.m.,0,25290
554782-6036,6036,554782,Praha hl.m.,3,21981
554782-6037,6037,554782,Praha hl.m.,3,22491
554782-6038,6038,554782,Praha hl.m.,3,20575
554782-6039,6039,554782,Praha hl.m.,4,17444
554782-6040,6040,554782,Praha hl.m.,1,18848
554782-6041,6041,554782,Praha hl.m.,3,17540
554782-6042,6042,554782,Praha hl.m.,0,21252
554782-6043,6043,554782,Praha hl.m.,4,22091
554782-6044,6044,554782,Praha hl.m.,3,20290
554782-6045,6045,554782,Praha hl.m.,3,32537
554782-6046,6046,554782,Praha hl.m.,3,31915
554782-6047,6047,554782,Praha hl.m.,0,20127
554782-6048,6048,554782,Praha hl.m.,0,24969
554782-6049,6049,554782,Praha hl.m.,1,27703
554782-6050,6050,554782,Praha hl.m.,1,27707
554782-6051,6051,554782,Praha hl.m.,0,16747
554782-6052,6052,554782,Praha hl.m.,0,17129
554782-6053,6053,554782,Praha hl.m.,0,21149
554782-6054,6054,554782,Praha hl.m.,0,12650
554782-6055,6055,554782,Praha hl.m.,0,16300
554782-6056,6056,554782,Praha hl.m.,4,19028
554782-6057,6057,554782,Praha hl.m.,3,34218
554782-6058,6058,554782,Praha hl.m.,0,21341
554782-6059,6059,554782,Praha hl.m.,3,14211
554782-6060,6060,554782,Praha hl.m.,3,17530
554782-6061,6061,554782,Praha hl.m.,3,12933
554782-6062,6062,554782,Praha hl.m.,3,18807
554782-6063,6063,554782,Praha hl.m.,3,29503
554782-6064,6064,554782,Praha hl.m.,4,19779
554782-6065,6065,554782,Praha hl.m.,4,27250
554782-6066,6066,554782,Praha hl.m.,0,32820
554782-6067,6067,554782,Praha hl.m.,2,24564
554782-6068,6068,554782,Praha hl.m.,1,10938
554782-6069,6069,554782,Praha hl.m.,3,31345
554782-6070,6070,554782,Praha hl.m.,0,37430
554782-6071,6071,554782,Praha hl.m.,1,20462
554782-6072,6072,554782,Praha hl.m.,0,20027
554782-6073,6073,554782,Praha hl.m.,1,18030
554782-6074,6074,554782,Praha hl.m.,0,36760
554782-6075,6075,554782,Praha hl.m.,0,27626
554782-6076,6076,554782,Praha hl.m.,0,21932
554782-6077,6077,554782,Praha hl.m.,3,21715
554782-6078,6078,554782,Praha hl.m.,1,18551
554782-6079,6079,554782,Praha hl.m.,0,35312
554782-6080,6080,554782,Praha hl.m.,3,37122
554782-6081,6081,554782,Praha hl.m.,0,30694
554782-6082,6082,554782,Praha hl.m.,0,18148
554782-6083,6083,554782,Praha hl.m.,0,13684
554782-6084,6084,554782,Praha hl.m.,1,15610
554782-6085,6085,554782,Praha hl.m.,1,16524
554782-6086,6086,554782,Praha hl.m.,0,11648
554782-6087,6087,554782,Praha hl.m.,0,20384
554782-6088,6088,554782,Praha hl.m.,3,28157
554782-6089,6089,554782,Praha hl.m.,4,23106
554782-6090,6090,554782,Praha hl.m.,0,18157
554782-6091,6091,554782,Praha hl.m.,3,24087
554782-6092,6092,554782,Praha hl.m.,0,25475
554782-6093,6093,554782,Praha hl.m.,4,17479
554782-6094,6094,554782,Praha hl.m.,3,13619
554782-6095,6095,554782,Praha hl.m.,0,23100
554782-6096,6096,554782,Praha hl.m.,3,37553
554782-6097,6097,554782,Praha hl.m.,4,18533
554782-6098,6098,554782,Praha hl.m.,0,19570
554782-6099,6099,554782,Praha hl.m.,0,18165
554782-6100,6100,554782,Praha hl.m.,4,15887
554782-6101,6101,554782,Praha hl.m.,4,24979
554782-6102,6102,554782,Praha hl.m.,4,12312
554782-6103,6103,554782,Praha hl.m.,4,24817
554782-6104,6104,554782,Praha hl.m.,0,9294
554782-7001,7001,554782,Praha hl.m.,4,24672
554782-7002,7002,554782,Praha hl.m.,4,28525
554782-7003,7003,554782,Praha hl.m.,4,25168
554782-7004,7004,554782,Praha hl.m.,4,46587
554782-7005,7005,554782,Praha hl.m.,4,30506
554782-7006,7006,554782,Praha hl.m.,4,22563
554782-7007,7007,554782,Praha hl.m.,4,29491
554782-7008,7008,554782,Praha hl.m.,4,18684
554782-7009,7009,554782,Praha hl.m.,4,27936
554782-7010,7010,554782,Praha hl.m.,4,22286
554782-7011,7011,554782,Praha hl.m.,4,30889
554782-7012,7012,554782,Praha hl.m.,4,18037
554782-7013,7013,554782,Praha hl.m.,4,28732
554782-7014,7014,554782,Praha hl.m.,4,20233
554782-7015,7015,554782,Praha hl.m.,4,24807
554782-7016,7016,554782,Praha hl.m.,4,26914
554782-7017,7017,554782,Praha hl.m.,4,24779
554782-7018,7018,554782,Praha hl.m.,4,24842
554782-7019,7019,554782,Praha hl.m.,4,24593
554782-7020,7020,554782,Praha hl.m.,4,22405
554782-7021,7021,554782,Praha hl.m.,4,29704
554782-7022,7022,554782,Praha hl.m.,4,17859
554782-7023,7023,554782,Praha hl.m.,4,22274
554782-7024,7024,554782,Praha hl.m.,4,24987
554782-7025,7025,554782,Praha hl.m.,4,22098
554782-7026,7026,554782,Praha hl.m.,4,23301
554782-7027,7027,554782,Praha hl.m.,4,30681
554782-7028,7028,554782,Praha hl.m.,4,25481
554782-7029,7029,554782,Praha hl.m.,4,24096
554782-7030,7030,554782,Praha hl.m.,4,30694
554782-7031,7031,554782,Praha hl.m.,4,25639
554782-7032,7032,554782,Praha hl.m.,4,25119
554782-7033,7033,554782,Praha hl.m.,4,22009
554782-7034,7034,554782,Praha hl.m.,4,15442
554782-7035,7035,554782,Praha hl.m.,4,17873
554782-7036,7036,554782,Praha hl.m.,4,19150
554782-8001,8001,554782,Praha hl.m.,3,8557
554782-8002,8002,554782,Praha hl.m.,4,10547
554782-8003,8003,554782,Praha hl.m.,4,11101
554782-8004,8004,554782,Praha hl.m.,4,12546
554782-8005,8005,554782,Praha hl.m.,4,11102
554782-8006,8006,554782,Praha hl.m.,4,8382
554782-8007,8007,554782,Praha hl.m.,4,13188
554782-8008,8008,554782,Praha hl.m.,4,11829
554782-8009,8009,554782,Praha hl.m.,4,8516
554782-8010,8010,554782,Praha hl.m.,4,10617
554782-8011,8011,554782,Praha hl.m.,4,14772
554782-8012,8012,554782,Praha hl.m.,4,10744
554782-8013,8013,554782,Praha hl.m.,3,15101
554782-8014,8014,554782,Praha hl.m.,4,23200
554782-8015,8015,554782,Praha hl.m.,0,18280
554782-8016,8016,554782,Praha hl.m.,0,6053
554782-8017,8017,554782,Praha hl.m.,0,22251
554782-8018,8018,554782,Praha hl.m.,4,7772
554782-8019,8019,554782,Praha hl.m.,4,9752
554782-8020,8020,554782,Praha hl.m.,3,17171
554782-8021,8021,554782,Praha hl.m.,4,11073
554782-8022,8022,554782,Praha hl.m.,0,23889
554782-8023,8023,554782,Praha hl.m.,4,17977
554782-8024,8024,554782,Praha hl.m.,4,16999
554782-8025,8025,554782,Praha hl.m.,0,19234
554782-8026,8026,554782,Praha hl.m.,4,8296
554782-8027,8027,554782,Praha hl.m.,4,16202
554782-8028,8028,554782,Praha hl.m.,0,8719
554782-8029,8029,554782,Praha hl.m.,4,5868
554782-8030,8030,554782,Praha hl.m.,0,5077
554782-8031,8031,554782,Praha hl.m.,4,14732
554782-8032,8032,554782,Praha hl.m.,0,20943
554782-8033,8033,554782,Praha hl.m.,4,8395
554782-8034,8034,554782,Praha hl.m.,0,17435
554782-8035,8035,554782,Praha hl.m.,4,15871
554782-8036,8036,554782,Praha hl.m.,3,15861
554782-8037,8037,554782,Praha hl.m.,0,12623
554782-8038,8038,554782,Praha hl.m.,3,63030
554782-8039,8039,554782,Praha hl.m.,0,18419
554782-8040,8040,554782,Praha hl.m.,3,21982
554782-8041,8041,554782,Praha hl.m.,0,43844
554782-8042,8042,554782,Praha hl.m.,0,30656
554782-8043,8043,554782,Praha hl.m.,0,18696
554782-8044,8044,554782,Praha hl.m.,1,12201
554782-8045,8045,554782,Praha hl.m.,2,26564
554782-8046,8046,554782,Praha hl.m.,1,29013
554782-8047,8047,554782,Praha hl.m.,1,19171
554782-8048,8048,554782,Praha hl.m.,1,11774
554782-8049,8049,554782,Praha hl.m.,1,16622
554782-8050,8050,554782,Praha hl.m.,1,16440
554782-8051,8051,554782,Praha hl.m.,1,16948
554782-8052,8052,554782,Praha hl.m.,1,12698
554782-8053,8053,554782,Praha hl.m.,1,20968
554782-8054,8054,554782,Praha hl.m.,0,26645
554782-8055,8055,554782,Praha hl.m.,0,30188
554782-8056,8056,554782,Praha hl.m.,1,23234
554782-8057,8057,554782,Praha hl.m.,1,2083
554782-8058,8058,554782,Praha hl.m.,0,22181
554782-8059,8059,554782,Praha hl.m.,1,25145
554782-8060,8060,554782,Praha hl.m.,1,18311
554782-8061,8061,554782,Praha hl.m.,1,14499
554782-8062,8062,554782,Praha hl.m.,1,21536
554782-8063,8063,554782,Praha hl.m.,1,18202
554782-8064,8064,554782,Praha hl.m.,4,34838
