OKRSEK,STRANA,HLASY,batch
3,1,15,10
3,2,19,10
3,3,15,10
3,4,57,10
3,5,18,10
3,6,22,10
3,7,7,10
3,8,28,10
3,9,15,10
3,10,73,10
3,11,42,10
3,12,26,10
3,13,28,10
3,14,27,10
3,15,69,10
3,16,26,10
3,17,18,10
3,18,49,10
3,19,17,10
3,20,22,10
3,21,25,10
2,1,51,14
2,2,59,14
2,3,90,14
2,4,159,14
2,5,82,14
2,6,64,14
2,7,99,14
2,8,63,14
2,9,114,14
2,10,90,14
2,11,26,14
2,12,58,14
2,13,145,14
2,14,132,14
2,15,68,14
2,16,119,14
2,17,56,14
2,18,47,14
2,19,101,14
2,20,63,14
2,21,72,14
1,1,141,18
1,2,133,18
1,3,135,18
1,4,240,18
1,5,95,18
1,6,175,18
1,7,94,18
1,8,124,18
1,9,118,18
1,10,134,18
1,11,26,18
1,12,106,18
1,13,187,18
1,14,157,18
1,15,107,18
1,16,109,18
1,17,155,18
1,18,106,18
1,19,92,18
1,20,169,18
1,21,151,18
4,1,20,20
4,2,11,20
4,3,12,20
4,4,35,20
4,5,18,20
4,6,18,20
4,7,10,20
4,8,13,20
4,9,24,20
4,10,30,20
4,11,1,20
4,12,40,20
4,13,25,20
4,14,21,20
4,15,16,20
4,16,17,20
4,17,18,20
4,18,16,20
4,19,12,20
4,20,16,20
4,21,9,20
