OKRSEK,STRANA,HLASY,batch
6,1,370,44
6,2,947,44
6,3,796,44
6,4,227,44
6,5,349,44
6,6,986,44
6,7,772,44
6,8,569,44
6,9,650,44
8,1,162,45
8,2,292,45
8,3,395,45
8,4,34,45
8,5,99,45
8,6,654,45
8,7,488,45
8,8,457,45
8,9,553,45
7,1,145,47
7,2,196,47
7,3,397,47
7,4,75,47
7,5,165,47
7,6,411,47
7,7,143,47
7,8,312,47
7,9,340,47
4,1,280,55
4,2,628,55
4,3,1146,55
4,4,421,55
4,5,337,55
4,6,1046,55
4,7,512,55
4,8,647,55
4,9,871,55
5,1,325,62
5,2,1257,62
5,3,1249,62
5,4,734,62
5,5,293,62
5,6,902,62
5,7,639,62
5,8,667,62
5,9,831,62
2,1,437,64
2,2,1697,64
2,3,1495,64
2,4,318,64
2,5,378,64
2,6,1423,64
2,7,915,64
2,8,807,64
2,9,1552,64
3,1,266,65
3,2,937,65
3,3,1213,65
3,4,429,65
3,5,487,65
3,6,1169,65
3,7,270,65
3,8,771,65
3,9,693,65
1,1,390,85
1,2,1344,85
1,3,1725,85
1,4,289,85
1,5,388,85
1,6,1022,85
1,7,1196,85
1,8,720,85
1,9,1406,85
