OKRSEK,STRANA,HLASY,batch
15023,1,2776,59
15023,2,350,59
15023,3,1946,59
15023,4,2401,59
15023,5,1333,59
15023,6,39,59
15023,7,412,59
15023,8,43,59
15023,9,37,59
15003,1,2224,60
15003,2,835,60
15003,3,3969,60
15003,4,4120,60
15003,5,1698,60
15003,6,423,60
15003,7,638,60
15003,8,478,60
15003,9,49,60
15013,1,1312,60
15013,2,456,60
15013,3,2265,60
15013,4,2044,60
15013,5,783,60
15013,6,241,60
15013,7,420,60
15013,8,231,60
15013,9,29,60
15007,1,2289,66
15007,2,433,66
15007,3,4812,66
15007,4,3044,66
15007,5,1950,66
15007,6,125,66
15007,7,539,66
15007,8,256,66
15007,9,57,66
15005,1,2212,66
15005,2,389,66
15005,3,5067,66
15005,4,3193,66
15005,5,1683,66
15005,6,268,66
15005,7,389,66
15005,8,418,66
15005,9,103,66
15011,1,2040,74
15011,2,455,74
15011,3,3106,74
15011,4,3416,74
15011,5,1715,74
15011,6,158,74
15011,7,372,74
15011,8,412,74
15011,9,17,74
15012,1,1534,77
15012,2,276,77
15012,3,2690,77
15012,4,2250,77
15012,5,724,77
15012,6,238,77
15012,7,346,77
15012,8,369,77
15012,9,22,77
15001,1,1902,77
15001,2,784,77
15001,3,5546,77
15001,4,4694,77
15001,5,1459,77
15001,6,710,77
15001,7,1055,77
15001,8,305,77
15001,9,47,77
15018,1,2913,78
15018,2,637,78
15018,3,4384,78
15018,4,2890,78
15018,5,1476,78
15018,6,209,78
15018,7,302,78
15018,8,295,78
15018,9,13,78
15022,1,2139,79
15022,2,806,79
15022,3,4498,79
15022,4,3273,79
15022,5,1303,79
15022,6,184,79
15022,7,306,79
15022,8,288,79
15022,9,193,79
15004,1,1898,81
15004,2,171,81
15004,3,1934,81
15004,4,3113,81
15004,5,1173,81
15004,6,583,81
15004,7,1076,81
15004,8,350,81
15004,9,55,81
15021,1,3200,81
15021,2,786,81
15021,3,7115,81
15021,4,2759,81
15021,5,1983,81
15021,6,81,81
15021,7,471,81
15021,8,230,81
15021,9,24,81
15014,1,1716,84
15014,2,356,84
15014,3,2675,84
15014,4,3628,84
15014,5,1576,84
15014,6,91,84
15014,7,392,84
15014,8,432,84
15014,9,19,84
15016,1,3620,85
15016,2,1421,85
15016,3,5340,85
15016,4,2848,85
15016,5,1750,85
15016,6,168,85
15016,7,647,85
15016,8,329,85
15016,9,73,85
15009,1,1841,86
15009,2,497,86
15009,3,3042,86
15009,4,2588,86
15009,5,1171,86
15009,6,86,86
15009,7,1435,86
15009,8,164,86
15009,9,20,86
15010,1,1929,93
15010,2,376,93
15010,3,4354,93
15010,4,2896,93
15010,5,991,93
15010,6,138,93
15010,7,304,93
15010,8,275,93
15010,9,25,93
15006,1,3494,96
15006,2,974,96
15006,3,7350,96
15006,4,3435,96
15006,5,2550,96
15006,6,352,96
15006,7,854,96
15006,8,397,96
15006,9,63,96
15015,1,3733,99
15015,2,686,99
15015,3,5065,99
15015,4,3244,99
15015,5,2401,99
15015,6,458,99
15015,7,463,99
15015,8,474,99
15015,9,52,99
15017,1,2517,100
15017,2,713,100
15017,3,4737,100
15017,4,3236,100
15017,5,1189,100
15017,6,222,100
15017,7,305,100
15017,8,486,100
15017,9,41,100
15002,1,1742,104
15002,2,583,104
15002,3,4809,104
15002,4,3479,104
15002,5,1125,104
15002,6,183,104
15002,7,899,104
15002,8,363,104
15002,9,105,104
15020,1,3510,107
15020,2,384,107
15020,3,6659,107
15020,4,2495,107
15020,5,2061,107
15020,6,123,107
15020,7,935,107
15020,8,415,107
15020,9,38,107
15008,1,2704,122
15008,2,1080,122
15008,3,5671,122
15008,4,2999,122
15008,5,2133,122
15008,6,138,122
15008,7,854,122
15008,8,682,122
15008,9,28,122
15019,1,3519,122
15019,2,602,122
15019,3,7656,122
15019,4,2874,122
15019,5,3235,122
15019,6,424,122
15019,7,502,122
15019,8,418,122
15019,9,20,122
