OKRSEK,STRANA,HLASY,batch
40,1,12,28
40,2,58,28
40,3,233,28
40,4,589,28
40,5,1318,28
40,6,42,28
40,7,766,28
40,8,364,28
40,9,70,28
40,10,1141,28
40,11,710,28
40,12,1869,28
40,13,558,28
40,14,897,28
38,1,1,28
38,2,73,28
38,3,237,28
38,4,538,28
38,5,1375,28
38,6,12,28
38,7,1004,28
38,8,454,28
38,9,129,28
38,10,1218,28
38,11,441,28
38,12,2794,28
38,13,323,28
38,14,1102,28
24,1,0,31
24,2,57,31
24,3,559,31
24,4,361,31
24,5,1888,31
24,6,10,31
24,7,291,31
24,8,183,31
24,9,183,31
24,10,1884,31
24,11,800,31
24,12,954,31
24,13,413,31
24,14,1843,31
85,1,1,31
85,2,109,31
85,3,377,31
85,4,1018,31
85,5,1351,31
85,6,96,31
85,7,548,31
85,8,950,31
85,9,128,31
85,10,1303,31
85,11,671,31
85,12,4678,31
85,13,652,31
85,14,1488,31
15,1,3,32
15,2,158,32
15,3,16,32
15,4,415,32
15,5,883,32
15,6,18,32
15,7,318,32
15,8,191,32
15,9,117,32
15,10,334,32
15,11,99,32
15,12,589,32
15,13,560,32
15,14,736,32
39,1,5,34
39,2,76,34
39,3,172,34
39,4,748,34
39,5,2427,34
39,6,55,34
39,7,867,34
39,8,462,34
39,9,207,34
39,10,959,34
39,11,742,34
39,12,2781,34
39,13,762,34
39,14,1156,34
46,1,6,34
46,2,220,34
46,3,286,34
46,4,604,34
46,5,2184,34
46,6,89,34
46,7,1655,34
46,8,900,34
46,9,160,34
46,10,1378,34
46,11,412,34
46,12,3332,34
46,13,730,34
46,14,972,34
58,1,4,34
58,2,458,34
58,3,106,34
58,4,472,34
58,5,1858,34
58,6,76,34
58,7,621,34
58,8,1124,34
58,9,157,34
58,10,1140,34
58,11,424,34
58,12,2375,34
58,13,357,34
58,14,1726,34
3,1,5,35
3,2,298,35
3,3,399,35
3,4,803,35
3,5,2256,35
3,6,46,35
3,7,837,35
3,8,847,35
3,9,161,35
3,10,2221,35
3,11,886,35
3,12,3182,35
3,13,1213,35
3,14,1531,35
57,1,13,35
57,2,15,35
57,3,358,35
57,4,578,35
57,5,1140,35
57,6,93,35
57,7,840,35
57,8,995,35
57,9,129,35
57,10,1020,35
57,11,442,35
57,12,2229,35
57,13,798,35
57,14,1390,35
55,1,0,35
55,2,149,35
55,3,202,35
55,4,355,35
55,5,1658,35
55,6,16,35
55,7,1000,35
55,8,719,35
55,9,434,35
55,10,1289,35
55,11,114,35
55,12,2733,35
55,13,503,35
55,14,1941,35
35,1,4,36
35,2,199,36
35,3,300,36
35,4,475,36
35,5,1627,36
35,6,54,36
35,7,2181,36
35,8,742,36
35,9,53,36
35,10,1623,36
35,11,253,36
35,12,3106,36
35,13,681,36
35,14,1490,36
69,1,3,38
69,2,268,38
69,3,480,38
69,4,398,38
69,5,2468,38
69,6,8,38
69,7,830,38
69,8,180,38
69,9,473,38
69,10,1372,38
69,11,429,38
69,12,2047,38
69,13,668,38
69,14,1593,38
12,1,0,38
12,2,150,38
12,3,235,38
12,4,714,38
12,5,1762,38
12,6,43,38
12,7,1664,38
