OKRSEK,STRANA,HLASY,batch
9,1,432,23
9,2,577,23
9,3,573,23
9,4,944,23
9,5,912,23
9,6,204,23
9,7,1116,23
9,8,294,23
7,1,586,37
7,2,683,37
7,3,1024,37
7,4,1358,37
7,5,813,37
7,6,271,37
7,7,757,37
7,8,453,37
10,1,564,39
10,2,681,39
10,3,642,39
10,4,1040,39
10,5,1118,39
10,6,303,39
10,7,865,39
10,8,676,39
1,1,360,40
1,2,646,40
1,3,1530,40
1,4,1121,40
1,5,941,40
1,6,144,40
1,7,573,40
1,8,149,40
4,1,741,40
4,2,1004,40
4,3,697,40
4,4,876,40
4,5,1479,40
4,6,465,40
4,7,1266,40
4,8,587,40
5,1,687,43
5,2,1101,43
5,3,1229,43
5,4,1481,43
5,5,1654,43
5,6,305,43
5,7,689,43
5,8,423,43
2,1,563,45
2,2,1249,45
2,3,1331,45
2,4,1600,45
2,5,1766,45
2,6,455,45
2,7,1008,45
2,8,648,45
3,1,597,46
3,2,1248,46
3,3,1656,46
3,4,1637,46
3,5,1928,46
3,6,309,46
3,7,741,46
3,8,392,46
8,1,671,47
8,2,753,47
8,3,744,47
8,4,1346,47
8,5,1268,47
8,6,381,47
8,7,848,47
8,8,663,47
6,1,800,54
6,2,1033,54
6,3,1574,54
6,4,1943,54
6,5,1774,54
6,6,599,54
6,7,1423,54
6,8,618,54
