OKRSEK,STRANA,HLASY,batch
3,1,911,14
3,2,393,14
3,3,188,14
3,4,94,14
3,5,133,14
1,1,639,16
1,2,576,16
1,3,290,16
1,4,160,16
1,5,275,16
6,1,1104,18
6,2,678,18
6,3,673,18
6,4,191,18
6,5,443,18
5,1,1396,29
5,2,1103,29
5,3,482,29
5,4,243,29
5,5,541,29
8,1,579,30
8,2,1570,30
8,3,320,30
8,4,466,30
8,5,379,30
2,1,606,32
2,2,873,32
2,3,1311,32
2,4,124,32
2,5,332,32
9,1,755,34
9,2,264,34
9,3,757,34
9,4,102,34
9,5,124,34
7,1,1238,36
7,2,959,36
7,3,525,36
7,4,216,36
7,5,298,36
4,1,1686,37
4,2,1096,37
4,3,955,37
4,4,533,37
4,5,687,37
