OKRSEK,STRANA,HLASY,batch
6,1,381,45
6,2,470,45
6,3,165,45
6,4,382,45
6,5,373,45
6,6,1581,45
6,7,358,45
6,8,799,45
6,9,767,45
5,1,451,48
5,2,759,48
5,3,357,48
5,4,669,48
5,5,338,48
5,6,2033,48
5,7,609,48
5,8,637,48
5,9,1225,48
1,1,714,60
1,2,1090,60
1,3,648,60
1,4,645,60
1,5,726,60
1,6,1968,60
1,7,977,60
1,8,766,60
1,9,1944,60
2,1,768,61
2,2,1109,61
2,3,523,61
2,4,759,61
2,5,1044,61
2,6,2613,61
2,7,1862,61
2,8,707,61
2,9,2177,61
3,1,445,67
3,2,964,67
3,3,493,67
3,4,613,67
3,5,529,67
3,6,1790,67
3,7,1007,67
3,8,848,67
3,9,1474,67
4,1,658,79
4,2,1022,79
4,3,622,79
4,4,1131,79
4,5,398,79
4,6,2570,79
4,7,1040,79
4,8,949,79
4,9,1825,79
