OKRSEK,STRANA,HLASY,batch
12,1,319,32
12,2,380,32
12,3,451,32
12,4,404,32
12,5,169,32
12,6,283,32
12,7,687,32
12,8,265,32
12,9,454,32
12,10,278,32
12,11,124,32
15,1,251,37
15,2,257,37
15,3,586,37
15,4,627,37
15,5,270,37
15,6,97,37
15,7,561,37
15,8,316,37
15,9,661,37
15,10,529,37
15,11,91,37
9,1,225,39
9,2,470,39
9,3,663,39
9,4,878,39
9,5,542,39
9,6,584,39
9,7,635,39
9,8,725,39
9,9,711,39
9,10,268,39
9,11,128,39
14,1,271,41
14,2,580,41
14,3,462,41
14,4,531,41
14,5,347,41
14,6,291,41
14,7,1065,41
14,8,586,41
14,9,964,41
14,10,980,41
14,11,139,41
2,1,330,42
2,2,249,42
2,3,519,42
2,4,539,42
2,5,331,42
2,6,291,42
2,7,713,42
2,8,368,42
2,9,715,42
2,10,474,42
2,11,150,42
3,1,559,42
3,2,590,42
3,3,541,42
3,4,736,42
3,5,272,42
3,6,529,42
3,7,989,42
3,8,539,42
3,9,928,42
3,10,860,42
3,11,248,42
16,1,351,43
16,2,393,43
16,3,1162,43
16,4,968,43
16,5,498,43
16,6,371,43
16,7,783,43
16,8,916,43
16,9,648,43
16,10,297,43
16,11,251,43
5,1,402,47
5,2,1198,47
5,3,364,47
5,4,1138,47
5,5,554,47
5,6,443,47
5,7,1314,47
5,8,981,47
5,9,955,47
5,10,610,47
5,11,391,47
10,1,529,48
10,2,377,48
10,3,825,48
10,4,1563,48
10,5,540,48
10,6,327,48
10,7,974,48
10,8,1028,48
10,9,615,48
10,10,559,48
10,11,225,48
6,1,913,49
6,2,894,49
6,3,530,49
6,4,558,49
6,5,587,49
6,6,549,49
6,7,567,49
6,8,587,49
6,9,939,49
6,10,471,49
6,11,75,49
13,1,486,50
13,2,377,50
13,3,557,50
13,4,385,50
13,5,291,50
13,6,390,50
13,7,947,50
13,8,468,50
13,9,535,50
13,10,448,50
13,11,168,50
11,1,190,50
11,2,109,50
11,3,368,50
11,4,350,50
11,5,572,50
11,6,218,50
11,7,222,50
11,8,343,50
11,9,268,50
11,10,90,50
11,11,207,50
1,1,517,53
1,2,844,53
1,3,827,53
1,4,653,53
1,5,363,53
1,6,212,53
1,7,1090,53
1,8,1156,53
1,9,533,53
1,10,897,53
1,11,228,53
7,1,383,53
7,2,460,53
7,3,476,53
7,4,697,53
7,5,630,53
7,6,305,53
7,7,721,53
7,8,491,53
7,9,572,53
7,10,473,53
7,11,123,53
8,1,218,55
8,2,183,55
8,3,773,55
8,4,603,55
8,5,557,55
8,6,171,55
8,7,128,55
8,8,991,55
8,9,323,55
8,10,178,55
8,11,153,55
4,1,497,56
4,2,781,56
4,3,414,56
4,4,556,56
4,5,399,56
4,6,325,56
4,7,834,56
4,8,736,56
4,9,417,56
4,10,495,56
4,11,244,56
