OKRSEK,STRANA,HLASY,batch
25,1,4,8
25,2,60,8
25,3,220,8
25,4,4,8
25,5,113,8
25,6,3,8
25,7,111,8
25,8,0,8
25,9,85,8
25,10,31,8
26,1,77,32
26,2,225,32
26,3,247,32
26,4,508,32
26,5,695,32
26,6,43,32
26,7,150,32
26,8,34,32
26,9,119,32
26,10,167,32
29,1,45,33
29,2,293,33
29,3,594,33
29,4,286,33
29,5,459,33
29,6,45,33
29,7,362,33
29,8,50,33
29,9,125,33
29,10,75,33
12,1,464,34
12,2,669,34
12,3,1061,34
12,4,802,34
12,5,2164,34
12,6,440,34
12,7,577,34
12,8,251,34
12,9,324,34
12,10,294,34
24,1,227,35
24,2,125,35
24,3,348,35
24,4,449,35
24,5,532,35
24,6,154,35
24,7,399,35
24,8,21,35
24,9,60,35
24,10,313,35
8,1,165,36
8,2,423,36
8,3,485,36
8,4,325,36
8,5,1297,36
8,6,243,36
8,7,173,36
8,8,229,36
8,9,209,36
8,10,169,36
27,1,285,37
27,2,215,37
27,3,346,37
27,4,87,37
27,5,666,37
27,6,115,37
27,7,256,37
27,8,111,37
27,9,187,37
27,10,370,37
19,1,350,37
19,2,784,37
19,3,393,37
19,4,115,37
19,5,665,37
19,6,35,37
19,7,878,37
19,8,238,37
19,9,445,37
19,10,467,37
11,1,407,37
11,2,498,37
11,3,1262,37
11,4,985,37
11,5,2455,37
11,6,395,37
11,7,821,37
11,8,163,37
11,9,285,37
11,10,377,37
1,1,286,40
1,2,862,40
1,3,353,40
1,4,352,40
1,5,922,40
1,6,356,40
1,7,1380,40
1,8,362,40
1,9,225,40
1,10,418,40
28,1,145,44
28,2,436,44
28,3,172,44
28,4,267,44
28,5,403,44
28,6,10,44
28,7,224,44
28,8,60,44
28,9,160,44
28,10,157,44
3,1,725,46
3,2,1081,46
3,3,734,46
3,4,739,46
3,5,1957,46
3,6,415,46
3,7,978,46
3,8,323,46
3,9,785,46
3,10,508,46
7,1,406,47
7,2,832,47
7,3,601,47
7,4,608,47
7,5,1553,47
7,6,197,47
7,7,535,47
7,8,305,47
7,9,454,47
7,10,498,47
21,1,395,47
21,2,532,47
21,3,545,47
21,4,532,47
21,5,1861,47
21,6,286,47
21,7,872,47
21,8,388,47
21,9,445,47
21,10,447,47
23,1,103,47
23,2,282,47
23,3,417,47
23,4,182,47
23,5,627,47
23,6,116,47
23,7,1175,47
23,8,67,47
23,9,148,47
23,10,187,47
6,1,274,47
6,2,695,47
6,3,592,47
6,4,370,47
6,5,1322,47
6,6,255,47
6,7,563,47
6,8,283,47
6,9,382,47
6,10,368,47
5,1,251,49
5,2,558,49
5,3,787,49
5,4,354,49
5,5,1022,49
5,6,134,49
5,7,477,49
5,8,241,49
5,9,386,49
5,10,374,49
22,1,488,51
22,2,460,51
22,3,750,51
22,4,542,51
22,5,1504,51
22,6,295,51
22,7,647,51
22,8,330,51
22,9,361,51
22,10,582,51
9,1,349,52
9,2,513,52
9,3,735,52
9,4,450,52
9,5,1242,52
9,6,219,52
9,7,706,52
9,8,223,52
9,9,171,52
9,10,229,52
17,1,1059,54
17,2,665,54
17,3,1315,54
17,4,937,54
17,5,2131,54
17,6,200,54
17,7,842,54
17,8,362,54
17,9,664,54
17,10,858,54
13,1,552,55
13,2,964,55
13,3,1269,55
13,4,654,55
13,5,2389,55
13,6,464,55
13,7,840,55
13,8,186,55
13,9,331,55
13,10,445,55
10,1,370,57
10,2,314,57
10,3,841,57
10,4,403,57
10,5,1858,57
10,6,228,57
10,7,554,57
10,8,86,57
10,9,313,57
10,10,297,57
18,1,686,58
18,2,1073,58
18,3,552,58
18,4,368,58
18,5,1938,58
18,6,475,58
18,7,931,58
18,8,215,58
18,9,421,58
18,10,588,58
30,1,297,58
30,2,1063,58
30,3,598,58
30,4,462,58
30,5,2034,58
30,6,669,58
30,7,647,58
30,8,327,58
30,9,565,58
30,10,712,58
14,1,866,62
14,2,798,62
14,3,1310,62
14,4,668,62
14,5,2521,62
14,6,489,62
14,7,795,62
14,8,319,62
14,9,543,62
14,10,641,62
16,1,918,63
16,2,1327,63
16,3,1044,63
16,4,676,63
16,5,2139,63
16,6,273,63
16,7,1418,63
16,8,864,63
16,9,677,63
16,10,925,63
4,1,1090,70
4,2,1948,70
4,3,1454,70
4,4,646,70
4,5,2962,70
4,6,505,70
4,7,1402,70
4,8,796,70
4,9,1007,70
4,10,1618,70
20,1,737,71
20,2,816,71
20,3,782,71
20,4,354,71
20,5,1699,71
20,6,114,71
20,7,1049,71
20,8,335,71
20,9,892,71
20,10,841,71
15,1,1693,88
15,2,2030,88
15,3,1461,88
15,4,807,88
15,5,2924,88
15,6,371,88
15,7,2620,88
15,8,852,88
15,9,1195,88
15,10,1374,88
2,1,986,91
2,2,1549,91
2,3,1201,91
2,4,709,91
2,5,2410,91
2,6,341,91
2,7,1163,91
2,8,623,91
2,9,846,91
2,10,1018,91
