OKRSEK,STRANA,HLASY,batch
11,1,1338,26
11,2,773,26
11,3,6330,26
11,4,502,26
11,5,9,26
11,6,281,26
11,7,291,26
11,8,59,26
11,9,260,26
11,10,670,26
19,1,755,26
19,2,413,26
19,3,4372,26
19,4,363,26
19,5,9,26
19,6,299,26
19,7,247,26
19,8,8,26
19,9,148,26
19,10,473,26
22,1,818,27
22,2,362,27
22,3,5312,27
22,4,336,27
22,5,17,27
22,6,226,27
22,7,397,27
22,8,32,27
22,9,183,27
22,10,511,27
12,1,743,28
12,2,448,28
12,3,5263,28
12,4,355,28
12,5,25,28
12,6,476,28
12,7,346,28
12,8,146,28
12,9,97,28
12,10,422,28
24,1,940,28
24,2,452,28
24,3,5189,28
24,4,671,28
24,5,13,28
24,6,343,28
24,7,94,28
24,8,107,28
24,9,102,28
24,10,376,28
18,1,979,29
18,2,557,29
18,3,4771,29
18,4,288,29
18,5,26,29
18,6,224,29
18,7,101,29
18,8,286,29
18,9,95,29
18,10,227,29
9,1,492,31
9,2,510,31
9,3,4373,31
9,4,179,31
9,5,5,31
9,6,137,31
9,7,64,31
9,8,53,31
9,9,232,31
9,10,580,31
3,1,1719,33
3,2,875,33
3,3,6629,33
3,4,537,33
3,5,10,33
3,6,858,33
3,7,274,33
3,8,100,33
3,9,202,33
3,10,744,33
10,1,1111,33
10,2,499,33
10,3,6856,33
10,4,684,33
10,5,8,33
10,6,453,33
10,7,250,33
10,8,125,33
10,9,149,33
10,10,713,33
14,1,1341,35
14,2,911,35
14,3,10155,35
14,4,1072,35
14,5,11,35
14,6,285,35
14,7,216,35
14,8,158,35
14,9,244,35
14,10,970,35
20,1,1181,36
20,2,360,36
20,3,4784,36
20,4,415,36
20,5,3,36
20,6,201,36
20,7,155,36
20,8,79,36
20,9,301,36
20,10,572,36
13,1,698,37
13,2,680,37
13,3,4715,37
13,4,635,37
13,5,27,37
13,6,521,37
13,7,300,37
13,8,42,37
13,9,100,37
13,10,593,37
26,1,1466,37
26,2,341,37
26,3,5592,37
26,4,692,37
26,5,4,37
26,6,287,37
26,7,217,37
26,8,19,37
26,9,192,37
26,10,476,37
28,1,885,38
28,2,197,38
28,3,4772,38
28,4,310,38
28,5,18,38
28,6,372,38
28,7,127,38
28,8,5,38
28,9,77,38
28,10,284,38
15,1,596,38
15,2,377,38
15,3,3643,38
15,4,175,38
15,5,28,38
15,6,267,38
15,7,162,38
15,8,189,38
15,9,95,38
15,10,205,38
8,1,1090,38
8,2,412,38
8,3,7016,38
8,4,211,38
8,5,20,38
8,6,680,38
8,7,153,38
8,8,89,38
8,9,93,38
8,10,706,38
6,1,673,38
6,2,490,38
6,3,3402,38
6,4,268,38
6,5,8,38
6,6,197,38
6,7,111,38
6,8,90,38
6,9,202,38
6,10,272,38
29,1,226,39
29,2,57,39
29,3,1102,39
29,4,97,39
29,5,6,39
29,6,143,39
29,7,32,39
29,8,3,39
29,9,18,39
29,10,54,39
21,1,1019,40
21,2,358,40
21,3,4877,40
21,4,689,40
21,5,12,40
21,6,335,40
21,7,150,40
21,8,66,40
21,9,112,40
21,10,743,40
5,1,651,41
5,2,461,41
5,3,5779,41
5,4,261,41
5,5,19,41
5,6,217,41
5,7,155,41
5,8,106,41
5,9,88,41
5,10,664,41
25,1,1436,42
25,2,482,42
25,3,6951,42
25,4,506,42
25,5,10,42
25,6,383,42
25,7,157,42
25,8,59,42
25,9,277,42
25,10,361,42
7,1,1592,44
7,2,694,44
7,3,8166,44
7,4,683,44
7,5,20,44
7,6,750,44
7,7,442,44
7,8,124,44
7,9,192,44
7,10,634,44
23,1,914,44
23,2,177,44
23,3,5596,44
23,4,620,44
23,5,12,44
23,6,226,44
23,7,88,44
23,8,9,44
23,9,134,44
23,10,270,44
16,1,1085,44
16,2,769,44
16,3,8721,44
16,4,533,44
16,5,8,44
16,6,843,44
16,7,393,44
16,8,204,44
16,9,245,44
16,10,700,44
27,1,280,49
27,2,129,49
27,3,2821,49
27,4,213,49
27,5,4,49
27,6,65,49
27,7,121,49
27,8,5,49
27,9,32,49
27,10,126,49
4,1,1806,51
4,2,847,51
4,3,7887,51
4,4,709,51
4,5,6,51
4,6,549,51
4,7,644,51
4,8,100,51
4,9,384,51
4,10,637,51
2,1,1241,62
2,2,754,62
2,3,8837,62
2,4,431,62
2,5,16,62
2,6,899,62
2,7,392,62
2,8,133,62
2,9,310,62
2,10,1180,62
17,1,1347,70
17,2,409,70
17,3,7120,70
17,4,497,70
17,5,13,70
17,6,190,70
17,7,304,70
17,8,133,70
17,9,202,70
17,10,530,70
1,1,1028,76
1,2,632,76
1,3,5708,76
1,4,891,76
1,5,10,76
1,6,378,76
1,7,329,76
1,8,52,76
1,9,201,76
1,10,586,76
