OKRSEK,STRANA,HLASY,batch
8,1,48,13
8,2,12,13
8,3,69,13
8,4,96,13
8,5,392,13
8,6,18,13
8,7,270,13
14,1,175,15
14,2,11,15
14,3,40,15
14,4,14,15
14,5,185,15
14,6,172,15
14,7,74,15
6,1,117,15
6,2,75,15
6,3,49,15
6,4,5,15
6,5,99,15
6,6,113,15
6,7,87,15
16,1,63,16
16,2,79,16
16,3,324,16
16,4,84,16
16,5,244,16
16,6,86,16
16,7,125,16
7,1,149,17
7,2,66,17
7,3,140,17
7,4,138,17
7,5,344,17
7,6,51,17
7,7,113,17
10,1,40,19
10,2,101,19
10,3,60,19
10,4,232,19
10,5,183,19
10,6,195,19
10,7,83,19
11,1,81,20
11,2,139,20
11,3,286,20
11,4,92,20
11,5,317,20
11,6,260,20
11,7,152,20
12,1,49,24
12,2,50,24
12,3,127,24
12,4,68,24
12,5,343,24
12,6,29,24
12,7,81,24
13,1,38,26
13,2,61,26
13,3,37,26
13,4,32,26
13,5,122,26
13,6,42,26
13,7,31,26
1,1,430,30
1,2,651,30
1,3,1216,30
1,4,921,30
1,5,1603,30
1,6,1118,30
1,7,929,30
15,1,34,34
15,2,101,34
15,3,245,34
15,4,62,34
15,5,190,34
15,6,409,34
15,7,182,34
4,1,844,39
4,2,946,39
4,3,1822,39
4,4,569,39
4,5,1710,39
4,6,1509,39
4,7,1332,39
5,1,1007,43
5,2,576,43
5,3,2177,43
5,4,1246,43
5,5,2340,43
5,6,2344,43
5,7,1048,43
9,1,111,48
9,2,80,48
9,3,269,48
9,4,396,48
9,5,210,48
9,6,308,48
9,7,246,48
3,1,484,50
3,2,786,50
3,3,1529,50
3,4,482,50
3,5,1219,50
3,6,1715,50
3,7,869,50
2,1,667,65
2,2,733,65
2,3,1652,65
2,4,807,65
2,5,2471,65
2,6,1875,65
2,7,902,65
