OKRSEK,STRANA,HLASY,batch
19005,1,32,40
19005,2,737,40
19005,3,291,40
19005,4,0,40
19005,5,28,40
19005,6,76,40
19004,1,467,55
19004,2,5568,55
19004,3,2158,55
19004,4,570,55
19004,5,224,55
19004,6,430,55
19002,1,234,63
19002,2,4635,63
19002,3,1355,63
19002,4,297,63
19002,5,143,63
19002,6,118,63
19001,1,509,64
19001,2,4937,64
19001,3,1089,64
19001,4,423,64
19001,5,153,64
19001,6,102,64
19006,1,425,84
19006,2,3733,84
19006,3,1541,84
19006,4,200,84
19006,5,62,84
19006,6,221,84
19003,1,502,110
19003,2,5859,110
19003,3,2687,110
19003,4,504,110
19003,5,212,110
19003,6,500,110
