OKRSEK,STRANA,HLASY,batch
1,1,182,20
1,2,167,20
1,3,1054,20
1,4,1345,20
1,5,174,20
1,6,195,20
1,7,111,20
1,8,80,20
9,1,173,21
9,2,483,21
9,3,727,21
9,4,1491,21
9,5,161,21
9,6,263,21
9,7,345,21
9,8,174,21
8,1,351,22
8,2,299,22
8,3,1242,22
8,4,1391,22
8,5,108,22
8,6,230,22
8,7,283,22
8,8,187,22
5,1,195,25
5,2,347,25
5,3,781,25
5,4,1367,25
5,5,174,25
5,6,243,25
5,7,316,25
5,8,81,25
10,1,172,26
10,2,451,26
10,3,688,26
10,4,1806,26
10,5,200,26
10,6,219,26
10,7,152,26
10,8,25,26
12,1,166,29
12,2,807,29
12,3,490,29
12,4,1722,29
12,5,124,29
12,6,252,29
12,7,295,29
12,8,83,29
6,1,294,32
6,2,577,32
6,3,1099,32
6,4,1895,32
6,5,161,32
6,6,282,32
6,7,268,32
6,8,175,32
7,1,347,32
7,2,850,32
7,3,1424,32
7,4,1903,32
7,5,147,32
7,6,267,32
7,7,491,32
7,8,324,32
13,1,317,33
13,2,464,33
13,3,1168,33
13,4,2018,33
13,5,172,33
13,6,318,33
13,7,598,33
13,8,101,33
2,1,271,33
2,2,586,33
2,3,624,33
2,4,1966,33
2,5,106,33
2,6,165,33
2,7,220,33
2,8,67,33
11,1,264,37
11,2,710,37
11,3,1034,37
11,4,1858,37
11,5,146,37
11,6,289,37
11,7,259,37
11,8,109,37
15,1,331,38
15,2,576,38
15,3,1196,38
15,4,1874,38
15,5,324,38
15,6,306,38
15,7,411,38
15,8,159,38
4,1,309,40
4,2,638,40
4,3,1323,40
4,4,2319,40
4,5,158,40
4,6,289,40
4,7,374,40
4,8,155,40
14,1,427,42
14,2,890,42
14,3,1470,42
14,4,1977,42
14,5,150,42
14,6,415,42
14,7,391,42
14,8,108,42
3,1,206,46
3,2,366,46
3,3,709,46
3,4,1741,46
3,5,183,46
3,6,292,46
3,7,226,46
3,8,175,46
