OKRSEK,STRANA,HLASY,batch
5,1,522,32
5,2,117,32
5,3,2610,32
5,4,338,32
5,5,802,32
5,6,688,32
5,7,572,32
5,8,2636,32
5,9,448,32
1,1,715,48
1,2,176,48
1,3,1913,48
1,4,429,48
1,5,1109,48
1,6,1092,48
1,7,497,48
1,8,3871,48
1,9,846,48
2,1,802,51
2,2,140,51
2,3,2892,51
2,4,429,51
2,5,1640,51
2,6,577,51
2,7,429,51
2,8,2830,51
2,9,464,51
4,1,713,57
4,2,144,57
4,3,2596,57
4,4,253,57
4,5,1155,57
4,6,800,57
4,7,584,57
4,8,2342,57
4,9,680,57
3,1,712,60
3,2,135,60
3,3,2537,60
3,4,417,60
3,5,1162,60
3,6,831,60
3,7,431,60
3,8,2556,60
3,9,595,60
