OKRSEK,STRANA,HLASY,batch
23005,1,1035,43
23005,2,97,43
23005,3,610,43
23005,4,399,43
23005,5,1,43
23005,6,54,43
23005,7,283,43
23005,8,62,43
23005,9,89,43
23005,10,142,43
23005,11,266,43
23006,1,406,46
23006,2,257,46
23006,3,354,46
23006,4,589,46
23006,5,326,46
23006,6,427,46
23006,7,92,46
23006,8,92,46
23006,9,49,46
23006,10,204,46
23006,11,321,46
23003,1,259,48
23003,2,109,48
23003,3,182,48
23003,4,472,48
23003,5,47,48
23003,6,333,48
23003,7,148,48
23003,8,234,48
23003,9,149,48
23003,10,26,48
23003,11,203,48
23004,1,325,77
23004,2,370,77
23004,3,687,77
23004,4,689,77
23004,5,40,77
23004,6,167,77
23004,7,287,77
23004,8,198,77
23004,9,38,77
23004,10,626,77
23004,11,309,77
23001,1,1153,89
23001,2,134,89
23001,3,639,89
23001,4,579,89
23001,5,108,89
23001,6,391,89
23001,7,412,89
23001,8,827,89
23001,9,199,89
23001,10,227,89
23001,11,1109,89
23002,1,616,111
23002,2,231,111
23002,3,493,111
23002,4,527,111
23002,5,61,111
23002,6,428,111
23002,7,378,111
23002,8,338,111
23002,9,146,111
23002,10,531,111
23002,11,284,111
