OKRSEK,STRANA,HLASY,batch
13,1,34,14
13,2,2,14
13,3,78,14
13,4,619,14
13,5,164,14
13,6,132,14
12,1,111,24
12,2,31,24
12,3,188,24
12,4,338,24
12,5,119,24
12,6,137,24
2,1,861,24
2,2,317,24
2,3,436,24
2,4,2439,24
2,5,707,24
2,6,185,24
14,1,348,25
14,2,161,25
14,3,73,25
14,4,1652,25
14,5,369,25
14,6,301,25
10,1,491,26
10,2,39,26
10,3,260,26
10,4,1063,26
10,5,360,26
10,6,86,26
11,1,432,27
11,2,84,27
11,3,249,27
11,4,1349,27
11,5,367,27
11,6,352,27
1,1,810,28
1,2,374,28
1,3,438,28
1,4,1906,28
1,5,780,28
1,6,305,28
8,1,559,29
8,2,247,29
8,3,443,29
8,4,2290,29
8,5,822,29
8,6,227,29
6,1,646,30
6,2,225,30
6,3,625,30
6,4,3679,30
6,5,1085,30
6,6,514,30
9,1,908,30
9,2,301,30
9,3,444,30
9,4,2450,30
9,5,1119,30
9,6,241,30
7,1,895,32
7,2,162,32
7,3,818,32
7,4,3453,32
7,5,1131,32
7,6,492,32
4,1,1201,33
4,2,557,33
4,3,611,33
4,4,2986,33
4,5,1243,33
4,6,437,33
5,1,1624,38
5,2,462,38
5,3,768,38
5,4,4035,38
5,5,1744,38
5,6,497,38
3,1,1288,41
3,2,247,41
3,3,615,41
3,4,3343,41
3,5,1157,41
3,6,273,41
