OKRSEK,STRANA,HLASY,batch
3,1,421,53
3,2,384,53
3,3,19,53
3,4,39,53
3,5,197,53
3,6,556,53
3,7,378,53
3,8,970,53
3,9,1931,53
3,10,287,53
3,11,785,53
3,12,1902,53
5,1,284,54
5,2,244,54
5,3,72,54
5,4,66,54
5,5,151,54
5,6,408,54
5,7,249,54
5,8,513,54
5,9,755,54
5,10,426,54
5,11,520,54
5,12,1467,54
2,1,220,54
2,2,298,54
2,3,96,54
2,4,9,54
2,5,99,54
2,6,324,54
2,7,219,54
2,8,247,54
2,9,591,54
2,10,192,54
2,11,518,54
2,12,1367,54
4,1,319,59
4,2,432,59
4,3,69,59
4,4,32,59
4,5,204,59
4,6,317,59
4,7,347,59
4,8,388,59
4,9,766,59
4,10,215,59
4,11,323,59
4,12,1769,59
1,1,149,61
1,2,450,61
1,3,135,61
1,4,34,61
1,5,248,61
1,6,883,61
1,7,204,61
1,8,729,61
1,9,1019,61
1,10,427,61
1,11,451,61
1,12,1600,61
7,1,273,63
7,2,461,63
7,3,153,63
7,4,53,63
7,5,630,63
7,6,798,63
7,7,209,63
7,8,409,63
7,9,690,63
7,10,504,63
7,11,323,63
7,12,1869,63
6,1,400,86
6,2,307,86
6,3,153,86
6,4,179,86
6,5,479,86
6,6,688,86
6,7,348,86
6,8,515,86
6,9,1020,86
6,10,466,86
6,11,732,86
6,12,2444,86
