OKRSEK,STRANA,HLASY,batch
12,1,56,36
12,2,177,36
12,3,189,36
12,4,204,36
12,5,116,36
12,6,180,36
12,7,148,36
12,8,25,36
12,9,363,36
8,1,201,36
8,2,1206,36
8,3,877,36
8,4,1482,36
8,5,626,36
8,6,852,36
8,7,739,36
8,8,275,36
8,9,1252,36
9,1,165,38
9,2,540,38
9,3,950,38
9,4,1622,38
9,5,506,38
9,6,521,38
9,7,820,38
9,8,375,38
9,9,1078,38
7,1,172,42
7,2,1165,42
7,3,607,42
7,4,1300,42
7,5,677,42
7,6,456,42
7,7,553,42
7,8,396,42
7,9,1048,42
10,1,186,43
10,2,520,43
10,3,753,43
10,4,1734,43
10,5,255,43
10,6,384,43
10,7,623,43
10,8,272,43
10,9,1302,43
3,1,225,45
3,2,1139,45
3,3,367,45
3,4,1145,45
3,5,394,45
3,6,560,45
3,7,497,45
3,8,262,45
3,9,464,45
4,1,181,46
4,2,1212,46
4,3,412,46
4,4,1166,46
4,5,518,46
4,6,677,46
4,7,559,46
4,8,296,46
4,9,670,46
5,1,228,47
5,2,853,47
5,3,963,47
5,4,1285,47
5,5,383,47
5,6,535,47
5,7,840,47
5,8,202,47
5,9,1000,47
6,1,182,49
6,2,679,49
6,3,448,49
6,4,959,49
6,5,561,49
6,6,483,49
6,7,557,49
6,8,248,49
6,9,940,49
2,1,312,55
2,2,831,55
2,3,764,55
2,4,1625,55
2,5,695,55
2,6,887,55
2,7,710,55
2,8,206,55
2,9,873,55
1,1,152,64
1,2,768,64
1,3,1389,64
1,4,2916,64
1,5,682,64
1,6,846,64
1,7,900,64
1,8,395,64
1,9,1216,64
11,1,215,90
11,2,744,90
11,3,1018,90
11,4,1313,90
11,5,557,90
11,6,470,90
11,7,785,90
11,8,270,90
11,9,1499,90
