OKRSEK,STRANA,HLASY,batch
5,1,781,29
5,2,1518,29
5,3,72,29
5,4,1341,29
5,5,558,29
5,6,413,29
5,7,374,29
3,1,601,31
3,2,1580,31
3,3,59,31
3,4,1317,31
3,5,587,31
3,6,233,31
3,7,367,31
11,1,330,36
11,2,1302,36
11,3,181,36
11,4,1491,36
11,5,889,36
11,6,429,36
11,7,521,36
8,1,433,42
8,2,1489,42
8,3,114,42
8,4,1482,42
8,5,639,42
8,6,440,42
8,7,322,42
1,1,815,43
1,2,1214,43
1,3,98,43
1,4,1387,43
1,5,655,43
1,6,442,43
1,7,258,43
7,1,521,43
7,2,1347,43
7,3,207,43
7,4,1206,43
7,5,687,43
7,6,397,43
7,7,402,43
12,1,304,44
12,2,1756,44
12,3,213,44
12,4,1748,44
12,5,1162,44
12,6,214,44
12,7,648,44
10,1,724,45
10,2,1611,45
10,3,170,45
10,4,2386,45
10,5,1352,45
10,6,376,45
10,7,747,45
2,1,840,52
2,2,1942,52
2,3,121,52
2,4,2139,52
2,5,1139,52
2,6,584,52
2,7,501,52
9,1,627,53
9,2,1979,53
9,3,174,53
9,4,2064,53
9,5,1199,53
9,6,552,53
9,7,533,53
13,1,962,54
13,2,1737,54
13,3,178,54
13,4,2918,54
13,5,936,54
13,6,353,54
13,7,555,54
6,1,1199,66
6,2,2967,66
6,3,142,66
6,4,2021,66
6,5,1007,66
6,6,725,66
6,7,494,66
4,1,834,67
4,2,1688,67
4,3,164,67
4,4,1690,67
4,5,939,67
4,6,191,67
4,7,741,67
