OKRSEK,STRANA,HLASY,batch
8,1,102,15
8,2,128,15
8,3,128,15
8,4,136,15
8,5,2,15
8,6,238,15
8,7,28,15
8,8,15,15
8,9,17,15
9,1,8,16
9,2,135,16
9,3,40,16
9,4,272,16
9,5,2,16
9,6,35,16
9,7,63,16
9,8,5,16
9,9,38,16
11,1,230,19
11,2,196,19
11,3,433,19
11,4,551,19
11,5,8,19
11,6,426,19
11,7,418,19
11,8,343,19
11,9,69,19
6,1,245,20
6,2,235,20
6,3,447,20
6,4,326,20
6,5,0,20
6,6,480,20
6,7,80,20
6,8,114,20
6,9,47,20
7,1,138,25
7,2,272,25
7,3,97,25
7,4,199,25
7,5,16,25
7,6,450,25
7,7,168,25
7,8,42,25
7,9,51,25
4,1,446,31
4,2,895,31
4,3,1070,31
4,4,1463,31
4,5,41,31
4,6,1348,31
4,7,1087,31
4,8,1145,31
4,9,595,31
3,1,135,36
3,2,318,36
3,3,422,36
3,4,352,36
3,5,23,36
3,6,862,36
3,7,218,36
3,8,631,36
3,9,200,36
10,1,70,39
10,2,208,39
10,3,55,39
10,4,287,39
10,5,10,39
10,6,129,39
10,7,192,39
10,8,15,39
10,9,240,39
2,1,398,45
2,2,705,45
2,3,844,45
2,4,1229,45
2,5,45,45
2,6,1315,45
2,7,467,45
2,8,1571,45
2,9,624,45
1,1,417,64
1,2,427,64
1,3,687,64
1,4,1053,64
1,5,65,64
1,6,1002,64
1,7,927,64
1,8,1467,64
1,9,398,64
5,1,316,65
5,2,470,65
5,3,806,65
5,4,1443,65
5,5,84,65
5,6,963,65
5,7,442,65
5,8,858,65
5,9,420,65
