id,votes
546852-1,81.0
546861-1,466.0
546879-1,134.0
546887-1,80.0
546895-1,21.0
546909-1,50.0
546925-1,158.0
553646-1,62.0
553697-1,293.0
553697-2,268.0
554227-23001,334.0
554227-23002,196.0
554227-23003,97.0
554227-23004,182.0
554227-23005,230.0
554227-23006,125.0
555193-1,123.0
555223-1,135.0
555223-2,101.0
555410-8001,139.0
555461-7001,151.0
556700-6001,355.0
562335-1,269.0
562335-10,391.0
562335-11,169.0
562335-12,205.0
562335-13,226.0
562335-14,382.0
562335-15,238.0
562335-16,178.0
562335-17,232.0
562335-18,274.0
562335-19,237.0
562335-2,304.0
562335-20,22.0
562335-21,238.0
562335-22,298.0
562335-23,288.0
562335-24,243.0
562335-25,241.0
562335-26,249.0
562335-27,201.0
562335-28,261.0
562335-29,201.0
562335-3,229.0
562335-30,277.0
562335-31,84.0
562335-32,309.0
562335-33,287.0
562335-34,256.0
562335-35,232.0
562335-36,339.0
562335-37,123.0
562335-38,198.0
562335-39,42.0
562335-4,247.0
562335-40,67.0
562335-41,60.0
562335-42,238.0
562335-43,47.0
562335-44,183.0
562335-45,174.0
562335-46,305.0
562335-47,249.0
562335-48,115.0
562335-49,198.0
562335-5,158.0
562335-50,210.0
562335-51,214.0
562335-52,162.0
562335-53,188.0
562335-54,115.0
562335-55,77.0
562335-6,436.0
562335-7,176.0
562335-8,294.0
562335-9,284.0
562343-1,110.0
562351-1,286.0
562351-2,315.0
562351-3,237.0
562394-1,306.0
562394-2,370.0
562394-3,260.0
562394-4,388.0
562394-5,135.0
562408-1,184.0
562432-1,347.0
562441-1,226.0
562441-2,74.0
562483-1,23.0
562483-2,112.0
562505-1,238.0
562513-1,67.0
562521-1,151.0
562521-2,58.0
562521-3,53.0
562530-1,391.0
562556-1,245.0
562564-1,374.0
562564-2,390.0
562564-3,375.0
562564-4,173.0
562572-1,208.0
562581-1,289.0
562581-2,312.0
562581-3,140.0
562611-1,228.0
562611-2,168.0
562611-3,191.0
562611-4,79.0
562611-5,63.0
562645-1,170.0
562661-1,156.0
562700-1,119.0
562718-1,299.0
562751-1,81.0
562751-2,258.0
562751-3,87.0
562777-1,305.0
562777-2,310.0
562777-3,323.0
562777-4,238.0
562777-5,270.0
562777-6,342.0
562777-7,205.0
562777-8,373.0
562777-9,331.0
562793-1,187.0
562823-1,267.0
562823-2,79.0
562858-1,443.0
562858-2,132.0
562858-3,370.0
562858-4,92.0
562874-1,93.0
562882-1,309.0
562882-10,326.0
562882-11,308.0
562882-12,157.0
562882-13,91.0
562882-2,277.0
562882-3,352.0
562882-4,409.0
562882-5,285.0
562882-6,146.0
562882-7,354.0
562882-8,255.0
562882-9,185.0
562891-1,114.0
562912-1,417.0
562921-1,301.0
562939-1,97.0
562947-1,238.0
562971-1,282.0
562971-10,263.0
562971-11,270.0
562971-12,275.0
562971-13,306.0
562971-14,296.0
562971-15,393.0
562971-16,368.0
562971-17,261.0
562971-18,246.0
562971-19,246.0
562971-2,177.0
562971-20,255.0
562971-21,272.0
562971-22,280.0
562971-23,259.0
562971-24,352.0
562971-25,239.0
562971-26,171.0
562971-27,183.0
562971-28,162.0
562971-29,195.0
562971-3,306.0
562971-30,166.0
562971-31,314.0
562971-32,179.0
562971-33,242.0
562971-34,177.0
562971-35,186.0
562971-36,228.0
562971-37,222.0
562971-38,161.0
562971-39,151.0
562971-4,164.0
562971-40,167.0
562971-5,189.0
562971-6,254.0
562971-7,285.0
562971-8,256.0
562971-9,233.0
562980-1,78.0
562998-1,190.0
563005-1,117.0
563013-1,330.0
563021-1,196.0
563048-1,45.0
563056-1,210.0
563064-1,84.0
563072-1,113.0
563081-1,148.0
563099-1,314.0
563099-10,177.0
563099-11,229.0
563099-12,233.0
563099-13,257.0
563099-2,306.0
563099-3,366.0
563099-4,296.0
563099-5,242.0
563099-6,312.0
563099-7,364.0
563099-8,201.0
563099-9,185.0
563102-1,253.0
563102-10,308.0
563102-11,396.0
563102-12,483.0
563102-2,238.0
563102-3,182.0
563102-4,189.0
563102-5,267.0
563102-6,323.0
563102-7,347.0
563102-8,248.0
563102-9,316.0
563111-1,99.0
563129-1,416.0
563129-10,239.0
563129-11,172.0
563129-2,169.0
563129-3,187.0
563129-4,209.0
563129-5,323.0
563129-6,315.0
563129-7,213.0
563129-8,217.0
563129-9,257.0
563137-1,235.0
563161-1,86.0
563188-1,75.0
563200-1,272.0
563218-1,176.0
563226-1,54.0
563242-1,143.0
563269-1,143.0
563277-1,199.0
563285-1,366.0
563293-1,47.0
563315-1,51.0
563323-1,273.0
563331-1,77.0
563340-1,412.0
563358-1,303.0
563382-1,353.0
563404-1,141.0
563404-2,156.0
563404-3,182.0
563412-1,78.0
563439-1,176.0
563463-1,103.0
563471-1,183.0
563480-1,66.0
563498-1,103.0
563501-1,381.0
564567-1,303.0
564567-10,161.0
564567-11,174.0
564567-12,213.0
564567-13,223.0
564567-14,204.0
564567-15,169.0
564567-16,187.0
564567-17,289.0
564567-18,167.0
564567-19,248.0
564567-2,382.0
564567-20,211.0
564567-21,416.0
564567-22,268.0
564567-23,261.0
564567-24,286.0
564567-25,208.0
564567-26,232.0
564567-27,277.0
564567-28,221.0
564567-29,69.0
564567-3,286.0
564567-30,17.0
564567-4,243.0
564567-5,246.0
564567-6,209.0
564567-7,117.0
564567-8,203.0
564567-9,140.0
564575-1,263.0
564575-2,188.0
564591-1,297.0
564591-2,228.0
564591-3,116.0
564613-1,130.0
564621-1,364.0
564648-1,104.0
564656-1,364.0
564656-2,57.0
564656-3,25.0
564656-4,29.0
564656-5,72.0
564656-6,29.0
564656-7,32.0
564672-1,93.0
564699-1,56.0
564711-1,320.0
564729-1,106.0
564737-1,46.0
564745-1,184.0
564753-1,115.0
564770-1,97.0
564818-1,111.0
564834-1,74.0
564842-1,119.0
564851-1,248.0
564877-1,440.0
564893-1,120.0
564893-2,58.0
564923-1,77.0
564923-2,99.0
564931-1,58.0
564940-1,125.0
564958-1,97.0
564966-1,64.0
565016-1,101.0
565024-1,144.0
565032-1,178.0
565059-1,86.0
565067-1,127.0
565067-2,123.0
565075-1,109.0
565083-1,169.0
565083-2,44.0
565083-3,127.0
565083-4,61.0
565091-1,95.0
565105-1,71.0
565113-1,84.0
565121-1,255.0
565121-2,100.0
565148-1,145.0
565156-1,200.0
565164-1,246.0
565164-2,197.0
565164-3,260.0
565164-4,106.0
565164-5,63.0
565172-1,138.0
565211-1,188.0
565229-1,250.0
565229-10,109.0
565229-2,217.0
565229-3,244.0
565229-4,315.0
565229-5,179.0
565229-6,223.0
565229-7,166.0
565229-8,130.0
565229-9,230.0
565237-1,114.0
565245-1,225.0
565253-1,120.0
565253-2,83.0
565253-3,73.0
565296-1,45.0
565300-1,203.0
565318-1,510.0
565318-2,99.0
565318-3,49.0
565318-4,42.0
565318-5,106.0
565342-1,78.0
565342-2,39.0
565393-1,128.0
565415-1,182.0
565415-2,86.0
565431-1,351.0
565458-1,108.0
565458-2,57.0
565474-1,93.0
565482-1,117.0
565491-1,145.0
565521-1,125.0
565547-1,45.0
565555-1,214.0
565555-10,326.0
565555-11,207.0
565555-12,258.0
565555-13,350.0
565555-2,304.0
565555-3,211.0
565555-4,259.0
565555-5,258.0
565555-6,374.0
565555-7,206.0
565555-8,207.0
565555-9,301.0
565598-1,91.0
565601-1,68.0
565610-1,117.0
565610-2,85.0
565679-1,319.0
565695-1,217.0
565709-1,258.0
565709-10,73.0
565709-11,78.0
565709-12,59.0
565709-2,259.0
565709-3,210.0
565709-4,306.0
565709-5,277.0
565709-6,256.0
565709-7,39.0
565709-8,57.0
565709-9,33.0
565717-1,198.0
565717-2,192.0
565717-3,91.0
565717-4,183.0
565717-5,56.0
565741-1,198.0
565768-1,206.0
565768-2,255.0
565768-3,54.0
565776-1,226.0
565776-2,38.0
565792-1,176.0
565806-1,65.0
565814-1,259.0
565814-2,269.0
565814-3,53.0
565814-4,67.0
565814-5,52.0
565814-6,46.0
565814-7,42.0
565831-1,330.0
565849-1,168.0
565849-2,114.0
565849-3,57.0
565849-4,56.0
565849-5,36.0
565849-6,37.0
565849-7,42.0
565857-1,167.0
565865-1,91.0
565873-1,60.0
565881-1,128.0
565890-1,160.0
565903-1,74.0
565911-1,89.0
565938-1,114.0
565946-1,176.0
565954-1,116.0
565962-1,256.0
565962-2,139.0
565962-3,66.0
565971-1,167.0
565971-10,245.0
565971-11,227.0
565971-12,280.0
565971-13,305.0
565971-14,299.0
565971-15,302.0
565971-16,342.0
565971-17,157.0
565971-18,251.0
565971-19,221.0
565971-2,241.0
565971-20,39.0
565971-21,44.0
565971-3,267.0
565971-4,211.0
565971-5,247.0
565971-6,202.0
565971-7,172.0
565971-8,154.0
565971-9,179.0
565997-1,99.0
566004-1,159.0
566012-1,87.0
566021-1,109.0
566021-2,58.0
566021-3,48.0
566021-4,29.0
566021-5,46.0
566063-1,84.0
566128-1,79.0
566152-1,111.0
566152-2,43.0
566187-1,121.0
566187-2,39.0
566195-1,95.0
566195-2,15.0
566217-1,99.0
566217-2,64.0
566217-3,29.0
566233-1,176.0
566241-1,115.0
566284-1,150.0
566284-2,19.0
566306-1,163.0
566314-1,219.0
566314-2,295.0
566314-3,71.0
566314-4,59.0
566314-5,30.0
566322-1,367.0
566349-1,234.0
566357-1,127.0
566357-2,67.0
566357-3,36.0
566357-4,47.0
566381-1,95.0
566403-1,94.0
566403-2,59.0
566403-3,22.0
566411-1,49.0
566438-1,438.0
566454-1,128.0
566454-2,57.0
566454-3,67.0
566501-1,106.0
566519-1,156.0
566519-2,27.0
566527-1,107.0
566535-1,142.0
566551-1,265.0
566551-2,73.0
566551-3,77.0
566551-4,68.0
566551-5,74.0
566551-6,85.0
566551-7,103.0
566560-1,165.0
566578-1,74.0
566578-2,38.0
566586-1,54.0
566586-2,37.0
566586-3,26.0
566608-1,42.0
566616-1,283.0
566616-2,201.0
566616-3,268.0
566616-4,174.0
566616-5,177.0
566616-6,157.0
566616-7,97.0
566616-8,67.0
566616-9,24.0
566624-1,196.0
566624-10,13.0
566624-11,30.0
566624-12,29.0
566624-2,286.0
566624-3,224.0
566624-4,8.0
566624-5,29.0
566624-6,35.0
566624-7,33.0
566624-8,32.0
566624-9,17.0
566659-1,73.0
566667-1,157.0
566667-2,20.0
566667-3,28.0
566713-1,180.0
566721-1,126.0
566829-1,73.0
566853-1,103.0
566853-2,40.0
566853-3,45.0
566870-1,71.0
566896-1,103.0
566900-1,162.0
566918-1,93.0
566926-1,72.0
566934-1,244.0
566934-2,240.0
566951-1,79.0
566951-2,22.0
566977-1,78.0
566977-2,31.0
566977-3,33.0
566985-1,296.0
566985-10,242.0
566985-11,208.0
566985-12,226.0
566985-13,168.0
566985-14,215.0
566985-15,277.0
566985-16,245.0
566985-17,186.0
566985-18,162.0
566985-2,404.0
566985-3,240.0
566985-4,282.0
566985-5,276.0
566985-6,147.0
566985-7,255.0
566985-8,282.0
566985-9,257.0
567019-1,101.0
567027-1,180.0
567027-10,65.0
567027-11,262.0
567027-12,162.0
567027-13,103.0
567027-14,211.0
567027-15,171.0
567027-16,165.0
567027-17,216.0
567027-18,207.0
567027-19,101.0
567027-2,149.0
567027-20,54.0
567027-21,179.0
567027-22,259.0
567027-23,181.0
567027-24,282.0
567027-25,315.0
567027-26,228.0
567027-27,257.0
567027-28,301.0
567027-29,297.0
567027-3,284.0
567027-30,199.0
567027-31,208.0
567027-32,184.0
567027-33,216.0
567027-34,168.0
567027-35,129.0
567027-36,173.0
567027-37,170.0
567027-38,156.0
567027-39,199.0
567027-4,185.0
567027-40,163.0
567027-41,283.0
567027-42,257.0
567027-43,226.0
567027-44,260.0
567027-45,301.0
567027-46,205.0
567027-47,170.0
567027-48,121.0
567027-49,184.0
567027-5,178.0
567027-50,240.0
567027-51,153.0
567027-52,269.0
567027-53,249.0
567027-54,257.0
567027-55,479.0
567027-56,310.0
567027-57,222.0
567027-58,248.0
567027-59,204.0
567027-6,379.0
567027-60,260.0
567027-7,200.0
567027-8,250.0
567027-9,126.0
567043-1,125.0
567043-2,174.0
567051-1,134.0
567060-1,322.0
567078-1,80.0
567108-1,65.0
567141-1,143.0
567141-2,27.0
567167-1,157.0
567175-1,218.0
567175-2,183.0
567175-3,72.0
567191-1,65.0
567221-1,108.0
567248-1,58.0
567256-1,123.0
567256-10,175.0
567256-11,57.0
567256-12,185.0
567256-13,178.0
567256-14,234.0
567256-15,211.0
567256-16,209.0
567256-17,227.0
567256-18,159.0
567256-19,256.0
567256-2,80.0
567256-20,189.0
567256-21,178.0
567256-22,215.0
567256-23,233.0
567256-24,263.0
567256-25,282.0
567256-26,206.0
567256-27,295.0
567256-28,124.0
567256-3,12.0
567256-4,5.0
567256-5,118.0
567256-6,168.0
567256-7,118.0
567256-8,270.0
567256-9,215.0
567264-1,243.0
567264-2,255.0
567264-3,150.0
567264-4,210.0
567272-1,169.0
567281-1,213.0
567299-1,68.0
567302-1,121.0
567311-1,252.0
567311-2,287.0
567311-3,299.0
567311-4,294.0
567329-1,135.0
567337-1,58.0
567337-2,94.0
567337-3,75.0
567345-1,145.0
567353-1,81.0
567361-1,89.0
567426-1,157.0
567442-1,123.0
567442-10,196.0
567442-11,357.0
567442-12,274.0
567442-13,293.0
567442-14,378.0
567442-15,327.0
567442-16,201.0
567442-17,278.0
567442-18,161.0
567442-19,242.0
567442-2,238.0
567442-20,125.0
567442-21,194.0
567442-22,292.0
567442-23,262.0
567442-24,305.0
567442-25,221.0
567442-26,181.0
567442-27,288.0
567442-28,161.0
567442-29,244.0
567442-3,223.0
567442-30,183.0
567442-31,245.0
567442-32,268.0
567442-33,245.0
567442-34,240.0
567442-35,264.0
567442-36,247.0
567442-37,150.0
567442-38,304.0
567442-39,232.0
567442-4,201.0
567442-40,258.0
567442-41,205.0
567442-42,279.0
567442-43,265.0
567442-44,235.0
567442-45,210.0
567442-46,229.0
567442-47,360.0
567442-5,166.0
567442-6,185.0
567442-7,254.0
567442-8,258.0
567442-9,212.0
567451-1,231.0
567451-10,285.0
567451-11,144.0
567451-12,188.0
567451-13,145.0
567451-14,142.0
567451-15,215.0
567451-2,325.0
567451-3,280.0
567451-4,182.0
567451-5,203.0
567451-6,267.0
567451-7,177.0
567451-8,78.0
567451-9,54.0
567469-1,141.0
567477-1,361.0
567477-2,203.0
567485-1,215.0
567485-2,76.0
567507-1,301.0
567507-2,304.0
567507-3,277.0
567507-4,297.0
567507-5,327.0
567507-6,195.0
567507-7,193.0
567515-1,171.0
567515-2,211.0
567515-3,280.0
567515-4,300.0
567515-5,272.0
567515-6,245.0
567515-7,300.0
567523-1,310.0
567531-1,226.0
567558-1,193.0
567558-2,212.0
567558-3,131.0
567566-1,314.0
567582-1,215.0
567604-1,110.0
567612-1,240.0
567621-1,60.0
567621-2,187.0
567621-3,152.0
567621-4,176.0
567621-5,198.0
567639-1,199.0
567639-10,426.0
567639-11,78.0
567639-2,280.0
567639-3,291.0
567639-4,399.0
567639-5,344.0
567639-6,286.0
567639-7,284.0
567639-8,165.0
567639-9,106.0
567647-1,161.0
567655-1,120.0
567698-1,60.0
567701-1,92.0
567710-1,312.0
567728-1,71.0
567752-1,282.0
567752-2,248.0
567761-1,112.0
567761-2,73.0
567779-1,253.0
567779-2,235.0
567779-3,370.0
567779-4,318.0
567787-1,413.0
567787-2,352.0
567787-3,96.0
567809-1,228.0
567833-1,137.0
567841-1,220.0
567850-1,199.0
567868-1,323.0
567876-1,133.0
567884-1,65.0
567892-1001,113.0
567892-1002,115.0
567892-1003,149.0
567892-1004,155.0
567892-1005,250.0
567892-1006,338.0
567892-1007,197.0
567892-1008,144.0
567892-1009,210.0
567892-1010,220.0
567892-1011,172.0
567892-1012,321.0
567892-1013,157.0
567892-1014,40.0
567892-1015,8.0
567892-1016,140.0
567892-1017,208.0
567892-1018,215.0
567892-1019,210.0
567892-1020,209.0
567892-1021,133.0
567892-1022,252.0
567892-1023,263.0
567892-1024,286.0
567892-1025,231.0
567892-1026,355.0
567892-1027,144.0
567892-1028,284.0
567892-1029,420.0
567892-1030,142.0
567892-1031,126.0
567892-1032,206.0
567892-1033,230.0
567892-1034,296.0
567892-1035,220.0
567892-1036,369.0
567892-1037,486.0
567892-1038,194.0
567892-1039,214.0
567931-1,201.0
567957-1,60.0
567973-1,147.0
568007-1,91.0
568007-2,320.0
568007-3,284.0
568015-1,417.0
568015-2,300.0
568015-3,310.0
568015-4,65.0
568023-1,297.0
568023-2,79.0
568058-1,520.0
568091-1,130.0
568091-2,30.0
568104-1,28.0
568104-2,158.0
568104-3,30.0
568104-4,42.0
568147-1,165.0
568147-2,45.0
568155-1,320.0
568155-2,129.0
568155-3,78.0
568201-1,158.0
568201-2,86.0
568201-3,135.0
568287-1,49.0
568295-1,228.0
568309-1,369.0
568350-1,475.0
568350-2,193.0
568384-1,87.0
