id,votes
530841-5,105.0
530841-6,150.0
530841-7,83.0
530841-8,115.0
530841-9,108.0
530859-1,83.0
530867-1,119.0
530875-1,53.0
530883-1,319.0
530883-10,306.0
530883-11,218.0
530883-12,37.0
530883-13,115.0
530883-2,163.0
530883-3,304.0
530883-4,340.0
530883-5,216.0
530883-6,193.0
530883-7,277.0
530883-8,174.0
530883-9,179.0
530891-1,121.0
530905-1,270.0
530905-2,296.0
530905-3,406.0
530905-4,66.0
530905-5,38.0
530905-6,43.0
530905-7,53.0
530913-1,134.0
530921-1,163.0
530930-1,42.0
530948-1,272.0
530956-1,61.0
530964-1,19.0
530972-1,39.0
530981-1,68.0
530999-1,119.0
531014-1,21.0
531022-1,166.0
531031-1,49.0
531049-1,127.0
531057-1,350.0
531057-10,382.0
531057-11,365.0
531057-12,178.0
531057-13,240.0
531057-14,362.0
531057-15,498.0
531057-16,36.0
531057-17,166.0
531057-18,74.0
531057-19,105.0
531057-2,435.0
531057-3,427.0
531057-4,482.0
531057-5,267.0
531057-6,259.0
531057-7,257.0
531057-8,321.0
531057-9,229.0
531065-1,44.0
531073-1,89.0
531081-1,307.0
531090-1,103.0
531103-1,163.0
531111-1,53.0
531120-1,132.0
531138-1,327.0
531146-1,371.0
531154-1,232.0
531162-1,130.0
531171-1,500.0
531189-1,499.0
531189-2,459.0
531189-3,446.0
531189-4,388.0
531197-1,169.0
531201-1,370.0
531201-2,73.0
531219-1,152.0
531227-1,333.0
531235-1,106.0
531243-1,634.0
531251-1,179.0
531260-1,31.0
531278-1,58.0
531286-1,105.0
531294-1,561.0
531308-1,70.0
531316-1,282.0
531324-1,387.0
531324-2,268.0
531332-1,79.0
531341-1,133.0
531359-1,98.0
531367-1,50.0
531375-1,228.0
531383-1,30.0
531391-1,41.0
531405-1,60.0
531413-1,42.0
531421-1,39.0
531430-1,129.0
531448-1,158.0
531456-1,270.0
531456-2,60.0
531464-1,551.0
531472-1,314.0
531481-1,57.0
531499-1,110.0
531502-1,144.0
531511-1,149.0
531529-1,84.0
531537-1,184.0
531545-1,197.0
531545-2,24.0
531553-1,109.0
531561-1,183.0
531570-1,69.0
531588-1,143.0
531596-1,415.0
531596-2,144.0
531596-3,89.0
531600-1,233.0
531618-1,651.0
531626-1,147.0
531634-1,219.0
531642-1,110.0
531651-1,37.0
531669-1,150.0
531677-1,55.0
531685-1,230.0
531693-1,304.0
531707-1,72.0
531715-1,162.0
531723-1,480.0
531723-2,491.0
531723-3,590.0
531731-1,55.0
531740-1,196.0
531758-1,187.0
531766-1,159.0
531774-1,61.0
531782-1,135.0
531791-1,182.0
531804-1,80.0
531812-1,338.0
531821-1,292.0
531839-1,258.0
531847-1,313.0
531855-1,323.0
531863-1,94.0
531871-1,84.0
531880-1,65.0
531898-1,129.0
531901-1,217.0
531910-1,66.0
531910-2,61.0
531928-1,89.0
531936-1,67.0
531944-1,332.0
531952-1,130.0
531961-1,332.0
531961-2,61.0
531961-3,36.0
531979-1,351.0
531987-1,29.0
531995-1,413.0
532002-1,137.0
532011-1,373.0
532011-2,294.0
532011-3,308.0
532011-4,64.0
532011-5,58.0
532029-1,653.0
532037-1,82.0
532045-1,143.0
532053-1,379.0
532053-10,366.0
532053-11,534.0
532053-12,279.0
532053-13,223.0
532053-14,206.0
532053-15,283.0
532053-16,269.0
532053-17,491.0
532053-18,297.0
532053-19,277.0
532053-2,426.0
532053-20,305.0
532053-21,327.0
532053-22,204.0
532053-23,218.0
532053-24,231.0
532053-25,259.0
532053-26,338.0
532053-27,177.0
532053-28,309.0
532053-29,344.0
532053-3,354.0
532053-30,314.0
532053-31,262.0
532053-32,305.0
532053-33,235.0
532053-34,233.0
532053-35,206.0
532053-36,158.0
532053-37,239.0
532053-38,216.0
532053-39,362.0
532053-4,321.0
532053-40,217.0
532053-41,211.0
532053-42,200.0
532053-43,250.0
532053-44,230.0
532053-45,268.0
532053-46,248.0
532053-47,211.0
532053-48,366.0
532053-49,265.0
532053-5,218.0
532053-50,278.0
532053-51,111.0
532053-52,217.0
532053-53,187.0
532053-54,295.0
532053-55,444.0
532053-56,285.0
532053-57,337.0
532053-6,199.0
532053-7,191.0
532053-8,233.0
532053-9,276.0
532061-1,177.0
532070-1,83.0
532088-1,111.0
532096-1,38.0
532100-1,95.0
532118-1,577.0
532126-1,380.0
532134-1,27.0
532142-1,232.0
532142-2,52.0
532151-1,45.0
532169-1,458.0
532169-2,188.0
532169-3,438.0
532177-1,176.0
532185-1,214.0
532193-1,95.0
532193-2,123.0
532207-1,121.0
532207-2,56.0
532207-3,51.0
532215-1,479.0
532223-1,465.0
532231-1,20.0
532258-1,23.0
532266-1,45.0
532274-1,333.0
532282-1,125.0
532291-1,95.0
532304-1,49.0
532312-1,300.0
532321-1,83.0
532339-1,83.0
532347-1,403.0
532355-1,126.0
532355-2,36.0
532363-1,183.0
532371-1,581.0
532380-1,51.0
532398-1,90.0
532401-1,82.0
532410-1,117.0
532428-1,93.0
532436-1,30.0
532444-1,326.0
532452-1,475.0
532461-1,203.0
532461-2,36.0
532479-1,64.0
532487-1,160.0
532495-1,165.0
532509-1,39.0
532517-1,31.0
532525-1,209.0
532533-1,163.0
532541-1,46.0
532550-1,90.0
532568-1,105.0
532576-1,357.0
532576-2,440.0
532584-1,204.0
532592-1,84.0
532606-1,30.0
532614-1,39.0
532622-1,161.0
532631-1,200.0
532649-1,115.0
532657-1,68.0
532657-2,40.0
532665-1,89.0
532673-1,160.0
532681-1,233.0
532690-1,42.0
532711-1,48.0
532720-1,423.0
532720-2,94.0
532738-1,197.0
532746-1,24.0
532754-1,89.0
532762-1,105.0
532762-2,39.0
532771-1,96.0
532789-1,349.0
532797-1,110.0
532801-1,82.0
532819-1,293.0
532819-10,242.0
532819-11,230.0
532819-12,84.0
532819-13,192.0
532819-14,214.0
532819-15,315.0
532819-16,165.0
532819-17,244.0
532819-18,17.0
532819-19,20.0
532819-2,216.0
532819-20,109.0
532819-21,28.0
532819-22,33.0
532819-3,271.0
532819-4,220.0
532819-5,201.0
532819-6,225.0
532819-7,248.0
532819-8,224.0
532819-9,205.0
532827-1,157.0
532835-1,203.0
532835-2,223.0
532843-1,23.0
532851-1,243.0
532860-1,333.0
532860-2,206.0
532860-3,215.0
532860-4,137.0
532860-5,172.0
532860-6,96.0
532860-7,81.0
532878-1,14.0
532886-1,65.0
532908-1,185.0
532916-1,39.0
532924-1,222.0
532932-1,14.0
532941-1,48.0
532959-1,170.0
532967-1,78.0
532975-1,150.0
532983-1,263.0
532983-2,316.0
532983-3,149.0
532991-1,384.0
533009-1,104.0
533017-1,405.0
533017-2,446.0
533017-3,464.0
533017-4,172.0
533025-1,570.0
533033-1,303.0
533041-1,339.0
533041-2,325.0
533041-3,62.0
533041-4,64.0
533050-1,220.0
533050-2,202.0
533050-3,245.0
533068-1,188.0
533068-2,42.0
533076-1,86.0
533084-1,120.0
533092-1,221.0
533106-1,166.0
533114-1,185.0
533114-2,195.0
533114-3,77.0
533114-4,40.0
533114-5,39.0
533122-1,227.0
533149-1,242.0
533157-1,165.0
533157-2,45.0
533165-1,306.0
533165-10,328.0
533165-11,328.0
533165-12,287.0
533165-13,303.0
533165-14,481.0
533165-15,163.0
533165-16,376.0
533165-17,278.0
533165-18,189.0
533165-19,198.0
533165-2,473.0
533165-20,205.0
533165-21,225.0
533165-22,234.0
533165-23,216.0
533165-24,205.0
533165-25,350.0
533165-26,243.0
533165-27,118.0
533165-28,236.0
533165-29,40.0
533165-3,374.0
533165-4,480.0
533165-5,292.0
533165-6,210.0
533165-7,431.0
533165-8,299.0
533165-9,226.0
533173-1,71.0
533181-1,157.0
533181-2,96.0
533181-3,39.0
533181-4,26.0
533190-1,90.0
533203-1,479.0
533203-2,131.0
533203-3,262.0
533203-4,451.0
533203-5,225.0
533203-6,203.0
533203-7,334.0
533203-8,240.0
533211-1,51.0
533211-2,36.0
533220-1,186.0
533238-1,203.0
533246-1,428.0
533246-2,63.0
533254-1,126.0
533262-1,246.0
533262-2,251.0
533271-1,240.0
533271-2,211.0
533271-3,420.0
533271-4,384.0
533271-5,224.0
533271-6,82.0
533271-7,390.0
533289-1,210.0
533297-1,51.0
533297-2,39.0
533297-3,36.0
533301-1,332.0
533319-1,35.0
533327-1,127.0
533335-1,130.0
533343-1,137.0
533351-1,51.0
533351-2,100.0
533351-3,41.0
533360-1,143.0
533378-1,267.0
533386-1,138.0
533386-2,91.0
533386-3,71.0
533394-1,239.0
533408-1,67.0
533408-2,61.0
533408-3,60.0
533416-1,321.0
533416-2,366.0
533416-3,354.0
533416-4,69.0
533424-1,301.0
533424-2,260.0
533432-1,280.0
533441-1,228.0
533441-2,29.0
533459-1,128.0
533467-1,148.0
533475-1,102.0
533483-1,90.0
533505-1,70.0
533513-1,57.0
533513-2,42.0
533521-1,97.0
533521-2,153.0
533530-1,325.0
533548-1,94.0
533556-1,120.0
533564-1,118.0
533564-2,45.0
533564-3,55.0
533564-4,56.0
533572-1,255.0
533581-1,454.0
533599-1,227.0
533602-1,125.0
533611-1,224.0
533629-1,354.0
533637-1,141.0
533645-1,145.0
533653-1,156.0
533653-2,36.0
533661-1,167.0
533670-1,334.0
533696-1,60.0
533700-1,259.0
533700-2,155.0
533718-1,300.0
533718-2,63.0
533718-3,96.0
533726-1,146.0
533734-1,89.0
533734-2,49.0
533742-1,69.0
533742-2,81.0
533751-1,169.0
533769-1,325.0
533777-1,128.0
533785-1,231.0
533785-2,114.0
533793-1,42.0
533807-1,229.0
533807-2,182.0
533807-3,56.0
533807-4,61.0
533815-1,74.0
533815-2,61.0
533823-1,62.0
533831-1,191.0
533831-2,367.0
533831-3,68.0
533840-1,696.0
533858-1,264.0
533858-2,151.0
533866-1,115.0
533866-2,83.0
533866-3,46.0
533866-4,32.0
533874-1,69.0
533882-1,125.0
533891-1,119.0
533904-1,276.0
533912-1,73.0
533921-1,168.0
533921-2,173.0
533921-3,39.0
533921-4,39.0
533921-5,39.0
533939-1,39.0
533947-1,335.0
533955-1,29.0
533955-10,193.0
533955-11,53.0
533955-12,238.0
533955-13,357.0
533955-14,192.0
533955-15,191.0
533955-16,146.0
533955-17,226.0
533955-18,346.0
533955-19,358.0
533955-2,191.0
533955-20,310.0
533955-21,216.0
533955-22,250.0
533955-23,255.0
533955-24,265.0
533955-3,202.0
533955-4,148.0
533955-5,162.0
533955-6,191.0
533955-7,533.0
533955-8,301.0
533955-9,204.0
533963-1,50.0
533971-1,92.0
533971-2,32.0
533971-3,43.0
533980-1,118.0
533998-1,167.0
533998-2,191.0
534005-1,400.0
534005-2,289.0
534005-3,172.0
534005-4,138.0
534005-5,283.0
534005-6,503.0
534005-7,309.0
534005-8,307.0
534005-9,299.0
534013-1,84.0
534013-2,13.0
534013-3,49.0
534021-1,190.0
534030-1,123.0
534048-1,104.0
534056-1,122.0
534064-1,75.0
534072-1,101.0
534081-1,85.0
534099-1,147.0
534099-2,92.0
534102-1,199.0
534111-1,63.0
534129-1,250.0
534137-1,94.0
534137-2,32.0
534137-3,44.0
534145-1,68.0
534153-1,91.0
534153-2,23.0
534161-1,160.0
534170-1,103.0
534188-1,315.0
534188-2,34.0
534196-1,140.0
534196-2,83.0
534196-3,49.0
534200-1,137.0
534200-2,109.0
534200-3,86.0
534200-4,23.0
534218-1,36.0
534226-1,61.0
534234-1,40.0
534242-1,219.0
534251-1,48.0
534269-1,70.0
534277-1,112.0
534285-1,99.0
534293-1,64.0
534307-1,59.0
534315-1,107.0
534323-1,58.0
534331-1,173.0
534340-1,107.0
534358-1,182.0
534366-1,74.0
534374-1,65.0
534382-1,275.0
534382-2,295.0
534382-3,161.0
534382-4,245.0
534382-5,62.0
534391-1,21.0
534391-2,29.0
534404-1,47.0
534412-1,96.0
534421-1,106.0
534439-1,342.0
534447-1,197.0
534455-1,75.0
534463-1,79.0
534471-1,111.0
534480-1,156.0
534498-1,292.0
534498-2,191.0
534498-3,312.0
534501-1,54.0
534501-2,29.0
534501-3,39.0
534501-4,51.0
534510-1,114.0
534510-2,112.0
534528-1,156.0
534536-1,36.0
534536-2,31.0
534536-3,40.0
534544-1,91.0
534552-1,59.0
534561-1,137.0
534579-1,116.0
534579-2,49.0
534579-3,27.0
534587-1,345.0
534587-2,258.0
534587-3,64.0
534587-4,65.0
534595-1,210.0
534595-2,56.0
534609-1,123.0
534617-1,352.0
534617-2,35.0
534617-3,20.0
534625-1,163.0
534625-2,42.0
534633-1,34.0
534633-2,22.0
534633-3,25.0
534633-4,333.0
534633-5,342.0
534633-6,249.0
534633-7,224.0
534641-1,83.0
534641-2,25.0
534650-1,189.0
534650-2,30.0
534668-1,155.0
534668-2,139.0
534668-3,35.0
534676-1,247.0
534676-10,452.0
534676-11,216.0
534676-12,258.0
534676-13,289.0
534676-14,220.0
534676-15,232.0
534676-16,194.0
534676-17,241.0
534676-18,471.0
534676-19,179.0
534676-2,284.0
534676-20,414.0
534676-3,240.0
534676-4,270.0
534676-5,203.0
534676-6,232.0
534676-7,130.0
534676-8,221.0
534676-9,244.0
534684-1,124.0
534706-1,91.0
534714-1,111.0
534714-2,32.0
534722-1,333.0
534731-1,295.0
534749-1,162.0
534757-1,74.0
534765-1,282.0
534765-2,93.0
534773-1,111.0
534781-1,236.0
534790-1,264.0
534790-2,36.0
534803-1,111.0
534803-2,66.0
534803-3,46.0
534820-1,124.0
534838-1,86.0
534838-2,76.0
534846-1,128.0
534854-1,61.0
534862-1,99.0
534871-1,103.0
534889-1,62.0
534897-1,420.0
534901-1,85.0
534901-2,25.0
534919-1,62.0
534935-1,308.0
534935-2,262.0
534935-3,324.0
534935-4,139.0
534943-1,99.0
534951-1,353.0
534951-10,178.0
534951-11,379.0
534951-12,266.0
534951-13,181.0
534951-14,182.0
534951-15,318.0
534951-16,334.0
534951-17,152.0
534951-18,345.0
534951-2,247.0
534951-3,201.0
534951-4,191.0
534951-5,264.0
534951-6,142.0
534951-7,262.0
534951-8,293.0
534951-9,243.0
534960-1,80.0
534978-1,194.0
534986-1,143.0
534994-1,88.0
535001-1,204.0
535001-2,44.0
535010-1,99.0
535028-1,280.0
535036-1,178.0
535036-2,134.0
535044-1,145.0
535044-2,98.0
535052-1,375.0
535061-1,93.0
535079-1,225.0
535079-2,163.0
535079-3,191.0
535087-1,205.0
535087-10,269.0
535087-11,242.0
535087-12,219.0
535087-13,402.0
535087-14,437.0
535087-15,337.0
535087-2,93.0
535087-3,58.0
535087-4,176.0
535087-5,388.0
535087-6,306.0
535087-7,245.0
535087-8,261.0
535087-9,230.0
535095-1,50.0
535109-1,90.0
535117-1,140.0
535117-2,94.0
535117-3,106.0
535125-1,69.0
535133-1,394.0
535141-1,131.0
535150-1,36.0
535168-1,134.0
535168-2,48.0
535192-1,118.0
535214-1,110.0
535214-2,43.0
535222-1,147.0
535222-2,287.0
535222-3,175.0
535257-1,267.0
535265-1,188.0
535265-2,69.0
535265-3,52.0
535273-1,685.0
535290-1,188.0
535303-1,138.0
535303-2,30.0
535303-3,69.0
535311-1,107.0
535320-1,346.0
535320-2,211.0
535338-1,138.0
535338-2,113.0
535354-1,92.0
535362-1,300.0
535389-1,138.0
535397-1,123.0
535419-1,229.0
535419-10,233.0
535419-11,308.0
535419-12,278.0
535419-13,228.0
535419-14,460.0
535419-15,111.0
535419-16,212.0
535419-17,129.0
535419-18,204.0
535419-19,161.0
535419-2,140.0
535419-20,318.0
535419-21,175.0
535419-22,117.0
535419-23,181.0
535419-24,196.0
535419-25,281.0
535419-26,196.0
535419-27,468.0
535419-28,251.0
535419-29,264.0
535419-3,340.0
535419-30,272.0
535419-31,255.0
535419-32,202.0
535419-33,234.0
535419-34,164.0
535419-35,183.0
535419-36,352.0
535419-37,444.0
535419-38,271.0
535419-39,119.0
535419-4,179.0
535419-40,35.0
535419-41,103.0
535419-42,74.0
535419-43,213.0
535419-44,259.0
535419-5,265.0
535419-6,134.0
535419-7,104.0
535419-8,266.0
535419-9,378.0
535427-1,411.0
535427-2,296.0
535427-3,367.0
535427-4,182.0
535427-5,67.0
535427-6,45.0
535427-7,95.0
535427-8,33.0
535427-9,27.0
535443-1,665.0
535443-2,370.0
535443-3,344.0
535443-4,186.0
535443-5,89.0
535451-1,493.0
535451-2,291.0
535451-3,431.0
535451-4,426.0
535451-5,156.0
535451-6,107.0
535478-1,224.0
535486-1,115.0
535508-1,55.0
535508-2,33.0
535516-1,167.0
535559-1,290.0
535567-1,125.0
535583-1,322.0
535605-1,203.0
535621-1,129.0
535621-2,60.0
535630-1,264.0
535656-1,150.0
535672-1,208.0
535672-2,358.0
535672-3,97.0
535672-4,48.0
535672-5,51.0
535672-6,65.0
535672-7,76.0
535672-8,73.0
535672-9,136.0
535702-1,279.0
535702-2,307.0
535702-3,63.0
535702-4,55.0
535702-5,45.0
535711-1,60.0
535729-1,94.0
535745-1,97.0
535818-1,151.0
535834-1,74.0
535869-1,210.0
535923-1,108.0
535923-2,44.0
535931-1,246.0
535931-2,37.0
535966-1,149.0
535974-1,156.0
536008-1,208.0
536024-1,255.0
536041-1,468.0
536041-2,78.0
536041-3,30.0
536041-4,77.0
536067-1,161.0
536083-1,71.0
536121-1,137.0
536130-1,140.0
536164-1,65.0
536172-1,152.0
536181-1,30.0
536181-2,69.0
536181-3,52.0
536181-4,54.0
536181-5,36.0
536202-1,140.0
536211-1,32.0
536261-1,114.0
536270-1,266.0
536270-2,47.0
536270-3,213.0
536326-1,288.0
536326-10,81.0
536326-11,234.0
536326-2,244.0
536326-3,396.0
536326-4,219.0
536326-5,262.0
536326-6,297.0
536326-7,392.0
536326-8,100.0
536326-9,120.0
536334-1,87.0
536351-1,167.0
536377-1,120.0
536407-1,98.0
536431-1,121.0
536440-1,287.0
536458-1,156.0
536491-1,194.0
536580-1,241.0
536610-1,186.0
536636-1,93.0
536652-1,199.0
536661-1,180.0
536709-1,107.0
536717-1,50.0
536768-1,112.0
536857-1,14.0
536857-2,76.0
536857-3,27.0
536938-1,209.0
536971-1,316.0
536971-2,106.0
536971-3,103.0
536989-1,119.0
536997-1,133.0
537004-1,452.0
537004-10,247.0
537004-11,159.0
537004-12,211.0
537004-13,235.0
537004-14,285.0
537004-15,426.0
537004-2,212.0
537004-3,214.0
537004-4,193.0
537004-5,348.0
537004-6,426.0
537004-7,288.0
537004-8,151.0
537004-9,350.0
537021-1,120.0
537021-2,21.0
537021-3,54.0
537021-4,42.0
537021-5,16.0
537039-1,214.0
537039-2,83.0
537047-1,129.0
537055-1,142.0
537055-2,39.0
537080-1,166.0
537098-1,85.0
537101-1,83.0
537110-1,135.0
537110-2,52.0
537128-1,222.0
537152-1,217.0
537161-1,88.0
537179-1,238.0
537217-1,149.0
537225-1,107.0
537233-1,148.0
537250-1,97.0
537268-1,139.0
537276-1,141.0
537292-1,131.0
537292-2,33.0
537292-3,25.0
537306-1,26.0
537314-1,309.0
537331-1,244.0
537331-2,103.0
537331-3,250.0
537349-1,53.0
537349-2,24.0
537349-3,22.0
537357-1,466.0
537373-1,150.0
537373-2,87.0
537390-1,207.0
537403-1,134.0
537411-1,307.0
537411-2,22.0
537411-3,39.0
537411-4,43.0
537438-1,341.0
537446-1,305.0
537446-2,135.0
537446-3,37.0
537454-1,46.0
537454-2,49.0
537454-3,422.0
537454-4,293.0
537454-5,360.0
537454-6,308.0
537454-7,491.0
537454-8,554.0
537454-9,466.0
537462-1,107.0
537489-1,211.0
537489-2,207.0
537489-3,209.0
537489-4,14.0
537489-5,29.0
537497-1,84.0
537501-1,441.0
537501-2,445.0
537501-3,301.0
537501-4,114.0
537501-5,451.0
537501-6,294.0
537501-7,402.0
537551-1,91.0
537560-1,55.0
537578-1,154.0
537586-1,126.0
537586-2,63.0
537586-3,54.0
537586-4,21.0
537616-1,164.0
537624-1,177.0
537632-1,255.0
537641-1,217.0
537641-2,207.0
537641-3,291.0
537641-4,226.0
537641-5,291.0
537641-6,154.0
537659-1,94.0
537667-1,160.0
537675-1,143.0
537675-2,22.0
537683-1,416.0
537683-10,385.0
537683-11,290.0
537683-12,148.0
537683-13,212.0
537683-14,98.0
537683-15,545.0
537683-2,425.0
537683-3,236.0
537683-4,327.0
537683-5,335.0
537683-6,309.0
537683-7,330.0
537683-8,369.0
537683-9,344.0
537705-1,459.0
537721-1,319.0
537748-1,161.0
537756-1,387.0
537764-1,268.0
537764-2,347.0
537764-3,266.0
537772-1,167.0
537781-1,264.0
537799-1,88.0
537802-1,102.0
537802-2,41.0
537802-3,22.0
537811-1,290.0
537837-1,174.0
537853-1,138.0
537861-1,154.0
537888-1,188.0
537896-1,269.0
537900-1,120.0
537942-1,129.0
537951-1,39.0
537977-1,136.0
537985-1,204.0
537993-1,103.0
538035-1,144.0
538043-1,398.0
538051-1,661.0
538086-1,321.0
538094-1,541.0
538094-10,495.0
538094-11,301.0
538094-12,378.0
538094-13,472.0
538094-14,29.0
538094-15,500.0
538094-2,327.0
538094-3,202.0
538094-4,349.0
538094-5,204.0
538094-6,405.0
538094-7,234.0
538094-8,229.0
538094-9,390.0
538108-1,222.0
538132-1,387.0
538132-10,343.0
538132-11,397.0
538132-2,497.0
538132-3,427.0
538132-4,321.0
538132-5,331.0
538132-6,267.0
538132-7,358.0
538132-8,180.0
538132-9,113.0
538141-1,239.0
538167-1,328.0
538191-1,239.0
538221-1,365.0
538221-2,141.0
538230-1,794.0
538248-1,261.0
538256-1,578.0
538264-1,356.0
538272-1,211.0
538272-2,350.0
538272-3,399.0
538281-1,40.0
538281-2,60.0
538299-1,719.0
538299-2,808.0
538311-1,457.0
538311-2,659.0
538329-1,114.0
538345-1,266.0
538370-1,254.0
538418-1,95.0
538426-1,568.0
538442-1,902.0
538451-1,465.0
538469-1,136.0
538477-1,586.0
538485-1,412.0
538493-1,505.0
538493-2,388.0
538493-3,247.0
538493-4,181.0
538507-1,307.0
538515-1,348.0
538523-1,370.0
538523-2,430.0
538523-3,134.0
538540-1,548.0
538540-2,339.0
538558-1,296.0
538566-1,164.0
538574-1,313.0
538574-2,730.0
538574-3,332.0
538574-4,332.0
538582-1,398.0
538582-2,95.0
538582-3,82.0
538604-1,185.0
538612-1,205.0
538621-1,198.0
538639-1,116.0
538647-1,433.0
538655-1,361.0
538671-1,640.0
538680-1,573.0
538680-2,171.0
538698-1,182.0
538701-1,331.0
538710-1,158.0
538728-1,598.0
538728-10,541.0
538728-11,68.0
538728-12,90.0
538728-13,33.0
538728-14,230.0
538728-15,264.0
538728-2,545.0
538728-3,375.0
538728-4,437.0
538728-5,621.0
538728-6,370.0
538728-7,383.0
538728-8,325.0
538728-9,496.0
538752-1,442.0
538761-1,264.0
538779-1,242.0
538787-1,204.0
538809-1,814.0
538825-1,317.0
538833-1,307.0
538833-2,369.0
538833-3,118.0
538841-1,518.0
538850-1,390.0
538876-1,553.0
538876-2,628.0
538884-1,635.0
538892-1,368.0
538914-1,415.0
538957-1,977.0
538957-2,590.0
538957-3,809.0
538965-1,474.0
538973-1,108.0
538981-1,597.0
538981-2,328.0
538990-1,200.0
539015-1,196.0
539031-1,316.0
539040-1,197.0
539058-1,475.0
539058-2,621.0
539066-1,533.0
539066-2,566.0
539082-1,291.0
539091-1,219.0
539104-1,114.0
539104-2,37.0
539104-3,24.0
539121-1,193.0
539139-1,513.0
539139-2,541.0
539139-3,427.0
539139-4,445.0
539139-5,370.0
539139-6,261.0
539139-7,386.0
539147-1,102.0
539155-1,265.0
539155-2,88.0
539163-1,377.0
539163-2,195.0
539171-1,200.0
539180-1,112.0
539198-1,426.0
539198-2,543.0
539198-3,399.0
539201-1,304.0
539210-1,395.0
539210-2,331.0
539210-3,766.0
539228-1,525.0
539236-1,561.0
539236-2,763.0
539244-1,582.0
539244-2,423.0
539244-3,416.0
539244-4,536.0
539244-5,515.0
539252-1,494.0
539252-2,131.0
539252-3,135.0
539261-1,220.0
539287-1,116.0
539295-1,264.0
539309-1,524.0
539309-2,536.0
539317-1,346.0
539325-1,370.0
539325-2,430.0
539325-3,581.0
539325-4,267.0
539325-5,509.0
539325-6,538.0
539333-1,465.0
539333-2,451.0
539333-3,215.0
539333-4,130.0
539333-5,47.0
539333-6,122.0
539341-1,266.0
539350-1,518.0
539368-1,446.0
539384-1,224.0
539392-1,300.0
