id,votes
514705-7,285.0
514705-8,74.0
514705-9,20.0
514772-1,81.0
514802-1,97.0
515191-1,173.0
515329-1,114.0
515418-1,137.0
515477-1,97.0
515787-1,52.0
515825-1,30.0
516201-1,222.0
516350-1,33.0
516619-1,419.0
516635-1,109.0
516686-1,159.0
516694-1,216.0
516864-1,76.0
516899-1,134.0
516911-1,57.0
517101-1,193.0
517101-2,34.0
517101-3,26.0
517101-4,30.0
517101-5,19.0
517151-1,240.0
517208-1,49.0
517224-1,84.0
517275-1,67.0
517321-1,84.0
517437-1,51.0
517445-1,78.0
517534-1,323.0
517569-1,85.0
517585-1,124.0
517607-1,438.0
517615-1,104.0
517666-1,127.0
517747-1,174.0
517836-1,50.0
517844-1,186.0
517887-1,166.0
517909-1,269.0
518026-1,135.0
519031-1,176.0
519146-1,375.0
519146-2,277.0
519651-1,272.0
519651-2,295.0
520047-1,153.0
520306-1,182.0
520420-1,246.0
521531-1,250.0
522775-1,70.0
523453-1,89.0
523640-1,198.0
523704-1,281.0
523704-10,272.0
523704-11,235.0
523704-12,241.0
523704-13,246.0
523704-14,338.0
523704-15,203.0
523704-16,226.0
523704-17,269.0
523704-18,177.0
523704-19,261.0
523704-2,227.0
523704-20,323.0
523704-21,244.0
523704-22,276.0
523704-23,203.0
523704-24,275.0
523704-25,315.0
523704-26,170.0
523704-27,217.0
523704-28,266.0
523704-29,288.0
523704-3,221.0
523704-30,25.0
523704-4,191.0
523704-5,221.0
523704-6,234.0
523704-7,175.0
523704-8,202.0
523704-9,205.0
523917-1,224.0
523917-2,167.0
523917-3,100.0
524891-1,212.0
525227-1,73.0
525588-1,274.0
525588-2,307.0
525588-3,278.0
525804-1,185.0
525804-2,127.0
525804-3,36.0
525880-1,128.0
525979-1,202.0
526169-1,80.0
530727-1,199.0
532894-1,150.0
533491-1,143.0
533688-1,146.0
534927-1,383.0
535532-1,216.0
535532-2,219.0
535532-3,153.0
535770-1,92.0
535885-1,158.0
536091-1,242.0
536113-1,63.0
536148-1,314.0
536148-2,289.0
536148-3,84.0
536288-1,200.0
536385-1,193.0
536385-10,424.0
536385-11,165.0
536385-2,266.0
536385-3,327.0
536385-4,335.0
536385-5,201.0
536385-6,264.0
536385-7,322.0
536385-8,337.0
536385-9,213.0
536393-1,165.0
536393-2,23.0
536521-1,181.0
536521-2,44.0
536521-3,31.0
536571-1,119.0
536687-1,139.0
536687-2,42.0
536733-1,222.0
536814-1,88.0
537284-1,214.0
537713-1,346.0
539961-1,173.0
539961-2,296.0
539961-3,175.0
539961-4,152.0
539961-5,49.0
540005-1,46.0
540030-1,430.0
540030-2,189.0
540161-1,109.0
540196-1,208.0
540196-2,277.0
540196-3,254.0
540196-4,26.0
540196-5,63.0
540226-1,322.0
540226-2,144.0
540234-1,167.0
540234-2,74.0
540331-1,49.0
540331-2,28.0
540331-3,27.0
540331-4,65.0
540366-1,118.0
540382-1,532.0
540382-2,94.0
540471-1,490.0
540471-10,49.0
540471-11,49.0
540471-12,54.0
540471-13,58.0
540471-2,318.0
540471-3,244.0
540471-4,387.0
540471-5,375.0
540471-6,266.0
540471-7,113.0
540471-8,69.0
540471-9,93.0
540480-1,351.0
540480-2,46.0
540501-1,461.0
540501-2,581.0
540501-3,62.0
540510-1,209.0
540510-2,68.0
540544-1,196.0
540544-2,74.0
540544-3,43.0
540544-4,49.0
540595-1,127.0
540609-1,114.0
540609-2,45.0
540609-3,28.0
540609-4,31.0
540650-1,159.0
540650-2,26.0
540684-1,257.0
540731-1,49.0
540773-1,473.0
540773-2,447.0
540854-1,173.0
540862-1,275.0
540862-2,294.0
540862-3,296.0
540871-1,101.0
540871-2,47.0
540871-3,30.0
540919-1,262.0
540978-1,328.0
540978-2,187.0
540978-3,125.0
540978-4,63.0
540978-5,18.0
540986-1,241.0
540986-2,41.0
541036-1,142.0
541079-1,329.0
541079-2,35.0
541079-3,24.0
541079-4,7.0
541079-5,19.0
541109-1,300.0
541117-1,157.0
541125-1,148.0
541168-1,143.0
541168-2,27.0
541168-3,59.0
541168-4,17.0
541168-5,203.0
541214-1,117.0
541222-1,331.0
541249-1,288.0
541265-1,350.0
541265-2,354.0
541265-3,41.0
541265-4,30.0
541265-5,39.0
541303-1,257.0
541346-1,104.0
541354-1,482.0
541354-10,225.0
541354-11,203.0
541354-12,313.0
541354-13,76.0
541354-14,29.0
541354-15,41.0
541354-2,336.0
541354-3,267.0
541354-4,278.0
541354-5,309.0
541354-6,356.0
541354-7,390.0
541354-8,270.0
541354-9,310.0
541478-1,254.0
541575-1,247.0
541575-2,52.0
543543-1,68.0
544710-1,50.0
545279-1,117.0
546976-1,47.0
547018-1,183.0
547026-1,294.0
547077-1,465.0
547093-1,15.0
547123-1,68.0
547433-1,232.0
547450-1,63.0
547514-1,69.0
549967-1,41.0
549983-1,48.0
552011-1,250.0
552020-1,302.0
552038-1,47.0
552062-1,72.0
552071-1,89.0
552089-1,202.0
552119-1,347.0
552151-1,298.0
552160-1,244.0
552178-1,170.0
552186-1,397.0
552194-1,56.0
552216-1,171.0
552232-1,209.0
552259-1,68.0
552267-1,116.0
552305-1,52.0
552313-1,84.0
552330-1,79.0
552348-1,187.0
552356-1,149.0
552364-1,123.0
552372-1,252.0
552372-2,58.0
552372-3,56.0
552372-4,44.0
552381-1,218.0
552399-1,73.0
552402-1,257.0
552411-1,355.0
552429-1,67.0
552437-1,137.0
552445-1,159.0
552755-1,74.0
552771-1,106.0
552780-1,136.0
552810-1,46.0
552836-1,65.0
552844-1,134.0
552879-1,134.0
552887-1,59.0
552909-1,140.0
552950-1,69.0
552968-1,76.0
552984-1,20.0
553000-1,90.0
553191-1,22.0
553212-1,25.0
553221-1,200.0
553247-1,41.0
553301-1,70.0
553301-2,34.0
553336-1,133.0
553344-1,75.0
553352-1,91.0
553379-1,483.0
553387-1,59.0
553395-1,53.0
553468-1,160.0
553476-1,205.0
553484-1,151.0
554103-1,70.0
554146-1,59.0
554901-1,477.0
554901-2,88.0
554944-1,183.0
556998-1,197.0
557196-1,81.0
557218-1,120.0
558419-1,446.0
568392-1,393.0
568872-1,262.0
568911-1,74.0
568961-1,147.0
569003-1,160.0
569054-1,57.0
569135-1,83.0
569143-1,131.0
569178-1,101.0
569194-1,58.0
569259-1,76.0
569267-1,82.0
569275-1,77.0
569283-1,41.0
569305-1,189.0
569330-1,105.0
569356-1,308.0
569356-2,311.0
569372-1,37.0
569381-1,159.0
569437-1,193.0
569445-1,339.0
569445-2,372.0
569453-1,121.0
569542-1,167.0
569771-1,73.0
569798-1,76.0
569844-1,101.0
570061-1,89.0
570079-1,242.0
570095-1,77.0
570117-1,19.0
570141-1,100.0
570281-1,42.0
570338-1,66.0
589250-1,203.0
589250-10,244.0
589250-11,235.0
589250-12,261.0
589250-13,294.0
589250-14,203.0
589250-15,268.0
589250-16,316.0
589250-17,257.0
589250-18,266.0
589250-19,311.0
589250-2,201.0
589250-20,148.0
589250-21,182.0
589250-22,290.0
589250-23,255.0
589250-24,270.0
589250-25,285.0
589250-26,340.0
589250-27,233.0
589250-28,338.0
589250-29,200.0
589250-3,225.0
589250-30,237.0
589250-31,205.0
589250-32,209.0
589250-33,221.0
589250-34,125.0
589250-35,202.0
589250-36,198.0
589250-37,264.0
589250-38,411.0
589250-39,263.0
589250-4,191.0
589250-40,310.0
589250-41,408.0
589250-42,405.0
589250-43,368.0
589250-44,125.0
589250-5,258.0
589250-6,298.0
589250-7,260.0
589250-8,246.0
589250-9,297.0
589268-1,304.0
589276-1,120.0
589276-2,54.0
589284-1,68.0
589292-1,125.0
589306-1,42.0
589314-1,189.0
589314-2,17.0
589322-1,289.0
589322-2,46.0
589331-1,55.0
589349-1,126.0
589357-1,78.0
589365-1,150.0
589381-1,352.0
589390-1,149.0
589403-1,258.0
589403-2,41.0
589403-3,50.0
589420-1,162.0
589438-1,93.0
589446-1,202.0
589454-1,158.0
589462-1,153.0
589489-1,126.0
589497-1,74.0
589501-1,83.0
589519-1,257.0
589519-2,23.0
589527-1,52.0
589527-2,46.0
589535-1,66.0
589543-1,219.0
589560-1,97.0
589560-2,24.0
589560-3,45.0
589578-1,160.0
589586-1,90.0
589594-1,88.0
589608-1,194.0
589616-1,98.0
589624-1,304.0
589624-2,283.0
589624-3,38.0
589624-4,51.0
589624-5,45.0
589624-6,49.0
589632-1,415.0
589632-2,347.0
589641-1,101.0
589659-1,427.0
589667-1,135.0
589675-1,187.0
589675-2,37.0
589683-1,85.0
589691-1,139.0
589691-2,75.0
589691-3,38.0
589705-1,64.0
589705-2,15.0
589705-3,32.0
589705-4,46.0
589713-1,148.0
589721-1,149.0
589730-1,505.0
589748-1,112.0
589748-2,42.0
589748-3,64.0
589756-1,215.0
589756-2,286.0
589764-1,370.0
589772-1,87.0
589799-1,64.0
589802-1,154.0
589811-1,70.0
589829-1,478.0
589829-2,46.0
589837-1,111.0
589845-1,389.0
589853-1,99.0
589870-1,157.0
589888-1,260.0
589896-1,260.0
589896-2,234.0
589896-3,97.0
589896-4,69.0
589896-5,43.0
589918-1,83.0
589926-1,304.0
589934-1,302.0
589934-2,51.0
589942-1,216.0
589942-2,62.0
589951-1,65.0
589969-1,38.0
589977-1,140.0
589977-2,45.0
589993-1,81.0
590002-1,86.0
590011-1,216.0
590029-1,434.0
590045-1,28.0
590053-1,116.0
590053-2,56.0
590061-1,55.0
590070-1,127.0
590088-1,131.0
590088-2,71.0
590088-3,36.0
590096-1,68.0
590100-1,119.0
590118-1,82.0
590126-1,189.0
590126-2,168.0
590134-1,126.0
590142-1,145.0
590151-1,62.0
590177-1,105.0
590177-2,109.0
590185-1,261.0
590185-2,137.0
590185-3,92.0
590193-1,159.0
590207-1,176.0
590215-1,143.0
590223-1,115.0
590240-1,159.0
597414-1,102.0
597414-2,32.0
597678-1,159.0
597678-2,279.0
597678-3,328.0
597678-4,21.0
597678-5,33.0
597678-6,23.0
597686-1,37.0
597686-2,44.0
597996-1,200.0
597996-2,204.0
597996-3,229.0
597996-4,190.0
597996-5,82.0
597996-6,18.0
597996-7,57.0
