id,votes
588318-1,111.0
588326-1,155.0
588377-1,135.0
588385-1,306.0
588393-1,246.0
588393-10,50.0
588393-11,75.0
588393-12,40.0
588393-2,255.0
588393-3,207.0
588393-4,283.0
588393-5,235.0
588393-6,248.0
588393-7,220.0
588393-8,258.0
588393-9,180.0
588407-1,75.0
588431-1,117.0
588458-1,277.0
588458-10,101.0
588458-11,143.0
588458-12,139.0
588458-13,105.0
588458-2,253.0
588458-3,411.0
588458-4,207.0
588458-5,210.0
588458-6,403.0
588458-7,315.0
588458-8,331.0
588458-9,288.0
588474-1,74.0
588482-1,62.0
588491-1,293.0
588491-2,322.0
588491-3,230.0
588491-4,276.0
588491-5,219.0
588491-6,349.0
588491-7,167.0
588504-1,94.0
588512-1,325.0
588512-2,313.0
588512-3,262.0
588512-4,344.0
588512-5,77.0
588521-1,147.0
588521-2,37.0
588521-3,25.0
588547-1,69.0
588547-2,18.0
588555-1,151.0
588563-1,109.0
588598-1,97.0
588601-1,241.0
588601-2,238.0
588601-3,81.0
588601-4,66.0
588601-5,81.0
588610-1,255.0
588610-2,54.0
588628-1,35.0
588636-1,98.0
588644-1,290.0
588644-2,285.0
588652-1,127.0
588661-1,148.0
588695-1,121.0
588695-2,36.0
588709-1,195.0
588709-2,65.0
588717-1,144.0
588725-1,128.0
588733-1,135.0
588733-2,69.0
588741-1,269.0
588750-1,154.0
588768-1,359.0
588768-2,320.0
588768-3,90.0
588784-1,109.0
588806-1,63.0
588814-1,147.0
588822-1,127.0
588831-1,83.0
588849-1,102.0
588849-2,76.0
588849-3,87.0
588865-1,136.0
588865-2,79.0
588873-1,150.0
588890-1,213.0
588903-1,349.0
588920-1,163.0
588938-1,294.0
588938-2,77.0
588946-1,203.0
588954-1,199.0
588962-1,188.0
588971-1,187.0
588989-1,122.0
588997-1,183.0
589004-1,42.0
589004-2,58.0
589004-3,28.0
589039-1,201.0
589047-1,69.0
589055-1,49.0
589080-1,89.0
589080-2,56.0
589098-1,132.0
589110-1,58.0
589128-1,108.0
589128-2,28.0
589136-1,96.0
589152-1,101.0
589161-1,211.0
589187-1,302.0
589187-2,60.0
589195-1,402.0
589195-2,39.0
589195-3,29.0
589195-4,78.0
589195-5,56.0
589217-1,108.0
589217-2,51.0
589225-1,194.0
589233-1,220.0
592005-1,382.0
592005-10,278.0
592005-11,271.0
592005-12,292.0
592005-13,239.0
592005-14,281.0
592005-15,280.0
592005-16,302.0
592005-17,239.0
592005-18,260.0
592005-19,288.0
592005-2,315.0
592005-20,317.0
592005-21,467.0
592005-22,414.0
592005-23,297.0
592005-24,383.0
592005-25,190.0
592005-3,161.0
592005-4,283.0
592005-5,200.0
592005-6,226.0
592005-7,342.0
592005-8,307.0
592005-9,267.0
592013-1,495.0
592021-1,272.0
592021-2,326.0
592030-1,420.0
592030-2,115.0
592048-1,343.0
592048-2,304.0
592048-3,424.0
592048-4,72.0
592048-5,60.0
592048-6,50.0
592056-1,237.0
592064-1,326.0
592064-2,335.0
592072-1,250.0
592081-1,243.0
592081-2,280.0
592099-1,251.0
592102-1,441.0
592102-2,336.0
592111-1,236.0
592137-1,108.0
592145-1,384.0
592145-2,397.0
592153-1,155.0
592170-1,457.0
592170-2,448.0
592170-3,320.0
592188-1,289.0
592196-1,25.0
592200-1,246.0
592200-2,109.0
592218-1,302.0
592226-1,493.0
592234-1,153.0
592251-1,68.0
592269-1,331.0
592277-1,192.0
592285-1,245.0
592293-1,256.0
592307-1,129.0
592323-1,263.0
592340-1,70.0
592366-1,146.0
592382-1,314.0
592382-2,53.0
592391-1,245.0
592404-1,228.0
592412-1,480.0
592421-1,237.0
592439-1,447.0
592439-2,461.0
592447-1,260.0
592455-1,234.0
592455-2,225.0
592463-1,352.0
592463-2,471.0
592463-3,215.0
592471-1,278.0
592480-1,164.0
592498-1,241.0
592501-1,229.0
592510-1,248.0
592510-2,325.0
592528-1,336.0
592536-1,311.0
592552-1,136.0
592561-1,148.0
592579-1,208.0
592587-1,59.0
592609-1,288.0
592617-1,310.0
592617-2,260.0
592617-3,286.0
592625-1,107.0
592633-1,62.0
592641-1,346.0
592650-1,192.0
592668-1,78.0
592676-1,223.0
592676-2,273.0
592692-1,486.0
592706-1,299.0
592714-1,88.0
592722-1,317.0
592731-1,380.0
592731-10,264.0
592731-11,355.0
592731-12,385.0
592731-13,336.0
592731-14,306.0
592731-2,395.0
592731-3,356.0
592731-4,309.0
592731-5,356.0
592731-6,323.0
592731-7,230.0
592731-8,345.0
592731-9,315.0
592749-1,294.0
592749-2,280.0
592749-3,121.0
592749-4,364.0
592757-1,63.0
592773-1,70.0
592781-1,136.0
592790-1,406.0
592803-1,167.0
592820-1,360.0
592820-2,406.0
592838-1,41.0
592846-1,294.0
592854-1,85.0
592862-1,469.0
592871-1,69.0
