id,votes
557536-1,111.0
557536-2,23.0
557536-3,27.0
557536-4,57.0
557544-1,201.0
557587-1,407.0
557587-2,363.0
557587-3,121.0
557587-4,18.0
557587-5,24.0
557587-6,34.0
557587-7,78.0
557587-8,25.0
557641-1,189.0
557650-1,54.0
557650-2,24.0
557650-3,64.0
557650-4,54.0
557650-5,36.0
557668-1,235.0
557668-2,32.0
557676-1,436.0
557676-2,594.0
557676-3,273.0
557676-4,298.0
557676-5,139.0
557684-1,170.0
557684-2,63.0
557684-3,37.0
557684-4,32.0
557722-1,72.0
557722-2,37.0
557731-1,161.0
557749-1,44.0
557749-2,47.0
557773-1,69.0
557781-1,318.0
557781-2,190.0
557781-3,19.0
557781-4,47.0
557803-1,170.0
557838-1,218.0
557838-2,230.0
557838-3,123.0
557838-4,21.0
557838-5,40.0
557846-1,177.0
557846-2,22.0
557846-3,35.0
557862-1,254.0
557862-2,15.0
557862-3,23.0
557862-4,26.0
557862-5,25.0
557862-6,28.0
557862-7,14.0
557871-1,65.0
557871-2,39.0
557897-1,66.0
557943-1,48.0
557951-1,127.0
557951-2,5.0
557951-3,49.0
557951-4,28.0
557951-5,21.0
557978-10001,511.0
558001-1,428.0
558010-1,43.0
558028-1,157.0
558028-2,31.0
558028-3,21.0
558044-1,250.0
558044-2,28.0
558052-1,28.0
558052-2,26.0
558052-3,24.0
558052-4,27.0
558052-5,23.0
558061-1,65.0
558061-2,52.0
558061-3,27.0
558061-4,33.0
558061-5,44.0
558079-1,23.0
558095-1,61.0
558109-1,415.0
558109-2,275.0
558109-3,188.0
558117-1,62.0
558125-1,64.0
558125-2,22.0
558125-3,26.0
558125-4,16.0
558125-5,22.0
558125-6,37.0
558125-7,29.0
558141-1,367.0
558176-1,126.0
558184-1,67.0
558184-2,31.0
558231-1,90.0
558249-1,270.0
558249-2,264.0
558249-3,319.0
558249-4,471.0
558249-5,309.0
558249-6,107.0
558249-7,71.0
558249-8,49.0
558257-1,287.0
558257-2,48.0
558257-3,18.0
558265-1,63.0
558290-1,97.0
558303-1,92.0
558303-2,71.0
558303-3,46.0
558303-4,34.0
558303-5,27.0
558311-1,70.0
558346-1,108.0
558346-2,73.0
558362-1,464.0
558362-2,44.0
558362-3,47.0
558362-4,46.0
558362-5,37.0
558362-6,54.0
558362-7,76.0
558362-8,28.0
558371-1,346.0
558371-2,337.0
558371-3,438.0
558371-4,145.0
558371-5,325.0
558389-1,285.0
558389-2,264.0
558389-3,277.0
558389-4,24.0
558401-1,122.0
558427-1,258.0
558427-2,352.0
558427-3,186.0
558435-1,657.0
558460-1,330.0
558486-1,150.0
558486-2,59.0
558494-1,75.0
558559-1,96.0
558567-1,136.0
558583-1,154.0
558591-1,61.0
558591-2,41.0
558605-1,158.0
558630-1,159.0
558630-2,70.0
558630-3,34.0
558656-1,154.0
558672-1,209.0
558699-1,56.0
558711-1,75.0
558745-1,203.0
558770-1,109.0
558770-2,27.0
558788-1,98.0
558796-1,166.0
558800-1,22.0
558834-1,238.0
558851-1,390.0
558851-2,124.0
558869-1,236.0
558869-2,133.0
558877-1,130.0
558877-2,63.0
558877-3,47.0
558885-1,146.0
558885-2,344.0
558885-3,286.0
558885-4,305.0
558915-1,162.0
558915-2,115.0
558915-3,48.0
558915-4,62.0
558931-1,120.0
558940-1,425.0
558966-1,336.0
558966-2,239.0
558974-1,97.0
558982-1,63.0
558991-1,51.0
559008-1,255.0
559008-2,212.0
559008-3,181.0
559008-4,211.0
559024-1,40.0
559032-1,54.0
559041-1,174.0
559059-1,253.0
559067-1,376.0
559075-1,157.0
559075-2,225.0
559075-3,273.0
559075-4,241.0
559075-5,46.0
559075-6,41.0
559083-1,129.0
559091-1,90.0
559105-1,66.0
559121-1,44.0
559130-1,358.0
559148-1,243.0
559164-1,269.0
559164-2,247.0
559164-3,141.0
559172-1,168.0
559199-9001,263.0
559202-1,274.0
559202-2,27.0
559202-3,56.0
559211-1,374.0
559211-2,232.0
559237-1,146.0
559245-1,130.0
559253-1,55.0
559261-1,182.0
559270-1,154.0
559288-1,95.0
559300-1,89.0
559300-2,114.0
559300-3,260.0
559300-4,262.0
559300-5,180.0
559300-6,171.0
559300-7,138.0
559300-8,163.0
559300-9,132.0
559318-1,171.0
559326-1,35.0
559334-1,176.0
559351-1,183.0
559351-2,197.0
559351-3,176.0
559351-4,66.0
559351-5,43.0
559351-6,21.0
559351-7,55.0
559351-8,68.0
559369-1,86.0
559377-1,176.0
559393-1,137.0
559423-1,74.0
559431-1,211.0
559482-1,41.0
559491-1,423.0
559491-2,412.0
559504-1,269.0
559521-1,277.0
559521-2,246.0
559521-3,344.0
559521-4,304.0
559521-5,239.0
559555-1,136.0
559563-1,164.0
559571-1,137.0
559580-1,413.0
559580-2,425.0
559580-3,479.0
559601-1,352.0
559628-1,374.0
559661-1,187.0
559661-2,299.0
559661-3,99.0
559679-1,530.0
559679-2,499.0
559695-1,142.0
559695-2,228.0
559709-1,148.0
559717-1,280.0
559717-10,344.0
559717-11,367.0
559717-12,172.0
559717-2,278.0
559717-3,290.0
559717-4,328.0
559717-5,347.0
559717-6,326.0
559717-7,230.0
559717-8,323.0
559717-9,332.0
559725-1,163.0
559725-2,149.0
559725-3,116.0
559725-4,66.0
559725-5,80.0
559725-6,68.0
559733-1,117.0
559741-1,36.0
559750-1,105.0
559750-2,76.0
559750-3,50.0
559768-1,59.0
559776-1,394.0
559792-1,261.0
559806-1,49.0
559806-2,37.0
559806-3,26.0
559806-4,21.0
559814-1,417.0
559822-1,304.0
559822-2,146.0
559822-3,226.0
559849-1,101.0
559857-1,180.0
559903-1,202.0
559911-1,150.0
559920-1,56.0
559946-1,21.0
559954-1,76.0
559962-1,77.0
559997-1,207.0
559997-2,263.0
559997-3,126.0
560006-1,82.0
560006-2,38.0
560014-1,462.0
560057-1,313.0
560057-2,74.0
560081-1,80.0
560111-1,63.0
560120-1,420.0
560146-1,42.0
560162-1,121.0
560162-2,328.0
560162-3,193.0
560189-1,69.0
560227-1,100.0
560235-1,79.0
560251-1,335.0
560260-1,419.0
560260-2,258.0
560260-3,11.0
560260-4,17.0
560260-5,19.0
560715-1,321.0
560715-10,191.0
560715-11,236.0
560715-12,272.0
560715-13,78.0
560715-14,19.0
560715-2,246.0
560715-3,318.0
560715-4,226.0
560715-5,271.0
560715-6,208.0
560715-7,136.0
560715-8,239.0
560715-9,198.0
560723-1,82.0
560740-1,191.0
560758-1,305.0
560758-2,267.0
560758-3,273.0
560782-1,36.0
560804-1,121.0
560812-1,254.0
560839-1,90.0
560855-1,88.0
560863-1,233.0
560898-1,57.0
560898-2,37.0
560901-1,447.0
560910-1,156.0
560910-2,54.0
560928-1,354.0
560928-2,33.0
560928-3,32.0
560952-1,240.0
560952-2,47.0
560979-1,61.0
561002-1,130.0
561011-1,98.0
561134-1,242.0
561134-2,302.0
561134-3,251.0
561134-4,282.0
561134-5,284.0
561151-1,167.0
561151-2,39.0
561151-3,53.0
561151-4,60.0
561169-1,195.0
561185-1,256.0
561193-1,91.0
561207-1,309.0
561215-1,187.0
561215-2,333.0
561215-3,369.0
561215-4,423.0
561215-5,253.0
561215-6,265.0
561223-1,139.0
561231-1,76.0
561258-1,86.0
561291-1,66.0
561304-1,109.0
566055-1,114.0
566071-1,43.0
566080-1,15.0
566098-1,46.0
566101-1,45.0
566136-1,108.0
566144-1,79.0
566161-1,40.0
566179-1,60.0
566209-1,28.0
566250-1,30.0
566276-1,36.0
566292-1,53.0
566331-1,16.0
566365-1,82.0
566373-1,40.0
566390-1,27.0
566420-1,75.0
566446-1,105.0
566462-1,43.0
566471-1,55.0
566489-1,33.0
566497-1,23.0
566543-1,79.0
566594-1,52.0
566632-1,35.0
566641-1,65.0
566683-1,51.0
566691-1,36.0
566705-1,46.0
566730-1,22.0
566748-1,36.0
566756-1,247.0
566764-1,18.0
566781-1,30.0
566799-1,125.0
566802-1,55.0
566811-1,23.0
566837-1,72.0
566845-1,84.0
566861-1,63.0
566888-1,34.0
566942-1,77.0
566969-1,135.0
566993-1,67.0
567001-1,107.0
567086-1,92.0
578061-1,39.0
578070-1,46.0
578088-1,35.0
578177-1,19.0
578223-1,29.0
578240-1,36.0
578312-1,45.0
578321-1,45.0
578410-1,24.0
578436-1,42.0
578461-1,28.0
578495-1,51.0
578517-1,23.0
578525-1,55.0
578533-1,84.0
578541-1,81.0
578568-1,36.0
578592-1,21.0
578606-1,80.0
578614-1,31.0
578665-1,58.0
578771-1,33.0
578797-1,53.0
578827-1,60.0
578924-1,31.0
578983-1,89.0
579009-1,99.0
579017-1,43.0
579033-1,94.0
579084-1,37.0
579131-1,136.0
579246-1,31.0
579289-1,15.0
579343-1,28.0
579459-1,122.0
579467-1,24.0
579491-1,56.0
599131-1,56.0
599166-1,48.0
599174-1,27.0
599182-1,57.0
