OKRSEK,STRANA,HLASY,batch
18003,1,248,56
18003,2,2082,56
18003,3,149,56
18003,4,529,56
18003,5,590,56
18003,6,350,56
18003,7,90,56
18003,8,545,56
18001,1,463,66
18001,2,4043,66
18001,3,286,66
18001,4,819,66
18001,5,1565,66
18001,6,158,66
18001,7,525,66
18001,8,1248,66
18002,1,316,82
18002,2,3669,82
18002,3,85,82
18002,4,491,82
18002,5,1118,82
18002,6,423,82
18002,7,627,82
18002,8,1179,82
18005,1,736,85
18005,2,1590,85
18005,3,201,85
18005,4,509,85
18005,5,1488,85
18005,6,264,85
18005,7,526,85
18005,8,1301,85
18006,1,112,94
18006,2,2771,94
18006,3,287,94
18006,4,641,94
18006,5,1744,94
18006,6,739,94
18006,7,647,94
18006,8,681,94
18004,1,635,113
18004,2,1528,113
18004,3,303,113
18004,4,755,113
18004,5,2307,113
18004,6,539,113
18004,7,574,113
18004,8,599,113
