OKRSEK,STRANA,HLASY,batch
9,1,3130,28
9,2,310,28
9,3,468,28
9,4,251,28
9,5,152,28
9,6,284,28
9,7,341,28
9,8,180,28
12,1,246,30
12,2,3,30
12,3,105,30
12,4,125,30
12,5,74,30
12,6,34,30
12,7,22,30
12,8,92,30
2,1,2131,36
2,2,156,36
2,3,504,36
2,4,461,36
2,5,165,36
2,6,271,36
2,7,589,36
2,8,260,36
10,1,4295,41
10,2,411,41
10,3,971,41
10,4,579,41
10,5,355,41
10,6,358,41
10,7,454,41
10,8,771,41
6,1,2289,44
6,2,396,44
6,3,525,44
6,4,376,44
6,5,274,44
6,6,231,44
6,7,483,44
6,8,341,44
13,1,1755,48
13,2,214,48
13,3,107,48
13,4,164,48
13,5,325,48
13,6,204,48
13,7,339,48
13,8,119,48
8,1,3446,51
8,2,109,51
8,3,621,51
8,4,832,51
8,5,163,51
8,6,174,51
8,7,268,51
8,8,546,51
3,1,4923,52
3,2,196,52
3,3,1295,52
3,4,738,52
3,5,525,52
3,6,363,52
3,7,1066,52
3,8,540,52
1,1,3635,54
1,2,518,54
1,3,1197,54
1,4,477,54
1,5,511,54
1,6,405,54
1,7,616,54
1,8,735,54
11,1,2091,57
11,2,171,57
11,3,1109,57
11,4,515,57
11,5,276,57
11,6,248,57
11,7,751,57
11,8,557,57
7,1,4310,61
7,2,476,61
7,3,744,61
7,4,646,61
7,5,298,61
7,6,380,61
7,7,488,61
7,8,399,61
5,1,3249,64
5,2,314,64
5,3,540,64
5,4,417,64
5,5,284,64
5,6,330,64
5,7,588,64
5,8,282,64
4,1,3692,75
4,2,493,75
4,3,903,75
4,4,770,75
4,5,820,75
4,6,291,75
4,7,772,75
4,8,625,75
