OKRSEK,STRANA,HLASY,batch
2007,1,2126,26
2007,2,629,26
2007,3,372,26
2007,4,81,26
2007,5,1239,26
2007,6,256,26
2007,7,250,26
2007,8,548,26
2007,9,57,26
2007,10,443,26
2007,11,711,26
2007,12,113,26
2007,13,434,26
2024,1,2538,26
2024,2,630,26
2024,3,728,26
2024,4,37,26
2024,5,1785,26
2024,6,320,26
2024,7,686,26
2024,8,296,26
2024,9,0,26
2024,10,217,26
2024,11,572,26
2024,12,9,26
2024,13,305,26
2022,1,1512,26
2022,2,426,26
2022,3,458,26
2022,4,25,26
2022,5,1531,26
2022,6,475,26
2022,7,514,26
2022,8,388,26
2022,9,6,26
2022,10,111,26
2022,11,452,26
2022,12,14,26
2022,13,195,26
2016,1,1971,28
2016,2,163,28
2016,3,754,28
2016,4,74,28
2016,5,1815,28
2016,6,631,28
2016,7,343,28
2016,8,243,28
2016,9,26,28
2016,10,230,28
2016,11,444,28
2016,12,155,28
2016,13,245,28
2001,1,824,29
2001,2,477,29
2001,3,297,29
2001,4,108,29
2001,5,796,29
2001,6,218,29
2001,7,236,29
2001,8,99,29
2001,9,33,29
2001,10,74,29
2001,11,234,29
2001,12,71,29
2001,13,294,29
2003,1,1650,32
2003,2,584,32
2003,3,404,32
2003,4,26,32
2003,5,477,32
2003,6,243,32
2003,7,168,32
2003,8,133,32
2003,9,27,32
2003,10,299,32
2003,11,152,32
2003,12,134,32
2003,13,190,32
2026,1,2129,33
2026,2,520,33
2026,3,523,33
2026,4,72,33
2026,5,1634,33
2026,6,462,33
2026,7,527,33
2026,8,158,33
2026,9,38,33
2026,10,198,33
2026,11,545,33
2026,12,50,33
2026,13,364,33
2025,1,1806,34
2025,2,825,34
2025,3,194,34
2025,4,25,34
2025,5,2074,34
2025,6,307,34
2025,7,525,34
2025,8,263,34
2025,9,28,34
2025,10,140,34
2025,11,352,34
2025,12,107,34
2025,13,160,34
2021,1,1245,36
2021,2,257,36
2021,3,524,36
2021,4,1,36
2021,5,891,36
2021,6,590,36
2021,7,449,36
2021,8,268,36
2021,9,2,36
2021,10,36,36
2021,11,424,36
2021,12,84,36
2021,13,193,36
2004,1,1161,37
2004,2,329,37
2004,3,318,37
2004,4,100,37
2004,5,647,37
2004,6,90,37
2004,7,319,37
2004,8,162,37
2004,9,3,37
2004,10,79,37
2004,11,359,37
2004,12,110,37
2004,13,163,37
2017,1,1593,38
2017,2,359,38
2017,3,686,38
2017,4,48,38
2017,5,1429,38
2017,6,264,38
2017,7,305,38
2017,8,264,38
2017,9,3,38
2017,10,199,38
2017,11,345,38
2017,12,103,38
2017,13,226,38
2015,1,1879,40
2015,2,538,40
2015,3,793,40
2015,4,103,40
2015,5,1754,40
2015,6,605,40
2015,7,389,40
2015,8,219,40
2015,9,4,40
2015,10,313,40
2015,11,364,40
2015,12,89,40
2015,13,588,40
2020,1,1996,47
2020,2,482,47
2020,3,674,47
2020,4,24,47
2020,5,1770,47
2020,6,426,47
2020,7,515,47
2020,8,372,47
2020,9,28,47
2020,10,235,47
2020,11,368,47
2020,12,55,47
2020,13,285,47
2030,1,3697,50
2030,2,580,50
2030,3,459,50
2030,4,9,50
2030,5,1709,50
2030,6,375,50
2030,7,510,50
2030,8,274,50
2030,9,28,50
2030,10,369,50
2030,11,376,50
2030,12,186,50
2030,13,226,50
2013,1,2387,52
2013,2,576,52
2013,3,802,52
2013,4,68,52
2013,5,1713,52
2013,6,620,52
2013,7,350,52
2013,8,285,52
2013,9,27,52
2013,10,259,52
2013,11,568,52
2013,12,111,52
2013,13,345,52
2033,1,1973,52
2033,2,226,52
2033,3,486,52
2033,4,2,52
2033,5,1315,52
2033,6,283,52
2033,7,591,52
2033,8,388,52
2033,9,25,52
2033,10,158,52
2033,11,518,52
2033,12,51,52
2033,13,803,52
2028,1,2734,53
2028,2,799,53
2028,3,690,53
2028,4,35,53
2028,5,2598,53
2028,6,479,53
2028,7,1107,53
2028,8,482,53
2028,9,4,53
2028,10,187,53
2028,11,444,53
