OKRSEK,STRANA,HLASY,batch
15,1,60,29
15,2,33,29
15,3,25,29
15,4,2319,29
15,5,141,29
15,6,434,29
15,7,409,29
15,8,258,29
15,9,101,29
21,1,1636,32
21,2,471,32
21,3,249,32
21,4,528,32
21,5,370,32
21,6,818,32
21,7,1311,32
21,8,475,32
21,9,809,32
6,1,1736,36
6,2,664,36
6,3,391,36
6,4,823,36
6,5,427,36
6,6,1169,36
6,7,1415,36
6,8,541,36
6,9,627,36
13,1,1206,37
13,2,293,37
13,3,476,37
13,4,1230,37
13,5,496,37
13,6,1068,37
13,7,1212,37
13,8,1000,37
13,9,322,37
9,1,1885,38
9,2,1101,38
9,3,661,38
9,4,1420,38
9,5,920,38
9,6,1478,38
9,7,2391,38
9,8,692,38
9,9,1096,38
1,1,1748,42
1,2,672,42
1,3,140,42
1,4,412,42
1,5,770,42
1,6,1314,42
1,7,2126,42
1,8,648,42
1,9,672,42
20,1,1515,42
20,2,416,42
20,3,778,42
20,4,878,42
20,5,316,42
20,6,1007,42
20,7,1381,42
20,8,576,42
20,9,710,42
18,1,2308,43
18,2,941,43
18,3,661,43
18,4,983,43
18,5,1227,43
18,6,1833,43
18,7,2154,43
18,8,338,43
18,9,908,43
22,1,1839,44
22,2,394,44
22,3,507,44
22,4,614,44
22,5,339,44
22,6,795,44
22,7,1255,44
22,8,337,44
22,9,723,44
19,1,2888,44
19,2,713,44
19,3,569,44
19,4,739,44
19,5,1420,44
19,6,1158,44
19,7,2376,44
19,8,619,44
19,9,443,44
5,1,1668,48
5,2,729,48
5,3,389,48
5,4,1066,48
5,5,612,48
5,6,1612,48
5,7,2175,48
5,8,721,48
5,9,767,48
10,1,2098,48
10,2,1045,48
10,3,673,48
10,4,835,48
10,5,1081,48
10,6,1439,48
10,7,2372,48
10,8,809,48
10,9,965,48
7,1,1455,52
7,2,387,52
7,3,446,52
7,4,1275,52
7,5,614,52
7,6,1044,52
7,7,1826,52
7,8,1016,52
7,9,586,52
8,1,1936,53
8,2,824,53
8,3,396,53
8,4,1325,53
8,5,818,53
8,6,1758,53
8,7,1786,53
8,8,693,53
8,9,806,53
14,1,1462,60
14,2,249,60
14,3,724,60
14,4,998,60
14,5,713,60
14,6,1987,60
14,7,1283,60
14,8,1029,60
14,9,763,60
16,1,2478,64
16,2,1117,64
16,3,316,64
16,4,905,64
16,5,1024,64
16,6,1846,64
16,7,2134,64
16,8,1007,64
16,9,971,64
2,1,1029,64
2,2,434,64
2,3,203,64
2,4,295,64
2,5,402,64
2,6,1038,64
2,7,1143,64
2,8,443,64
2,9,569,64
17,1,1994,68
17,2,356,68
17,3,721,68
17,4,961,68
17,5,909,68
17,6,1218,68
17,7,2104,68
17,8,1242,68
17,9,889,68
3,1,1933,71
3,2,588,71
3,3,344,71
3,4,833,71
3,5,561,71
3,6,1465,71
3,7,2142,71
3,8,392,71
3,9,836,71
4,1,3747,71
4,2,1488,71
4,3,716,71
4,4,975,71
4,5,800,71
4,6,1882,71
4,7,2505,71
4,8,809,71
4,9,1151,71
11,1,2291,73
11,2,822,73
11,3,343,73
11,4,876,73
11,5,832,73
11,6,1882,73
11,7,2140,73
11,8,929,73
11,9,1180,73
12,1,1956,78
12,2,449,78
12,3,624,78
12,4,988,78
12,5,853,78
12,6,1052,78
12,7,1542,78
12,8,656,78
12,9,786,78
