OKRSEK,STRANA,HLASY,batch
1,1,1378,48
1,2,505,48
1,3,284,48
1,4,818,48
1,5,430,48
1,6,169,48
1,7,439,48
1,8,2286,48
1,9,449,48
5,1,1306,57
5,2,362,57
5,3,1061,57
5,4,1519,57
5,5,724,57
5,6,144,57
5,7,129,57
5,8,973,57
5,9,890,57
3,1,2157,68
3,2,1338,68
3,3,381,68
3,4,1464,68
3,5,1100,68
3,6,257,68
3,7,205,68
3,8,2309,68
3,9,1229,68
2,1,1726,71
2,2,771,71
2,3,316,71
2,4,1061,71
2,5,682,71
2,6,655,71
2,7,440,71
2,8,1811,71
2,9,674,71
4,1,2499,89
4,2,1397,89
4,3,226,89
4,4,1322,89
4,5,1263,89
4,6,624,89
4,7,275,89
4,8,1784,89
4,9,1084,89
