OKRSEK,STRANA,HLASY,batch
20,1,2,8
20,2,42,8
20,3,406,8
20,4,136,8
20,5,180,8
20,6,0,8
20,7,0,8
20,8,0,8
20,9,0,8
20,10,0,8
20,11,5090,8
20,12,1261,8
19,1,542,12
19,2,5,12
19,3,231,12
19,4,190,12
19,5,1369,12
19,6,3,12
19,7,8,12
19,8,5,12
19,9,13,12
19,10,93,12
19,11,1452,12
19,12,10,12
9,1,977,18
9,2,1,18
9,3,786,18
9,4,1271,18
9,5,484,18
9,6,16,18
9,7,108,18
9,8,406,18
9,9,457,18
9,10,91,18
9,11,3018,18
9,12,469,18
10,1,490,20
10,2,0,20
10,3,408,20
10,4,839,20
10,5,563,20
10,6,0,20
10,7,45,20
10,8,5,20
10,9,47,20
10,10,327,20
10,11,1099,20
10,12,586,20
14,1,1230,25
14,2,55,25
14,3,823,25
14,4,1950,25
14,5,1439,25
14,6,113,25
14,7,159,25
14,8,358,25
14,9,134,25
14,10,754,25
14,11,2793,25
14,12,483,25
36,1,847,28
36,2,8,28
36,3,649,28
36,4,2090,28
36,5,1324,28
36,6,54,28
36,7,321,28
36,8,285,28
36,9,386,28
36,10,175,28
36,11,2348,28
36,12,1052,28
13,1,662,30
13,2,9,30
13,3,543,30
13,4,1106,30
13,5,1285,30
13,6,146,30
13,7,3,30
13,8,13,30
13,9,320,30
13,10,352,30
13,11,824,30
13,12,186,30
29,1,1031,30
29,2,59,30
29,3,1687,30
29,4,1317,30
29,5,2513,30
29,6,110,30
29,7,261,30
29,8,724,30
29,9,359,30
29,10,604,30
29,11,5344,30
29,12,1598,30
39,1,598,31
39,2,60,31
39,3,1023,31
39,4,1673,31
39,5,2013,31
39,6,108,31
39,7,71,31
39,8,204,31
39,9,92,31
39,10,626,31
39,11,3619,31
39,12,1309,31
40,1,407,31
40,2,8,31
40,3,748,31
40,4,1110,31
40,5,1536,31
40,6,55,31
40,7,256,31
40,8,25,31
40,9,197,31
40,10,635,31
40,11,2648,31
40,12,509,31
48,1,338,32
48,2,24,32
48,3,456,32
48,4,903,32
48,5,946,32
48,6,47,32
48,7,6,32
48,8,229,32
48,9,503,32
48,10,354,32
48,11,2506,32
48,12,1032,32
23,1,605,32
23,2,3,32
23,3,754,32
23,4,2185,32
23,5,1360,32
23,6,25,32
23,7,147,32
23,8,235,32
23,9,324,32
23,10,188,32
23,11,2792,32
23,12,1064,32
33,1,964,32
33,2,94,32
33,3,998,32
33,4,2021,32
33,5,1969,32
33,6,153,32
33,7,75,32
33,8,124,32
33,9,405,32
33,10,389,32
33,11,2796,32
33,12,914,32
58,1,648,33
58,2,63,33
58,3,862,33
58,4,2464,33
58,5,2046,33
58,6,52,33
58,7,159,33
58,8,292,33
58,9,915,33
58,10,450,33
58,11,2636,33
58,12,602,33
1,1,1161,34
1,2,48,34
1,3,903,34
1,4,1126,34
1,5,1443,34
1,6,103,34
1,7,68,34
1,8,248,34
1,9,103,34
1,10,351,34
1,11,2619,34
1,12,544,34
54,1,575,35
54,2,97,35
54,3,880,35
54,4,2399,35
54,5,2519,35
54,6,46,35
54,7,164,35
54,8,150,35
54,9,602,35
54,10,405,35
54,11,5230,35
54,12,1354,35
38,1,766,35
38,2,82,35
38,3,683,35
38,4,357,35
38,5,703,35
38,6,155,35
38,7,275,35
38,8,156,35
38,9,162,35
38,10,98,35
38,11,3146,35
38,12,434,35
30,1,655,36
30,2,104,36
30,3,1312,36
30,4,1536,36
30,5,2618,36
30,6,143,36
30,7,142,36
30,8,1692,36
30,9,113,36
30,10,403,36
30,11,2634,36
30,12,1406,36
51,1,564,37
51,2,30,37
51,3,589,37
51,4,2232,37
51,5,1841,37
51,6,137,37
51,7,12,37
51,8,187,37
51,9,316,37
51,10,393,37
51,11,2299,37
51,12,810,37
7,1,1306,37
7,2,0,37
7,3,761,37
7,4,859,37
7,5,1687,37
7,6,125,37
7,7,82,37
7,8,281,37
7,9,98,37
7,10,222,37
7,11,3085,37
7,12,314,37
37,1,584,37
37,2,32,37
37,3,523,37
37,4,1975,37
37,5,1897,37
37,6,13,37
37,7,115,37
37,8,167,37
37,9,156,37
37,10,462,37
37,11,2678,37
37,12,778,37
52,1,707,38
52,2,24,38
52,3,1155,38
52,4,3437,38
